tract_id,borough,tract_lat,tract_lon,zone_type,tract_lot_count,amenity_count_total,amenity_count_food_drink,amenity_count_retail,amenity_count_services,amenity_count_office,amenity_count_hotel,amenity_count_entertainment,amenity_count_education,amenity_count_healthcare,amenity_ratio_food_drink,amenity_ratio_retail,amenity_ratio_services,amenity_ratio_office,amenity_ratio_hotel,amenity_ratio_entertainment,amenity_ratio_education,amenity_ratio_healthcare,amenity_density,avg_floors,avg_yearbuilt,lot_area_mean,total_bldg_area,building_count,landuse_entropy,landuse_hhi,dist_subway_mean,dist_bus_mean,transit_stop_count,intersection_density,hotel_count,tourism_poi_count,tourism_density,tourism_ratio,pedestrian_rank_mean,pedestrian_rank_max,pct_high_traffic_segments,shop_count,shop_density_km2,shop_type_entropy,brand_ratio
1020000,MN,40.8054253,-73.9455187,Residential,302,35,14,7,5,0,0,3,3,3,0.4,0.2,0.1429,0.0,0.0,0.0857,0.0857,0.0857,44.56,3.8,1901,2860.0,2819121.0,304,2.6479,0.1846,512.7,531.5,96,748.7,0,0,0.0,0.0,3,1,14.3,13,16.55,3.3927,0.3077
1020101,MN,40.8060197,-73.9604383,Institutional,26,5,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,7.8,1927,15376.0,2505270.0,28,1.4874,0.4832,492.7,542.6,103,657.0,0,5,6.37,1.0,3,3,0.0,0,0.0,0.0,0.0
1020102,MN,40.8049721,-73.9567049,Residential,132,29,16,6,3,1,0,1,0,2,0.5517,0.2069,0.1034,0.0345,0.0,0.0345,0.0,0.069,36.92,4.8,1911,4007.0,2022748.0,139,2.0247,0.2934,586.4,535.0,118,674.8,0,0,0.0,0.0,3,2,11.9,13,16.55,3.027,0.0769
1020300,MN,40.810594,-73.9600888,Institutional,25,34,12,8,3,1,0,2,6,2,0.3529,0.2353,0.0882,0.0294,0.0,0.0588,0.1765,0.0588,43.29,7.0,1920,57597.0,4408874.0,66,0.6926,0.7912,586.0,543.2,92,606.1,0,2,2.55,0.0588,4,2,9.8,13,16.55,3.027,0.0
1020500,MN,40.8088976,-73.9647813,Institutional,53,22,8,4,1,0,0,2,7,0,0.3636,0.1818,0.0455,0.0,0.0,0.0909,0.3182,0.0,28.01,10.3,1918,14284.0,4726460.0,63,1.2326,0.5061,291.0,456.9,50,550.0,0,7,8.91,0.3182,3,2,8.1,6,7.64,1.9183,0.5
1020600,MN,40.8082167,-73.9390781,Residential,270,7,0,1,0,0,0,0,6,0,0.0,0.1429,0.0,0.0,0.0,0.0,0.8571,0.0,8.91,4.0,1923,3654.0,2734897.0,257,2.6617,0.2074,555.7,565.4,83,707.9,0,0,0.0,0.0,4,3,0.0,1,1.27,-0.0,0.0
1020701,MN,40.8088411,-73.9585843,Residential,28,11,5,2,3,0,0,0,0,1,0.4545,0.1818,0.2727,0.0,0.0,0.0,0.0,0.0909,14.01,7.6,1927,10936.0,1663354.0,28,1.4803,0.4695,579.1,546.0,104,618.8,0,0,0.0,0.0,3,3,0.0,6,7.64,2.585,0.0
1020800,MN,40.8095259,-73.9420478,Residential,382,8,5,1,0,1,0,1,0,0,0.625,0.125,0.0,0.125,0.0,0.125,0.0,0.0,10.19,4.0,1920,2809.0,2787465.0,370,2.3777,0.2665,528.0,538.2,91,686.3,0,2,2.55,0.25,4,2,4.2,2,2.55,1.0,0.0
1020901,MN,40.8115104,-73.9544582,Mixed-Use,67,28,5,7,7,0,0,2,5,2,0.1786,0.25,0.25,0.0,0.0,0.0714,0.1786,0.0714,35.65,5.0,1926,12056.0,2359389.0,79,1.7952,0.4088,406.9,518.3,98,613.7,0,3,3.82,0.1071,3,1,21.3,12,15.28,3.085,0.5833
1021000,MN,40.8133578,-73.9352156,Residential,11,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.27,14.8,1953,217154.0,2579201.0,29,1.1242,0.4872,577.9,611.8,56,827.6,0,1,1.27,1.0,4,3,0.0,2,2.55,-0.0,1.0
1021100,MN,40.813807,-73.9599317,Residential,84,42,24,4,3,1,0,2,5,3,0.5714,0.0952,0.0714,0.0238,0.0,0.0476,0.119,0.0714,53.48,7.6,1923,19250.0,6177782.0,94,1.7415,0.448,574.6,487.2,67,644.3,0,5,6.37,0.119,3,2,17.7,11,14.01,2.8454,0.1818
1021200,MN,40.8144475,-73.9384046,Residential,67,14,3,3,1,0,0,1,4,2,0.2143,0.2143,0.0714,0.0,0.0,0.0714,0.2857,0.1429,17.83,5.9,1950,20342.0,5506832.0,67,2.0295,0.3236,491.4,562.2,62,755.0,0,0,0.0,0.0,4,3,0.0,5,6.37,1.371,0.0
1021303,MN,40.8140143,-73.9530957,Residential,141,8,3,0,0,0,0,2,2,1,0.375,0.0,0.0,0.0,0.0,0.25,0.25,0.125,10.19,4.8,1920,7629.0,3042883.0,143,2.8943,0.1544,455.1,532.9,102,655.7,0,0,0.0,0.0,3,3,0.0,0,0.0,0.0,0.0
1021400,MN,40.8178845,-73.9363193,Residential,15,8,2,4,1,0,0,0,1,0,0.25,0.5,0.125,0.0,0.0,0.0,0.125,0.0,10.19,9.2,1949,71777.0,1889749.0,18,2.0985,0.2936,595.1,581.9,67,662.1,0,0,0.0,0.0,4,3,0.0,5,6.37,1.371,0.2
1021500,MN,40.8131436,-73.9498013,Mixed-Use,83,9,4,3,1,1,0,0,0,0,0.4444,0.3333,0.1111,0.1111,0.0,0.0,0.0,0.0,11.46,5.9,1933,5661.0,1990144.0,77,1.8867,0.4284,583.3,489.4,117,604.8,0,2,2.55,0.2222,3,2,18.4,5,6.37,2.3219,0.0
1021600,MN,40.8007058,-73.9542798,Residential,226,4,3,0,0,0,0,0,1,0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,5.09,5.1,1911,4859.0,4214537.0,251,2.0966,0.2894,422.0,506.6,88,963.8,0,2,2.55,0.5,3,3,0.0,0,0.0,0.0,0.0
1021703,MN,40.817135,-73.9506591,Institutional,21,6,1,0,0,0,0,1,4,0,0.1667,0.0,0.0,0.0,0.0,0.1667,0.6667,0.0,7.64,6.5,1965,81493.0,3026138.0,30,0.4942,0.8091,552.0,568.4,109,617.5,0,0,0.0,0.0,3,2,8.8,0,0.0,0.0,0.0
1021800,MN,40.8033843,-73.9522581,Residential,231,28,13,6,3,0,1,0,3,2,0.4643,0.2143,0.1071,0.0,0.0357,0.0,0.1071,0.0714,35.65,4.6,1936,4981.0,3992081.0,241,2.5313,0.2052,514.4,543.2,109,603.5,1,1,1.27,0.0357,3,3,0.0,13,16.55,3.5466,0.0769
1021900,MN,40.8171376,-73.957036,Mixed-Use,109,22,10,1,1,0,0,4,5,1,0.4545,0.0455,0.0455,0.0,0.0,0.1818,0.2273,0.0455,28.01,4.5,1927,22265.0,5021350.0,117,2.9273,0.1531,572.4,512.6,70,804.7,0,4,5.09,0.1818,3,2,6.5,1,1.27,-0.0,0.0
1022000,MN,40.8056639,-73.9503522,Residential,372,12,7,0,0,0,2,0,3,0,0.5833,0.0,0.0,0.0,0.1667,0.0,0.25,0.0,15.28,3.9,1904,3170.0,3378588.0,388,2.2902,0.2455,513.8,518.0,108,595.9,2,2,2.55,0.1667,4,3,0.0,1,1.27,-0.0,0.0
1022102,MN,40.8187697,-73.9461096,Open Space,161,11,5,0,2,0,0,1,3,0,0.4545,0.0,0.1818,0.0,0.0,0.0909,0.2727,0.0,14.01,3.7,1913,9650.0,1655711.0,186,1.7441,0.4491,556.2,537.6,101,655.7,0,2,2.55,0.1818,3,2,14.3,2,2.55,1.0,0.0
1022200,MN,40.8077583,-73.9491761,Mixed-Use,273,37,8,19,3,1,1,5,0,0,0.2162,0.5135,0.0811,0.027,0.027,0.1351,0.0,0.0,47.11,4.4,1922,4359.0,4761429.0,265,2.5125,0.2198,489.7,498.9,108,627.7,1,4,5.09,0.1081,2,1,53.3,26,33.1,3.7924,0.5385
1022301,MN,40.8206046,-73.9544595,Mixed-Use,129,11,5,2,1,1,0,0,1,1,0.4545,0.1818,0.0909,0.0909,0.0,0.0,0.0909,0.0909,14.01,5.0,1915,10454.0,2717363.0,126,2.7641,0.1706,552.7,545.5,82,648.1,0,0,0.0,0.0,3,3,0.0,4,5.09,1.5,0.25
1022302,MN,40.8205397,-73.9580517,Institutional,16,5,2,0,0,0,0,1,2,0,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.0,6.37,6.9,1935,36786.0,681968.0,24,2.0659,0.2993,477.1,495.6,47,530.9,0,8,10.19,1.6,3,3,0.0,1,1.27,-0.0,0.0
1022400,MN,40.8104065,-73.9458427,Residential,227,31,12,10,2,1,0,2,1,3,0.3871,0.3226,0.0645,0.0323,0.0,0.0645,0.0323,0.0968,39.47,3.9,1923,6374.0,3602175.0,251,2.2436,0.2376,541.3,506.0,112,509.3,0,1,1.27,0.0323,3,2,9.8,12,15.28,3.2516,0.4167
1022500,MN,40.8230902,-73.9518281,Residential,189,17,11,2,1,0,1,1,1,0,0.6471,0.1176,0.0588,0.0,0.0588,0.0588,0.0588,0.0,21.65,4.8,1913,5300.0,4125629.0,194,2.2462,0.2558,540.7,489.8,86,552.6,1,5,6.37,0.2941,3,2,7.4,3,3.82,1.585,0.3333
1022600,MN,40.8131944,-73.9446707,Residential,373,14,4,3,1,0,1,2,1,2,0.2857,0.2143,0.0714,0.0,0.0714,0.1429,0.0714,0.1429,17.83,3.7,1912,2847.0,2880781.0,384,2.3602,0.2407,550.9,504.2,107,552.6,1,1,1.27,0.0714,4,3,0.0,5,6.37,2.3219,0.0
1022700,MN,40.8230562,-73.9466438,Residential,351,13,4,1,3,0,0,1,3,1,0.3077,0.0769,0.2308,0.0,0.0,0.0769,0.2308,0.0769,16.55,3.9,1903,2880.0,3063348.0,362,2.4662,0.2051,495.1,533.8,102,483.8,0,3,3.82,0.2308,3,2,6.1,3,3.82,1.585,0.0
1022800,MN,40.8161865,-73.9435213,Residential,385,10,6,0,0,1,0,2,1,0,0.6,0.0,0.0,0.1,0.0,0.2,0.1,0.0,12.73,3.9,1913,3172.0,3427090.0,436,2.4378,0.2352,448.2,508.0,84,630.3,0,1,1.27,0.1,3,3,0.0,1,1.27,-0.0,0.0
1022900,MN,40.8254032,-73.9502429,Residential,187,16,5,7,1,0,1,0,1,1,0.3125,0.4375,0.0625,0.0,0.0625,0.0,0.0625,0.0625,20.37,4.7,1918,4893.0,3490785.0,196,2.4198,0.2317,445.2,467.5,78,570.4,1,3,3.82,0.1875,3,2,49.3,8,10.19,2.1556,0.375
1023000,MN,40.8182467,-73.9421376,Residential,262,12,6,1,2,0,0,0,2,1,0.5,0.0833,0.1667,0.0,0.0,0.0,0.1667,0.0833,15.28,4.6,1914,4644.0,3976516.0,313,2.3626,0.2406,556.3,522.2,91,668.5,0,0,0.0,0.0,4,3,0.0,5,6.37,2.3219,0.0
1023100,MN,40.8260097,-73.9446187,Residential,284,16,7,3,2,0,0,0,1,3,0.4375,0.1875,0.125,0.0,0.0,0.0,0.0625,0.1875,20.37,3.9,1908,5363.0,3027002.0,287,2.5136,0.2199,448.7,506.0,89,487.7,0,0,0.0,0.0,3,3,0.0,5,6.37,1.9219,0.2
1023200,MN,40.8208343,-73.939234,Mixed-Use,151,30,11,8,7,1,0,0,2,1,0.3667,0.2667,0.2333,0.0333,0.0,0.0,0.0667,0.0333,38.2,5.5,1926,8055.0,3859465.0,170,2.6436,0.194,570.3,497.7,75,634.1,0,0,0.0,0.0,3,3,0.0,16,20.37,2.8994,0.0
1023300,MN,40.8280576,-73.9480051,Mixed-Use,242,23,21,1,0,0,0,0,1,0,0.913,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,29.28,4.1,1918,7588.0,3055012.0,243,1.7556,0.052,551.5,516.8,85,560.2,0,0,0.0,0.0,3,2,11.4,2,2.55,1.0,0.0
1023400,MN,40.8238457,-73.9391722,Mixed-Use,83,9,3,2,2,0,0,0,2,0,0.3333,0.2222,0.2222,0.0,0.0,0.0,0.2222,0.0,11.46,5.4,1930,9016.0,2642965.0,104,2.077,0.2853,482.0,494.3,72,623.9,0,0,0.0,0.0,3,3,0.0,5,6.37,2.3219,0.0
1023501,MN,40.8292884,-73.9424284,Residential,184,8,1,3,0,0,2,2,0,0,0.125,0.375,0.0,0.0,0.25,0.25,0.0,0.0,10.19,4.4,1914,4947.0,3144060.0,186,2.6025,0.2124,518.6,534.9,87,639.2,2,3,3.82,0.375,4,3,0.0,5,6.37,1.9219,0.0
1023502,MN,40.8278605,-73.9389268,Residential,47,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,5.2,1919,5302.0,868811.0,47,2.1679,0.2692,480.1,523.4,64,780.5,0,0,0.0,0.0,3,3,0.0,0,0.0,0.0,0.0
1023600,MN,40.8263807,-73.9369468,Residential,68,5,0,1,0,0,0,0,4,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,6.37,6.0,1947,30843.0,4148494.0,78,2.474,0.2423,602.4,525.4,66,752.5,0,0,0.0,0.0,4,3,0.0,1,1.27,-0.0,0.0
1023700,MN,40.8302303,-73.9465231,Open Space,165,8,6,0,0,0,0,1,1,0,0.75,0.0,0.0,0.0,0.0,0.125,0.125,0.0,10.19,4.5,1914,14270.0,3081836.0,174,2.006,0.3779,535.4,532.6,78,690.1,0,1,1.27,0.125,3,2,11.4,1,1.27,-0.0,0.0
1023802,MN,40.7703846,-73.9420011,Institutional,1,4,1,1,0,0,0,1,0,1,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,5.09,8.0,1900,490397.0,661538.0,4,-0.0,1.0,,614.3,31,459.6,0,2,2.55,0.5,3,3,0.0,3,3.82,1.585,0.6667
1023803,MN,40.7620094,-73.9495204,Mixed-Use,3,6,1,1,0,1,0,0,3,0,0.1667,0.1667,0.0,0.1667,0.0,0.0,0.5,0.0,7.64,18.3,1973,148884.0,2044750.0,12,0.7587,0.6577,458.8,564.5,52,678.6,0,2,2.55,0.3333,3,3,0.0,1,1.27,-0.0,1.0
1023804,MN,40.7578082,-73.9533989,Residential,19,9,5,0,0,0,0,2,1,1,0.5556,0.0,0.0,0.0,0.0,0.2222,0.1111,0.1111,11.46,15.3,2010,270945.0,7376095.0,54,0.842,0.7403,143.1,536.6,43,448.2,0,16,20.37,1.7778,3,3,0.0,0,0.0,0.0,0.0
1023900,MN,40.8325955,-73.9408355,Residential,50,6,4,0,0,0,0,0,1,1,0.6667,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,7.64,4.8,1909,8662.0,1131425.0,53,2.2972,0.2442,307.4,498.3,59,790.7,0,2,2.55,0.3333,3,3,0.0,2,2.55,1.0,0.0
1024000,MN,40.7901672,-73.92172,Open Space,7,2,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2.55,3.0,1965,3683267.0,95823.0,158,0.8314,0.7019,,491.5,13,841.6,0,0,0.0,0.0,5,5,0.0,0,0.0,0.0,0.0
1024100,MN,40.8336124,-73.9447019,Residential,112,19,11,0,4,0,0,2,1,1,0.5789,0.0,0.2105,0.0,0.0,0.1053,0.0526,0.0526,24.19,5.1,1915,12721.0,4517723.0,116,2.2488,0.2335,361.8,461.4,55,770.3,0,2,2.55,0.1053,3,2,9.8,3,3.82,1.585,0.0
1024200,MN,40.8045351,-73.9342958,Mixed-Use,110,21,6,5,2,1,0,0,4,3,0.2857,0.2381,0.0952,0.0476,0.0,0.0,0.1905,0.1429,26.74,4.8,1953,20294.0,3580524.0,88,2.7868,0.1678,270.4,430.3,46,767.8,0,2,2.55,0.0952,3,2,33.8,11,14.01,3.2776,0.3636
1024301,MN,40.8357927,-73.938889,Residential,137,6,0,2,1,0,0,1,1,1,0.0,0.3333,0.1667,0.0,0.0,0.1667,0.1667,0.1667,7.64,4.0,1906,4993.0,1789020.0,137,2.6699,0.1865,516.2,527.7,62,755.0,0,3,3.82,0.5,4,3,0.0,3,3.82,1.585,0.3333
1024302,MN,40.8308242,-73.936212,Mixed-Use,7,6,0,4,0,0,1,0,0,1,0.0,0.6667,0.0,0.0,0.1667,0.0,0.0,0.1667,7.64,12.5,1968,312120.0,3474856.0,20,1.4006,0.4768,522.7,487.9,39,844.2,1,1,1.27,0.1667,3,3,0.0,5,6.37,2.3219,0.0
1024500,MN,40.8360786,-73.9420055,Residential,229,4,3,0,0,0,0,0,1,0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,5.09,4.8,1917,6044.0,5373562.0,232,2.0345,0.2997,496.8,455.6,61,839.1,0,0,0.0,0.0,3,2,16.1,1,1.27,-0.0,0.0
1024700,MN,40.8369642,-73.9457651,Mixed-Use,69,2,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,5.2,1918,26779.0,3822836.0,71,2.0585,0.3138,612.8,466.6,51,672.3,0,0,0.0,0.0,3,3,0.0,2,2.55,1.0,0.0
1024900,MN,40.8383801,-73.9371289,Institutional,40,5,1,1,0,0,0,0,3,0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,6.37,4.4,1929,9419.0,792002.0,31,1.8445,0.3969,375.2,496.0,35,753.8,0,2,2.55,0.4,3,3,0.0,1,1.27,-0.0,0.0
1025100,MN,40.8400006,-73.9382857,Institutional,75,15,6,1,3,0,0,1,2,2,0.4,0.0667,0.2,0.0,0.0,0.0667,0.1333,0.1333,19.1,5.1,1928,13336.0,6012329.0,85,2.0187,0.3808,323.4,484.6,38,821.2,0,2,2.55,0.1333,3,2,10.6,2,2.55,1.0,0.0
1025300,MN,40.8427554,-73.9379622,Residential,162,35,13,8,5,0,0,2,0,7,0.3714,0.2286,0.1429,0.0,0.0,0.0571,0.0,0.2,44.56,4.9,1920,6607.0,3821615.0,164,2.2465,0.2671,427.8,564.2,55,828.9,0,0,0.0,0.0,3,2,14.0,11,14.01,3.0958,0.1818
1025500,MN,40.845267,-73.9422613,Open Space,70,7,4,1,0,0,0,1,0,1,0.5714,0.1429,0.0,0.0,0.0,0.1429,0.0,0.1429,8.91,7.3,1933,61942.0,7114840.0,67,1.5956,0.4901,480.7,607.3,54,706.6,0,2,2.55,0.2857,3,3,0.0,1,1.27,-0.0,0.0
1025700,MN,40.808574,-73.9543977,Residential,200,25,10,6,3,0,0,2,2,2,0.4,0.24,0.12,0.0,0.0,0.08,0.08,0.08,31.83,4.0,1921,4536.0,3287539.0,191,2.6824,0.1693,532.5,523.9,108,654.4,0,4,5.09,0.16,3,3,0.0,10,12.73,2.6464,0.0
1025900,MN,40.8231857,-73.9423907,Mixed-Use,86,28,9,9,6,0,0,1,0,3,0.3214,0.3214,0.2143,0.0,0.0,0.0357,0.0,0.1071,35.65,5.5,1931,5266.0,2054078.0,94,1.8267,0.342,504.8,487.1,83,527.1,0,0,0.0,0.0,3,2,4.5,12,15.28,2.585,0.1667
1026100,MN,40.8454629,-73.9345319,Residential,159,11,4,0,0,1,0,2,2,2,0.3636,0.0,0.0,0.0909,0.0,0.1818,0.1818,0.1818,14.01,4.9,1913,6227.0,3696068.0,163,2.2217,0.2717,584.5,432.6,68,615.0,0,1,1.27,0.0909,4,3,0.0,1,1.27,-0.0,0.0
1026300,MN,40.8469393,-73.9372177,Mixed-Use,102,43,15,9,7,1,0,4,1,6,0.3488,0.2093,0.1628,0.0233,0.0,0.093,0.0233,0.1395,54.75,5.1,1924,9269.0,3675652.0,104,2.2935,0.265,480.1,387.7,72,806.0,0,1,1.27,0.0233,3,2,20.0,18,22.92,3.5724,0.0
1026500,MN,40.8497134,-73.9393237,Mixed-Use,84,42,22,10,6,0,0,0,0,4,0.5238,0.2381,0.1429,0.0,0.0,0.0,0.0,0.0952,53.48,5.5,1921,14327.0,3314747.0,78,2.6327,0.1797,281.8,459.1,63,996.9,0,3,3.82,0.0714,3,2,13.8,19,24.19,3.6819,0.2105
1026700,MN,40.8502006,-73.9287127,Institutional,18,12,8,0,1,0,0,0,2,1,0.6667,0.0,0.0833,0.0,0.0,0.0,0.1667,0.0833,15.28,6.4,1941,18547.0,1147878.0,19,1.7291,0.3501,628.6,552.6,57,589.5,0,2,2.55,0.1667,3,3,0.0,1,1.27,-0.0,0.0
1026900,MN,40.8508255,-73.9309835,Mixed-Use,218,15,4,6,1,0,0,0,0,4,0.2667,0.4,0.0667,0.0,0.0,0.0,0.0,0.2667,19.1,4.0,1920,5090.0,3573949.0,210,2.5295,0.2035,577.0,479.7,70,775.4,0,0,0.0,0.0,3,2,4.0,8,10.19,2.75,0.25
1027100,MN,40.8517372,-73.9341615,Mixed-Use,122,32,10,14,2,0,0,0,2,4,0.3125,0.4375,0.0625,0.0,0.0,0.0,0.0625,0.125,40.74,4.6,1927,10237.0,3806309.0,126,2.5658,0.193,495.6,445.8,78,900.2,0,0,0.0,0.0,3,2,7.7,18,22.92,3.5033,0.7222
1027300,MN,40.8535495,-73.9373913,Residential,68,15,8,3,3,0,0,0,0,1,0.5333,0.2,0.2,0.0,0.0,0.0,0.0,0.0667,19.1,5.3,1932,21809.0,3874078.0,82,2.2183,0.2551,512.0,525.0,69,749.9,0,0,0.0,0.0,4,3,0.0,6,7.64,2.585,0.0
1027500,MN,40.8545213,-73.9395556,Mixed-Use,28,8,5,1,2,0,0,0,0,0,0.625,0.125,0.25,0.0,0.0,0.0,0.0,0.0,10.19,6.2,1934,95320.0,1920566.0,29,1.1613,0.5663,604.5,610.5,57,587.0,0,0,0.0,0.0,4,3,0.0,4,5.09,1.5,0.0
1027700,MN,40.8549348,-73.9284103,Institutional,62,12,6,2,0,0,0,0,4,0,0.5,0.1667,0.0,0.0,0.0,0.0,0.3333,0.0,15.28,5.2,1923,18905.0,3138563.0,82,1.4734,0.4312,595.1,538.2,49,601.0,0,0,0.0,0.0,3,3,0.0,4,5.09,2.0,0.25
1027900,MN,40.8554168,-73.931464,Residential,125,6,4,1,0,0,0,0,1,0,0.6667,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,7.64,4.8,1927,9766.0,4003570.0,135,2.5104,0.2267,548.7,504.0,57,864.5,0,1,1.27,0.1667,4,3,0.0,1,1.27,-0.0,0.0
1028100,MN,40.8564956,-73.9348151,Residential,23,8,2,1,1,0,0,0,4,0,0.25,0.125,0.125,0.0,0.0,0.0,0.5,0.0,10.19,5.1,1948,23361.0,1625445.0,25,1.3667,0.466,506.6,511.2,48,716.8,0,14,17.83,1.75,3,3,0.0,3,3.82,1.585,0.3333
1028300,MN,40.8587012,-73.9295087,Residential,68,3,1,1,0,0,0,0,1,0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.3333,0.0,3.82,5.9,1940,16866.0,3471610.0,74,2.0457,0.3386,542.2,505.2,40,807.2,0,5,6.37,1.6667,4,3,0.0,2,2.55,1.0,0.0
1028500,MN,40.8616079,-73.9274799,Residential,90,11,5,1,0,0,0,0,3,2,0.4545,0.0909,0.0,0.0,0.0,0.0,0.2727,0.1818,14.01,4.4,1931,9496.0,2528385.0,88,2.3722,0.2536,530.1,522.5,34,788.1,0,0,0.0,0.0,3,2,2.9,2,2.55,1.0,0.0
1028700,MN,40.8645722,-73.9291697,Open Space,56,32,16,4,7,1,0,2,0,2,0.5,0.125,0.2188,0.0312,0.0,0.0625,0.0,0.0625,40.74,4.8,1932,119035.0,2349339.0,66,1.569,0.5203,468.9,388.2,26,1004.6,0,12,15.28,0.375,4,2,4.8,10,12.73,3.1219,0.0
1029100,MN,40.8643593,-73.9239124,Residential,130,13,2,3,2,0,0,3,2,1,0.1538,0.2308,0.1538,0.0,0.0,0.2308,0.1538,0.0769,16.55,4.7,1930,10687.0,4216347.0,135,2.0372,0.2958,396.5,507.7,30,627.7,0,0,0.0,0.0,3,2,3.9,4,5.09,1.5,0.0
1029300,MN,40.8660263,-73.9201487,Mixed-Use,94,12,5,3,1,0,0,0,3,0,0.4167,0.25,0.0833,0.0,0.0,0.0,0.25,0.0,15.28,4.2,1928,10736.0,2820276.0,103,2.1585,0.263,434.0,408.1,33,578.1,0,0,0.0,0.0,3,2,25.0,5,6.37,1.9219,0.4
1029500,MN,40.8676792,-73.9247514,Residential,102,9,2,2,1,0,0,1,2,1,0.2222,0.2222,0.1111,0.0,0.0,0.1111,0.2222,0.1111,11.46,4.7,1939,9326.0,3223859.0,116,2.1352,0.2661,435.2,636.6,32,411.3,0,1,1.27,0.1111,3,2,9.4,3,3.82,1.585,0.0
1029700,MN,40.8724534,-73.9195428,Open Space,6,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,4.0,1986,2167946.0,560679.0,19,0.142,0.9645,529.8,548.4,19,318.3,0,1,1.27,1.0,3,3,0.0,0,0.0,0.0,0.0
1029900,MN,40.8655866,-73.916102,Mixed-Use,98,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,3.8,1962,54877.0,4085784.0,121,2.3083,0.3175,403.6,512.1,27,552.6,0,0,0.0,0.0,4,2,4.3,1,1.27,-0.0,0.0
1030300,MN,40.8691796,-73.9184743,Mixed-Use,61,13,7,3,0,1,0,0,2,0,0.5385,0.2308,0.0,0.0769,0.0,0.0,0.1538,0.0,16.55,4.6,1933,17934.0,2436188.0,62,2.5837,0.2122,336.1,348.4,22,490.2,0,0,0.0,0.0,3,3,0.0,4,5.09,2.0,0.0
1030700,MN,40.8714017,-73.9166721,Residential,64,7,2,3,1,0,0,1,0,0,0.2857,0.4286,0.1429,0.0,0.0,0.1429,0.0,0.0,8.91,4.6,1938,9104.0,1992110.0,74,2.048,0.3802,487.8,537.9,24,505.5,0,0,0.0,0.0,4,3,0.0,6,7.64,2.585,0.1667
1030900,MN,40.8762622,-73.9106277,Residential,220,27,9,7,1,0,0,3,4,3,0.3333,0.2593,0.037,0.0,0.0,0.1111,0.1481,0.1111,34.38,3.2,1928,12763.0,3589134.0,243,2.3026,0.1181,465.5,591.3,23,971.5,0,0,0.0,0.0,4,2,9.5,8,10.19,2.75,0.625
1031100,MN,40.8475934,-73.9303845,Open Space,4,30,9,10,3,2,2,0,0,4,0.3,0.3333,0.1,0.0667,0.0667,0.0,0.0,0.1333,38.2,1.0,1949,1389975.0,20054.0,10,0.0012,0.9998,681.9,527.9,67,525.8,2,4,5.09,0.1333,4,2,2.6,18,22.92,3.4138,0.1111
1031703,MN,40.7157522,-74.0156991,Mixed-Use,25,45,29,3,0,4,1,3,2,3,0.6444,0.0667,0.0,0.0889,0.0222,0.0667,0.0444,0.0667,57.3,27.0,1995,171517.0,14051401.0,27,1.3896,0.0516,637.6,596.8,111,3002.3,1,18,22.92,0.4,3,2,10.8,6,7.64,2.2516,0.5
1031704,MN,40.708164,-74.0172167,Mixed-Use,24,25,11,6,2,0,1,3,1,1,0.44,0.24,0.08,0.0,0.04,0.12,0.04,0.04,31.83,19.0,1987,41307.0,7774409.0,27,1.5031,0.4567,573.1,484.6,153,6140.8,1,14,17.83,0.56,3,2,5.3,7,8.91,1.8424,0.0
1031900,MN,40.7016596,-74.0146714,Open Space,3,22,13,4,2,1,1,1,0,0,0.5909,0.1818,0.0909,0.0455,0.0455,0.0455,0.0,0.0,28.01,2.0,1956,357700.0,1069225.0,10,0.5159,0.7959,519.2,457.1,101,2425.5,1,17,21.65,0.7727,2,1,66.7,5,6.37,1.9219,0.0
