cell_id,cell_lat,cell_lon,zone_type,cell_building_count,amenity_density,amenity_ratio_food_drink,avg_height,avg_floors,avg_construction_year,building_count,residential_ratio,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
r0370_c0221,48.6199022,1.9037098,residential,10,0.0,0.0,4.6,1.2,1962.0,10,1.0,-0.0,0.0,0.0,0.0
r0370_c0222,48.6199022,1.9057617,residential,20,44.44,0.0,4.1,1.4,1922.0,26,0.769,0.7793,0.0,0.0,0.0
r0370_c0223,48.6199022,1.9078136,residential,9,0.0,0.0,4.4,1.2,1946.0,10,0.9,0.469,0.0,0.0,0.0
r0370_c0224,48.6199022,1.9098656,residential,6,44.44,0.0,4.0,1.1,1880.0,7,0.857,0.5917,0.0,0.0,0.0
r0370_c0265,48.6199022,1.9939951,residential,11,0.0,0.0,4.4,1.4,1984.0,12,0.917,0.4138,0.0,0.0,0.0
r0370_c0266,48.6199022,1.996047,residential,15,44.44,0.0,4.8,1.4,1997.0,16,0.938,0.6686,0.0,0.0,0.0
r0370_c0267,48.6199022,1.998099,residential,21,44.44,0.0,3.9,1.3,1888.0,24,0.875,0.5436,0.0,0.0,0.0
r0370_c0280,48.6199022,2.0247742,residential,27,88.89,0.0,4.2,1.7,1962.0,30,0.8,1.2137,0.0,0.0,0.0
r0370_c0281,48.6199022,2.0268261,residential,44,44.44,0.0,4.2,1.3,1864.0,50,0.88,0.8454,0.0,0.0,0.0
r0370_c0282,48.6199022,2.028878,residential,18,44.44,0.0,5.0,1.4,1972.0,21,0.857,0.5917,0.0,0.0,0.0
r0370_c0283,48.6199022,2.03093,residential,31,0.0,0.0,4.3,1.3,1973.0,36,0.861,0.5813,0.0,0.0,0.0
r0370_c0284,48.6199022,2.0329819,residential,28,44.44,0.0,4.4,1.4,1984.0,29,0.862,0.6907,0.0,0.0,0.0
r0370_c0285,48.6199022,2.0350339,residential,6,0.0,0.0,4.5,1.3,1984.0,6,1.0,-0.0,0.0,0.0,0.0
r0370_c0327,48.6199022,2.1212153,residential,12,44.44,0.0,3.5,1.0,,12,1.0,-0.0,0.0,0.0,0.0
r0370_c0328,48.6199022,2.1232672,residential,14,88.89,0.0,3.9,1.2,1980.0,16,0.812,1.1863,0.0,0.0,0.0
r0370_c0329,48.6199022,2.1253192,residential,9,977.78,0.0,5.2,1.2,1968.0,9,0.778,1.5305,0.0,0.0,0.0
r0370_c0330,48.6199022,2.1273711,residential,8,444.44,0.0,4.6,1.2,2012.0,10,0.6,1.371,0.0,0.0,0.0
r0370_c0336,48.6199022,2.1396827,residential,8,0.0,0.0,4.6,1.1,1993.0,11,0.545,1.6858,0.0,0.0,0.0
r0370_c0340,48.6199022,2.1478905,residential,7,533.33,0.0,4.0,1.2,1987.0,8,0.625,1.2988,44.44,0.0,0.0
r0370_c0341,48.6199022,2.1499424,residential,34,311.11,0.0,4.0,1.3,1980.0,35,0.914,0.5007,0.0,0.0,0.0
r0370_c0342,48.6199022,2.1519944,residential,21,88.89,0.0,4.2,1.2,1919.0,22,0.955,0.2668,0.0,0.0,0.0
r0370_c0343,48.6199022,2.1540463,residential,46,400.0,0.0,4.7,1.4,1984.0,47,0.957,0.7798,0.0,0.0,0.0
r0370_c0344,48.6199022,2.1560983,residential,45,400.0,0.0,4.8,1.4,1882.0,55,0.636,1.5886,0.0,0.0,0.0
r0370_c0345,48.6199022,2.1581502,residential,44,0.0,0.0,4.1,1.3,1871.0,53,0.792,1.0074,0.0,0.0,0.0
r0370_c0346,48.6199022,2.1602021,residential,6,0.0,0.0,5.3,1.4,1951.0,6,1.0,-0.0,0.0,0.0,0.0
r0370_c0351,48.6199022,2.1704618,residential,4,0.0,0.0,4.2,1.0,1969.0,7,0.571,1.3788,0.0,0.0,0.0
r0370_c0373,48.6199022,2.2156045,residential,4,266.67,0.0,3.2,1.0,,4,0.75,0.8113,0.0,0.0,0.0
r0370_c0382,48.6199022,2.2340719,residential,4,88.89,0.0,5.0,1.1,,4,1.0,-0.0,0.0,0.0,0.0
r0370_c0390,48.6199022,2.2504874,residential,5,0.0,0.0,4.8,1.1,1981.0,5,0.8,0.7219,0.0,0.0,0.0
r0370_c0391,48.6199022,2.2525394,residential,43,88.89,0.0,4.2,1.2,1982.0,50,0.84,0.8576,44.44,0.0,0.0
r0370_c0392,48.6199022,2.2545913,residential,47,44.44,0.0,4.4,1.3,1988.0,48,0.979,0.2915,0.0,0.0,0.0
r0370_c0393,48.6199022,2.2566433,residential,37,44.44,0.0,3.8,1.2,1980.0,39,0.949,0.5796,44.44,0.0,0.0
r0370_c0394,48.6199022,2.2586952,residential,14,0.0,0.0,3.5,1.2,1967.0,15,0.867,0.6998,0.0,0.0,0.0
r0370_c0395,48.6199022,2.2607471,residential,31,0.0,0.0,3.8,1.3,1984.0,35,0.886,0.6948,0.0,0.0,0.0
r0370_c0396,48.6199022,2.2627991,residential,65,0.0,0.0,3.7,1.4,1993.0,77,0.831,0.8176,0.0,0.0,0.0
r0370_c0397,48.6199022,2.264851,residential,49,0.0,0.0,4.4,1.5,1974.0,54,0.907,0.5755,0.0,0.0,0.0
r0370_c0398,48.6199022,2.266903,residential,65,266.67,0.0,5.1,1.5,1943.0,75,0.84,1.7093,44.44,0.0,0.0
r0370_c0399,48.6199022,2.2689549,residential,59,44.44,0.0,4.6,1.4,1927.0,71,0.831,0.8611,0.0,0.0,0.0
r0370_c0400,48.6199022,2.2710068,residential,60,0.0,0.0,4.4,1.3,1938.0,69,0.841,0.742,0.0,0.0,0.0
r0370_c0401,48.6199022,2.2730588,residential,40,0.0,0.0,3.8,1.2,1945.0,46,0.826,0.8511,0.0,0.0,0.0
r0370_c0402,48.6199022,2.2751107,residential,37,0.0,0.0,3.9,1.3,1977.0,40,0.85,1.0603,0.0,0.0,0.0
r0370_c0406,48.6199022,2.2833185,residential,6,0.0,0.0,2.4,1.0,,9,0.667,0.9183,0.0,0.0,0.0
r0370_c0413,48.6199022,2.297682,residential,11,133.33,0.0,5.5,1.2,1996.0,11,0.818,1.2776,0.0,0.0,0.0
r0370_c0414,48.6199022,2.299734,residential,25,44.44,0.0,4.7,1.4,1983.0,27,0.889,0.9731,0.0,0.0,0.0
r0370_c0415,48.6199022,2.3017859,residential,22,177.78,0.0,4.5,1.4,1964.0,23,0.783,1.6515,0.0,0.0,0.0
r0370_c0417,48.6199022,2.3058898,industrial,4,44.44,0.0,4.1,1.5,,5,0.0,1.5219,0.0,0.0,0.0
r0370_c0418,48.6199022,2.3079417,residential,8,133.33,0.0,4.9,1.4,1975.0,9,0.556,1.7527,0.0,0.0,0.0
r0370_c0419,48.6199022,2.3099937,residential,21,133.33,0.0,5.4,1.6,1938.0,23,0.826,1.7118,0.0,0.0,0.0
r0370_c0420,48.6199022,2.3120456,residential,20,0.0,0.0,4.0,1.5,1938.0,23,0.826,1.5621,0.0,0.0,0.0
r0370_c0423,48.6199022,2.3182014,industrial,3,0.0,0.0,7.1,1.0,1989.0,3,0.0,-0.0,0.0,0.0,0.0
r0370_c0427,48.6199022,2.3264092,industrial,8,44.44,0.0,6.6,1.1,2008.0,8,0.0,0.5436,0.0,0.0,0.0
r0370_c0428,48.6199022,2.3284611,industrial,4,0.0,0.0,4.9,1.1,,4,0.0,-0.0,0.0,0.0,0.0
r0370_c0429,48.6199022,2.3305131,industrial,5,44.44,0.0,5.0,1.0,,5,0.0,-0.0,0.0,0.0,0.0
r0370_c0432,48.6199022,2.3366689,industrial,3,0.0,0.0,8.5,1.1,2009.0,3,0.0,-0.0,0.0,0.0,0.0
r0370_c0441,48.6199022,2.3551363,industrial,5,222.22,0.0,5.8,1.1,2007.0,5,0.0,0.971,0.0,44.44,1.0
r0370_c0443,48.6199022,2.3592402,commercial,3,88.89,0.0,5.6,1.0,2009.0,3,0.0,0.9183,0.0,88.89,0.5
r0370_c0450,48.6199022,2.3736038,industrial,6,44.44,0.0,3.2,1.0,,6,0.0,-0.0,0.0,0.0,0.0
r0370_c0451,48.6199022,2.3756557,industrial,8,44.44,0.0,4.2,1.2,,8,0.0,-0.0,0.0,0.0,0.0
r0370_c0452,48.6199022,2.3777077,industrial,6,44.44,0.0,4.5,1.0,,6,0.0,-0.0,0.0,0.0,0.0
r0370_c0453,48.6199022,2.3797596,industrial,9,133.33,0.6667,4.2,1.0,,9,0.0,0.9183,0.0,0.0,0.0
r0370_c0454,48.6199022,2.3818115,industrial,8,0.0,0.0,4.3,1.0,,8,0.0,-0.0,0.0,0.0,0.0
r0370_c0455,48.6199022,2.3838635,industrial,11,44.44,0.0,5.1,1.0,1991.0,11,0.0,-0.0,0.0,0.0,0.0
r0370_c0456,48.6199022,2.3859154,industrial,6,0.0,0.0,3.9,1.0,2008.0,6,0.0,-0.0,0.0,0.0,0.0
r0370_c0457,48.6199022,2.3879674,industrial,12,0.0,0.0,4.4,1.0,1978.0,12,0.0,-0.0,0.0,0.0,0.0
r0370_c0458,48.6199022,2.3900193,industrial,5,44.44,0.0,7.6,1.1,,5,0.0,-0.0,0.0,0.0,0.0
r0370_c0464,48.6199022,2.4023309,commercial,4,88.89,0.0,5.5,1.7,1972.0,5,0.2,1.371,0.0,0.0,0.0
r0370_c0465,48.6199022,2.4043829,residential,8,177.78,0.0,8.4,2.9,1972.0,8,0.75,1.2988,0.0,0.0,0.0
r0370_c0466,48.6199022,2.4064348,commercial,8,444.44,0.0,4.0,1.1,2008.0,8,0.0,-0.0,0.0,44.44,0.0
r0370_c0467,48.6199022,2.4084867,residential,38,844.44,0.0,4.3,1.8,1973.0,38,0.974,0.9321,0.0,0.0,0.0
r0370_c0468,48.6199022,2.4105387,residential,47,0.0,0.0,4.1,1.6,1973.0,50,0.88,1.101,0.0,0.0,0.0
r0370_c0469,48.6199022,2.4125906,residential,63,0.0,0.0,4.5,1.7,1973.0,64,0.938,1.3832,0.0,0.0,0.0
r0370_c0473,48.6199022,2.4207984,commercial,11,933.33,0.0476,7.8,1.4,2011.0,11,0.091,1.0958,88.89,0.0,0.0
r0370_c0476,48.6199022,2.4269542,mixed,3,88.89,0.0,6.7,2.0,2002.0,4,0.25,2.0,0.0,0.0,0.0
r0370_c0477,48.6199022,2.4290061,residential,11,44.44,0.0,11.6,3.6,1995.0,12,0.583,1.5511,0.0,0.0,0.0
r0370_c0478,48.6199022,2.4310581,commercial,13,44.44,0.0,8.0,2.6,,15,0.267,1.3383,0.0,0.0,0.0
r0370_c0480,48.6199022,2.435162,residential,27,222.22,0.0,5.1,1.9,1991.0,28,0.964,0.2223,0.0,0.0,0.0
r0370_c0481,48.6199022,2.4372139,residential,24,133.33,0.0,4.8,1.6,1991.0,30,0.767,1.1196,0.0,0.0,0.0
r0370_c0482,48.6199022,2.4392658,residential,11,0.0,0.0,11.0,2.8,1984.0,12,0.833,1.5511,0.0,0.0,0.0
r0370_c0483,48.6199022,2.4413178,residential,7,44.44,0.0,11.4,3.6,1981.0,7,0.857,1.1488,0.0,0.0,0.0
r0370_c0484,48.6199022,2.4433697,residential,8,133.33,0.0,10.2,3.8,1982.0,8,0.75,1.0613,0.0,0.0,0.0
r0370_c0485,48.6199022,2.4454216,residential,16,222.22,0.0,10.2,2.7,1988.0,17,0.412,1.6579,0.0,0.0,0.0
r0370_c0486,48.6199022,2.4474736,commercial,19,266.67,0.0,6.8,1.8,1979.0,20,0.35,1.7855,0.0,0.0,0.0
r0370_c0487,48.6199022,2.4495255,commercial,8,0.0,0.0,5.0,1.0,1998.0,9,0.0,0.5033,0.0,0.0,0.0
r0370_c0488,48.6199022,2.4515775,commercial,3,0.0,0.0,9.6,1.2,2003.0,3,0.0,0.9183,0.0,0.0,0.0
r0370_c0489,48.6199022,2.4536294,commercial,8,133.33,0.0,4.5,1.2,1987.0,8,0.25,1.5,0.0,0.0,0.0
r0370_c0491,48.6199022,2.4577333,commercial,3,133.33,0.0,18.0,1.5,2011.0,3,0.0,-0.0,0.0,0.0,0.0
r0370_c0492,48.6199022,2.4597852,industrial,4,44.44,0.0,3.2,1.0,,4,0.0,-0.0,44.44,0.0,0.0
r0370_c0495,48.6199022,2.465941,industrial,18,88.89,0.0,4.6,1.2,1949.0,20,0.1,1.0219,0.0,0.0,0.0
r0370_c0496,48.6199022,2.467993,industrial,17,0.0,0.0,5.8,1.5,1939.0,18,0.278,1.4047,0.0,0.0,0.0
r0370_c0497,48.6199022,2.4700449,industrial,3,0.0,0.0,5.2,1.2,,3,0.0,-0.0,0.0,0.0,0.0
r0370_c0499,48.6199022,2.4741488,industrial,10,0.0,0.0,6.2,1.1,,11,0.0,0.4395,0.0,0.0,0.0
r0370_c0501,48.6199022,2.4782527,residential,4,0.0,0.0,3.8,1.0,,4,0.5,1.0,0.0,0.0,0.0
r0370_c0503,48.6199022,2.4823565,commercial,7,0.0,0.0,4.2,1.0,,8,0.375,1.4056,0.0,0.0,0.0
r0370_c0505,48.6199022,2.4864604,residential,17,0.0,0.0,6.5,1.7,1868.0,17,0.882,1.1596,0.0,0.0,0.0
r0370_c0506,48.6199022,2.4885124,commercial,10,444.44,0.0,5.3,1.2,2005.0,11,0.0,0.4395,0.0,0.0,0.0
r0370_c0507,48.6199022,2.4905643,residential,23,177.78,0.0,4.7,1.9,1981.0,24,0.75,1.6131,0.0,0.0,0.0
r0370_c0508,48.6199022,2.4926162,commercial,22,1733.33,0.1282,4.2,1.2,1983.0,22,0.091,0.6999,0.0,800.0,0.1667
r0370_c0509,48.6199022,2.4946682,residential,44,222.22,0.0,4.2,1.6,1973.0,64,0.656,1.8657,0.0,0.0,0.0
r0370_c0510,48.6199022,2.4967201,residential,51,266.67,0.0,3.7,1.3,1971.0,101,0.505,1.0702,0.0,0.0,0.0
r0370_c0511,48.6199022,2.4987721,residential,68,133.33,0.0,3.6,1.3,1973.0,141,0.482,1.2163,0.0,0.0,0.0
r0370_c0512,48.6199022,2.500824,residential,48,0.0,0.0,3.6,1.4,1983.0,51,0.922,0.4603,0.0,0.0,0.0
r0370_c0513,48.6199022,2.5028759,residential,38,88.89,0.0,3.5,1.3,1986.0,42,0.905,0.4537,0.0,0.0,0.0
r0370_c0514,48.6199022,2.5049279,residential,9,88.89,0.0,3.2,1.2,1988.0,12,0.75,1.0409,0.0,0.0,0.0
r0370_c0515,48.6199022,2.5069798,commercial,5,177.78,0.0,3.9,1.1,,5,0.0,0.7219,0.0,0.0,0.0
r0370_c0516,48.6199022,2.5090318,industrial,9,177.78,0.0,5.5,1.0,2009.0,9,0.0,0.9911,0.0,0.0,0.0
r0370_c0518,48.6199022,2.5131356,residential,47,88.89,0.0,4.0,1.6,2004.0,47,0.957,0.2539,0.0,0.0,0.0
r0370_c0519,48.6199022,2.5151876,residential,7,44.44,0.0,3.8,1.6,2004.0,7,1.0,-0.0,0.0,0.0,0.0
r0370_c0520,48.6199022,2.5172395,residential,5,0.0,0.0,4.1,1.6,1999.0,5,1.0,-0.0,0.0,0.0,0.0
r0370_c0521,48.6199022,2.5192914,residential,37,0.0,0.0,4.3,1.6,1998.0,38,0.974,0.471,0.0,0.0,0.0
r0370_c0529,48.6199022,2.535707,industrial,7,266.67,0.0,7.4,1.5,1911.0,8,0.375,1.75,0.0,0.0,0.0
r0370_c0531,48.6199022,2.5398108,commercial,4,311.11,0.1429,9.8,2.0,2008.0,4,0.0,0.8113,0.0,0.0,0.0
r0370_c0532,48.6199022,2.5418628,commercial,3,2133.33,0.0417,6.1,1.3,2012.0,3,0.0,0.9183,0.0,44.44,1.0
r0370_c0541,48.6199022,2.5603302,industrial,4,444.44,0.0,4.3,1.0,,4,0.0,-0.0,0.0,0.0,0.0
r0370_c0542,48.6199022,2.5623822,industrial,4,177.78,0.0,6.5,1.0,2010.0,4,0.0,0.8113,0.0,0.0,0.0
r0370_c0543,48.6199022,2.5644341,industrial,3,0.0,0.0,7.5,1.1,2014.0,3,0.0,-0.0,0.0,0.0,0.0
r0370_c0544,48.6199022,2.566486,industrial,7,88.89,0.0,5.4,1.0,,7,0.0,0.5917,0.0,44.44,0.0
r0370_c0545,48.6199022,2.568538,industrial,7,0.0,0.0,5.6,1.1,2015.0,7,0.0,0.5917,0.0,0.0,0.0
r0370_c0546,48.6199022,2.5705899,industrial,8,0.0,0.0,5.5,1.1,,8,0.0,-0.0,0.0,0.0,0.0
r0370_c0548,48.6199022,2.5746938,industrial,3,0.0,0.0,2.9,1.0,,4,0.0,1.5,0.0,0.0,0.0
r0370_c0549,48.6199022,2.5767457,industrial,4,44.44,0.0,2.9,1.0,,4,0.25,1.5,0.0,0.0,0.0
r0370_c0550,48.6199022,2.5787977,industrial,7,0.0,0.0,3.8,1.0,2014.0,7,0.0,-0.0,0.0,0.0,0.0
r0370_c0551,48.6199022,2.5808496,industrial,4,177.78,0.0,3.8,1.0,,4,0.0,-0.0,44.44,0.0,0.0
r0370_c0554,48.6199022,2.5870054,commercial,5,44.44,0.0,3.9,1.3,,5,0.0,0.7219,0.0,0.0,0.0
r0370_c0555,48.6199022,2.5890574,residential,34,0.0,0.0,5.4,1.7,1983.0,41,0.829,1.0836,0.0,0.0,0.0
r0370_c0556,48.6199022,2.5911093,residential,32,0.0,0.0,5.4,1.6,1983.0,43,0.744,1.4666,0.0,0.0,0.0
r0370_c0557,48.6199022,2.5931613,residential,25,44.44,0.0,5.2,1.7,1983.0,27,0.926,0.6053,0.0,0.0,0.0
r0370_c0611,48.6199022,2.703966,residential,4,0.0,0.0,2.7,1.0,,5,0.8,0.7219,0.0,0.0,0.0
r0370_c0612,48.6199022,2.7060179,residential,7,44.44,0.0,4.5,1.1,,7,0.857,0.5917,0.0,0.0,0.0
r0370_c0623,48.6199022,2.7285892,residential,35,0.0,0.0,3.8,1.2,1966.0,43,0.791,0.9968,0.0,0.0,0.0
r0370_c0624,48.6199022,2.7306412,residential,45,0.0,0.0,4.0,1.3,1911.0,56,0.661,1.3436,0.0,0.0,0.0
r0370_c0625,48.6199022,2.7326931,residential,40,0.0,0.0,4.0,1.3,1897.0,48,0.771,1.2615,0.0,0.0,0.0
r0370_c0626,48.6199022,2.734745,residential,26,0.0,0.0,3.7,1.2,1962.0,35,0.6,1.8518,0.0,0.0,0.0
r0370_c0687,48.6199022,2.8599133,industrial,8,0.0,0.0,3.1,1.0,,8,0.0,-0.0,0.0,0.0,0.0
r0370_c0711,48.6199022,2.9091599,residential,4,0.0,0.0,4.1,1.2,1870.0,8,0.5,1.4056,0.0,0.0,0.0
r0370_c0712,48.6199022,2.9112118,residential,21,0.0,0.0,3.5,1.2,1944.0,33,0.636,1.302,0.0,0.0,0.0
r0370_c0713,48.6199022,2.9132637,residential,25,0.0,0.0,3.6,1.1,1909.0,43,0.488,1.6695,0.0,0.0,0.0
r0370_c0715,48.6199022,2.9173676,residential,3,0.0,0.0,3.4,1.0,1980.0,7,0.286,1.9502,0.0,0.0,0.0
r0370_c0716,48.6199022,2.9194195,residential,24,0.0,0.0,3.4,1.3,1925.0,32,0.719,0.9987,0.0,0.0,0.0
r0370_c0730,48.6199022,2.9481467,residential,10,0.0,0.0,4.3,1.3,1872.0,18,0.5,1.6758,0.0,0.0,0.0
r0370_c0731,48.6199022,2.9501986,residential,24,0.0,0.0,3.8,1.2,1983.0,29,0.828,0.7877,0.0,0.0,0.0
r0370_c0732,48.6199022,2.9522506,residential,8,0.0,0.0,3.3,1.1,1950.0,15,0.533,1.3996,0.0,0.0,0.0
r0370_c0739,48.6199022,2.9666141,residential,28,0.0,0.0,3.0,1.2,1996.0,39,0.641,1.5619,0.0,0.0,0.0
r0370_c0740,48.6199022,2.9686661,residential,56,0.0,0.0,3.8,1.2,1939.0,76,0.671,1.3832,0.0,0.0,0.0
r0370_c0741,48.6199022,2.970718,residential,15,0.0,0.0,3.4,1.2,1987.0,20,0.65,1.4789,0.0,0.0,0.0
r0370_c0810,48.6199022,3.1123018,residential,10,0.0,0.0,2.9,1.1,1934.0,13,0.692,1.1401,0.0,0.0,0.0
r0370_c0811,48.6199022,3.1143537,residential,15,0.0,0.0,3.9,1.1,1878.0,28,0.5,1.6479,0.0,0.0,0.0
r0370_c0812,48.6199022,3.1164057,residential,4,0.0,0.0,4.1,1.1,1850.0,12,0.167,1.8879,0.0,0.0,0.0
r0370_c0813,48.6199022,3.1184576,residential,17,0.0,0.0,3.0,1.2,1879.0,28,0.607,1.2353,0.0,0.0,0.0
r0370_c0850,48.6199022,3.1943794,residential,9,88.89,0.0,4.1,1.2,1959.0,15,0.533,1.6402,88.89,0.0,0.0
r0370_c0851,48.6199022,3.1964313,commercial,3,311.11,0.0,4.5,1.0,2003.0,5,0.2,1.5219,177.78,0.0,0.0
r0370_c0880,48.6199022,3.2559375,residential,37,44.44,0.0,3.1,1.2,1953.0,68,0.456,1.5807,0.0,0.0,0.0
r0370_c0881,48.6199022,3.2579895,residential,10,0.0,0.0,3.6,1.1,1854.0,25,0.32,1.7617,0.0,0.0,0.0
r0370_c0882,48.6199022,3.2600414,residential,11,0.0,0.0,3.3,1.1,1947.0,23,0.435,1.548,0.0,0.0,0.0
r0370_c0898,48.6199022,3.2928724,commercial,5,0.0,0.0,5.9,1.3,1800.0,10,0.1,1.8464,0.0,0.0,0.0
r0370_c0918,48.6199022,3.3339112,residential,10,0.0,0.0,3.5,1.2,1890.0,18,0.389,1.7223,0.0,0.0,0.0
r0370_c0957,48.6199022,3.4139368,residential,3,0.0,0.0,3.9,1.2,1910.0,7,0.286,1.3788,0.0,0.0,0.0
r0371_c0110,48.6212536,1.6759445,residential,4,0.0,0.0,4.1,1.0,,4,1.0,-0.0,0.0,0.0,0.0
r0371_c0111,48.6212536,1.6779965,residential,17,0.0,0.0,3.9,1.2,1885.0,20,0.85,0.6098,0.0,0.0,0.0
r0371_c0112,48.6212536,1.6800484,residential,21,44.44,0.0,3.9,1.1,1966.0,24,0.875,0.5436,0.0,0.0,0.0
r0371_c0113,48.6212536,1.6821004,residential,34,0.0,0.0,4.7,1.3,1982.0,35,0.971,0.1872,0.0,0.0,0.0
r0371_c0114,48.6212536,1.6841523,residential,17,44.44,0.0,5.1,1.3,1977.0,18,0.944,0.3095,0.0,0.0,0.0
r0371_c0121,48.6212536,1.6985159,residential,3,44.44,0.0,4.9,1.1,1905.0,3,1.0,-0.0,0.0,0.0,0.0
r0371_c0122,48.6212536,1.7005678,residential,3,0.0,0.0,4.7,1.3,1880.0,3,1.0,0.9183,0.0,0.0,0.0
r0371_c0125,48.6212536,1.7067236,residential,3,0.0,0.0,5.6,1.1,,3,1.0,-0.0,0.0,0.0,0.0
r0371_c0131,48.6212536,1.7190353,residential,3,44.44,0.0,5.0,1.0,1968.0,3,1.0,-0.0,0.0,0.0,0.0
r0371_c0137,48.6212536,1.7313469,residential,30,0.0,0.0,4.4,1.3,1987.0,31,0.968,0.2056,0.0,0.0,0.0
r0371_c0138,48.6212536,1.7333988,residential,47,44.44,0.0,4.1,1.2,1932.0,50,0.86,0.7871,0.0,0.0,0.0
r0371_c0156,48.6212536,1.7703337,industrial,4,44.44,0.0,5.4,1.2,2016.0,4,0.0,-0.0,0.0,0.0,0.0
r0371_c0183,48.6212536,1.8257361,commercial,3,88.89,0.0,8.0,1.1,,3,0.333,0.9183,88.89,0.0,0.0
r0371_c0184,48.6212536,1.827788,mixed,17,311.11,0.2857,4.8,1.1,1998.0,17,0.294,1.7922,0.0,0.0,0.0
r0371_c0185,48.6212536,1.82984,industrial,6,44.44,0.0,6.2,1.4,,6,0.0,0.9183,0.0,0.0,0.0
r0371_c0222,48.6212536,1.9057617,residential,12,0.0,0.0,4.4,1.2,1954.0,13,0.923,0.3912,0.0,0.0,0.0
r0371_c0223,48.6212536,1.9078136,residential,6,0.0,0.0,4.3,1.2,1900.0,6,1.0,-0.0,0.0,0.0,0.0
r0371_c0224,48.6212536,1.9098656,residential,6,0.0,0.0,2.8,1.4,1891.0,6,1.0,-0.0,0.0,0.0,0.0
r0371_c0245,48.6212536,1.9529563,residential,4,0.0,0.0,4.2,1.0,,4,1.0,-0.0,0.0,0.0,0.0
r0371_c0263,48.6212536,1.9898912,residential,3,0.0,0.0,3.7,1.0,,3,1.0,-0.0,0.0,0.0,0.0
r0371_c0265,48.6212536,1.9939951,residential,34,88.89,0.0,4.3,1.3,1953.0,39,0.872,0.5525,0.0,0.0,0.0
r0371_c0266,48.6212536,1.996047,residential,39,44.44,0.0,3.6,1.3,1948.0,45,0.867,0.7156,0.0,0.0,0.0
r0371_c0267,48.6212536,1.998099,residential,47,222.22,0.0,4.0,1.3,1863.0,57,0.772,0.9524,0.0,0.0,0.0
r0371_c0268,48.6212536,2.0001509,commercial,15,355.56,0.0,4.6,1.2,1930.0,16,0.375,1.2476,0.0,0.0,0.0
r0371_c0269,48.6212536,2.0022028,commercial,7,133.33,0.3333,4.6,1.0,2008.0,7,0.0,-0.0,0.0,44.44,0.0
r0371_c0278,48.6212536,2.0206703,residential,3,0.0,0.0,3.4,1.0,2013.0,4,0.75,1.5,0.0,0.0,0.0
r0371_c0279,48.6212536,2.0227222,residential,10,44.44,0.0,4.5,1.5,1825.0,11,0.909,1.2407,0.0,0.0,0.0
r0371_c0280,48.6212536,2.0247742,residential,30,0.0,0.0,4.8,1.8,1955.0,32,0.938,0.535,0.0,0.0,0.0
r0371_c0281,48.6212536,2.0268261,residential,36,0.0,0.0,4.6,1.4,1983.0,39,0.923,0.3912,0.0,0.0,0.0
r0371_c0282,48.6212536,2.028878,residential,25,0.0,0.0,4.4,1.4,1985.0,27,0.926,0.6053,0.0,0.0,0.0
r0371_c0283,48.6212536,2.03093,residential,18,0.0,0.0,4.3,1.4,1985.0,20,0.9,0.469,0.0,0.0,0.0
r0371_c0284,48.6212536,2.0329819,residential,19,266.67,0.0,4.0,1.2,1987.0,24,0.583,1.5469,44.44,88.89,0.5
r0371_c0326,48.6212536,2.1191634,residential,7,44.44,0.0,4.8,1.7,1977.0,7,1.0,-0.0,0.0,0.0,0.0
r0371_c0327,48.6212536,2.1212153,residential,59,44.44,0.0,4.1,1.3,2000.0,61,0.967,0.2082,0.0,0.0,0.0
r0371_c0328,48.6212536,2.1232672,residential,25,133.33,0.0,3.9,1.2,1993.0,27,0.926,0.3809,0.0,0.0,0.0
r0371_c0329,48.6212536,2.1253192,residential,31,711.11,0.0,4.1,1.3,1983.0,32,0.812,0.8181,177.78,0.0,0.0
r0371_c0330,48.6212536,2.1273711,residential,62,1155.56,0.0,3.8,1.4,1994.0,66,0.833,0.9169,44.44,0.0,0.0
r0371_c0331,48.6212536,2.129423,residential,24,400.0,0.0,3.7,1.6,1996.0,24,1.0,-0.0,0.0,0.0,0.0
r0371_c0340,48.6212536,2.1478905,residential,11,88.89,0.0,5.2,1.4,2014.0,17,0.588,1.6457,0.0,0.0,0.0
r0371_c0341,48.6212536,2.1499424,residential,37,444.44,0.0,5.0,1.6,1998.0,39,0.949,0.2918,0.0,0.0,0.0
r0371_c0342,48.6212536,2.1519944,residential,22,88.89,0.0,4.5,1.5,1987.0,22,1.0,-0.0,0.0,0.0,0.0
r0371_c0343,48.6212536,2.1540463,residential,30,311.11,0.0,4.1,1.5,1987.0,31,0.968,0.2056,0.0,0.0,0.0
r0371_c0344,48.6212536,2.1560983,residential,39,0.0,0.0,4.5,1.4,1986.0,40,0.975,0.4532,0.0,0.0,0.0
r0371_c0345,48.6212536,2.1581502,residential,42,44.44,0.0,4.2,1.3,1989.0,43,0.93,0.4291,0.0,0.0,0.0
r0371_c0346,48.6212536,2.1602021,residential,39,44.44,0.0,4.9,1.4,2003.0,39,0.974,0.172,0.0,44.44,0.0
r0371_c0349,48.6212536,2.1663579,residential,5,0.0,0.0,2.9,1.1,,5,1.0,-0.0,0.0,0.0,0.0
r0371_c0350,48.6212536,2.1684099,residential,3,88.89,0.0,4.3,1.0,,6,0.333,1.4591,0.0,0.0,0.0
