cell_id,cell_lat,cell_lon,zone_type,cell_building_count
r0747_c0348,49.1293617,2.164306,residential,10
r0747_c0349,49.1293617,2.1663579,residential,18
r0747_c0350,49.1293617,2.1684099,residential,55
r0747_c0351,49.1293617,2.1704618,residential,43
r0747_c0352,49.1293617,2.1725138,residential,26
r0747_c0359,49.1293617,2.1868773,residential,15
r0747_c0368,49.1293617,2.2053448,residential,23
r0747_c0369,49.1293617,2.2073967,residential,3
r0747_c0370,49.1293617,2.2094487,residential,12
r0747_c0371,49.1293617,2.2115006,residential,7
r0747_c0373,49.1293617,2.2156045,residential,11
r0747_c0374,49.1293617,2.2176564,residential,17
r0747_c0375,49.1293617,2.2197084,residential,14
r0747_c0376,49.1293617,2.2217603,residential,16
r0747_c0377,49.1293617,2.2238122,residential,4
r0747_c0382,49.1293617,2.2340719,residential,13
r0747_c0383,49.1293617,2.2361239,residential,16
r0747_c0385,49.1293617,2.2402278,residential,3
r0747_c0392,49.1293617,2.2545913,industrial,6
r0747_c0396,49.1293617,2.2627991,residential,33
r0747_c0397,49.1293617,2.264851,residential,68
r0747_c0398,49.1293617,2.266903,residential,50
r0747_c0399,49.1293617,2.2689549,residential,59
r0747_c0400,49.1293617,2.2710068,residential,28
r0747_c0408,49.1293617,2.2874223,residential,68
r0747_c0409,49.1293617,2.2894743,residential,45
r0747_c0410,49.1293617,2.2915262,residential,21
r0747_c0411,49.1293617,2.2935782,residential,14
r0747_c0440,49.1293617,2.3530844,residential,3
r0747_c0441,49.1293617,2.3551363,residential,9
r0747_c0442,49.1293617,2.3571883,residential,10
r0747_c0444,49.1293617,2.3612922,residential,3
r0747_c0445,49.1293617,2.3633441,residential,15
r0747_c0446,49.1293617,2.365396,residential,50
r0747_c0447,49.1293617,2.367448,residential,52
r0747_c0448,49.1293617,2.3694999,residential,62
r0747_c0449,49.1293617,2.3715518,residential,29
r0747_c0450,49.1293617,2.3736038,residential,31
r0747_c0451,49.1293617,2.3756557,residential,29
r0747_c0452,49.1293617,2.3777077,residential,39
r0747_c0453,49.1293617,2.3797596,residential,11
r0747_c0454,49.1293617,2.3818115,residential,18
r0747_c0455,49.1293617,2.3838635,residential,4
r0747_c0456,49.1293617,2.3859154,residential,3
r0747_c0473,49.1293617,2.4207984,residential,37
r0747_c0474,49.1293617,2.4228503,residential,43
r0747_c0475,49.1293617,2.4249023,residential,60
r0747_c0476,49.1293617,2.4269542,residential,34
r0747_c0477,49.1293617,2.4290061,residential,10
r0748_c0103,49.130713,1.661581,residential,3
r0748_c0183,49.130713,1.8257361,residential,3
r0748_c0198,49.130713,1.8565152,residential,5
r0748_c0291,49.130713,2.0473455,residential,21
r0748_c0292,49.130713,2.0493974,residential,59
r0748_c0293,49.130713,2.0514494,residential,56
r0748_c0294,49.130713,2.0535013,residential,35
r0748_c0295,49.130713,2.0555532,residential,4
r0748_c0296,49.130713,2.0576052,residential,3
r0748_c0331,49.130713,2.129423,residential,12
r0748_c0347,49.130713,2.1622541,residential,7
r0748_c0348,49.130713,2.164306,residential,5
r0748_c0350,49.130713,2.1684099,residential,22
r0748_c0351,49.130713,2.1704618,residential,27
r0748_c0352,49.130713,2.1725138,residential,18
r0748_c0368,49.130713,2.2053448,residential,38
r0748_c0369,49.130713,2.2073967,residential,18
r0748_c0370,49.130713,2.2094487,residential,8
r0748_c0371,49.130713,2.2115006,residential,4
r0748_c0373,49.130713,2.2156045,residential,7
r0748_c0374,49.130713,2.2176564,residential,4
r0748_c0375,49.130713,2.2197084,residential,9
r0748_c0377,49.130713,2.2238122,residential,17
r0748_c0382,49.130713,2.2340719,residential,5
r0748_c0383,49.130713,2.2361239,residential,4
r0748_c0396,49.130713,2.2627991,residential,3
r0748_c0397,49.130713,2.264851,residential,39
r0748_c0398,49.130713,2.266903,residential,44
r0748_c0399,49.130713,2.2689549,residential,36
r0748_c0400,49.130713,2.2710068,residential,32
r0748_c0408,49.130713,2.2874223,residential,18
r0748_c0415,49.130713,2.3017859,residential,4
r0748_c0436,49.130713,2.3448766,residential,3
r0748_c0439,49.130713,2.3510325,residential,32
r0748_c0440,49.130713,2.3530844,residential,44
r0748_c0441,49.130713,2.3551363,residential,21
r0748_c0442,49.130713,2.3571883,residential,10
r0748_c0445,49.130713,2.3633441,residential,14
r0748_c0446,49.130713,2.365396,residential,41
r0748_c0447,49.130713,2.367448,residential,37
r0748_c0448,49.130713,2.3694999,residential,49
r0748_c0449,49.130713,2.3715518,residential,48
r0748_c0450,49.130713,2.3736038,residential,22
r0748_c0451,49.130713,2.3756557,residential,36
r0748_c0452,49.130713,2.3777077,residential,33
r0748_c0453,49.130713,2.3797596,residential,12
r0748_c0454,49.130713,2.3818115,residential,6
r0748_c0455,49.130713,2.3838635,residential,6
r0748_c0472,49.130713,2.4187464,residential,19
r0748_c0473,49.130713,2.4207984,residential,57
r0748_c0474,49.130713,2.4228503,residential,57
r0748_c0475,49.130713,2.4249023,residential,49
r0748_c0476,49.130713,2.4269542,residential,5
r0748_c0479,49.130713,2.43311,residential,6
r0748_c0480,49.130713,2.435162,commercial,3
r0749_c0150,49.1320644,1.7580221,residential,3
r0749_c0198,49.1320644,1.8565152,residential,9
r0749_c0291,49.1320644,2.0473455,residential,13
r0749_c0292,49.1320644,2.0493974,residential,89
r0749_c0293,49.1320644,2.0514494,residential,36
r0749_c0294,49.1320644,2.0535013,residential,11
r0749_c0296,49.1320644,2.0576052,residential,37
r0749_c0297,49.1320644,2.0596571,residential,25
r0749_c0332,49.1320644,2.131475,commercial,8
r0749_c0334,49.1320644,2.1355789,residential,4
r0749_c0347,49.1320644,2.1622541,residential,11
r0749_c0348,49.1320644,2.164306,residential,46
r0749_c0350,49.1320644,2.1684099,residential,10
r0749_c0351,49.1320644,2.1704618,residential,28
r0749_c0352,49.1320644,2.1725138,residential,39
r0749_c0353,49.1320644,2.1745657,residential,12
r0749_c0367,49.1320644,2.2032929,residential,11
r0749_c0368,49.1320644,2.2053448,residential,31
r0749_c0369,49.1320644,2.2073967,residential,7
r0749_c0370,49.1320644,2.2094487,residential,19
r0749_c0371,49.1320644,2.2115006,residential,4
r0749_c0373,49.1320644,2.2156045,residential,11
r0749_c0374,49.1320644,2.2176564,residential,6
r0749_c0376,49.1320644,2.2217603,residential,27
r0749_c0377,49.1320644,2.2238122,residential,25
r0749_c0378,49.1320644,2.2258642,residential,30
r0749_c0379,49.1320644,2.2279161,residential,8
r0749_c0380,49.1320644,2.2299681,residential,6
r0749_c0384,49.1320644,2.2381758,residential,5
r0749_c0385,49.1320644,2.2402278,residential,8
r0749_c0386,49.1320644,2.2422797,residential,9
r0749_c0387,49.1320644,2.2443316,residential,12
r0749_c0397,49.1320644,2.264851,residential,36
r0749_c0398,49.1320644,2.266903,residential,42
r0749_c0399,49.1320644,2.2689549,residential,20
r0749_c0400,49.1320644,2.2710068,residential,10
r0749_c0403,49.1320644,2.2771627,residential,9
r0749_c0404,49.1320644,2.2792146,residential,33
r0749_c0405,49.1320644,2.2812665,residential,14
r0749_c0438,49.1320644,2.3489805,residential,6
r0749_c0439,49.1320644,2.3510325,residential,37
r0749_c0440,49.1320644,2.3530844,residential,27
r0749_c0441,49.1320644,2.3551363,residential,75
r0749_c0442,49.1320644,2.3571883,residential,54
r0749_c0443,49.1320644,2.3592402,residential,22
r0749_c0444,49.1320644,2.3612922,residential,14
r0749_c0445,49.1320644,2.3633441,residential,15
r0749_c0446,49.1320644,2.365396,residential,50
r0749_c0447,49.1320644,2.367448,residential,36
r0749_c0448,49.1320644,2.3694999,residential,31
r0749_c0449,49.1320644,2.3715518,residential,24
r0749_c0450,49.1320644,2.3736038,residential,9
r0749_c0451,49.1320644,2.3756557,residential,15
r0749_c0452,49.1320644,2.3777077,residential,13
r0749_c0471,49.1320644,2.4166945,residential,3
r0749_c0472,49.1320644,2.4187464,residential,37
r0749_c0473,49.1320644,2.4207984,residential,59
r0749_c0474,49.1320644,2.4228503,residential,33
r0749_c0475,49.1320644,2.4249023,residential,5
r0749_c0480,49.1320644,2.435162,commercial,5
r0749_c0482,49.1320644,2.4392658,residential,5
r0750_c0242,49.1334157,1.9468005,residential,4
r0750_c0263,49.1334157,1.9898912,residential,6
r0750_c0292,49.1334157,2.0493974,residential,35
r0750_c0293,49.1334157,2.0514494,residential,22
r0750_c0329,49.1334157,2.1253192,residential,9
r0750_c0331,49.1334157,2.129423,residential,3
r0750_c0334,49.1334157,2.1355789,residential,9
r0750_c0335,49.1334157,2.1376308,residential,24
r0750_c0336,49.1334157,2.1396827,residential,21
r0750_c0337,49.1334157,2.1417347,residential,6
r0750_c0338,49.1334157,2.1437866,residential,4
r0750_c0347,49.1334157,2.1622541,residential,8
r0750_c0348,49.1334157,2.164306,residential,9
r0750_c0350,49.1334157,2.1684099,residential,3
r0750_c0351,49.1334157,2.1704618,residential,31
r0750_c0352,49.1334157,2.1725138,residential,31
r0750_c0353,49.1334157,2.1745657,residential,25
r0750_c0354,49.1334157,2.1766176,residential,8
r0750_c0364,49.1334157,2.197137,residential,5
r0750_c0365,49.1334157,2.199189,residential,4
r0750_c0366,49.1334157,2.2012409,residential,4
r0750_c0367,49.1334157,2.2032929,residential,24
r0750_c0368,49.1334157,2.2053448,residential,22
r0750_c0369,49.1334157,2.2073967,residential,3
r0750_c0370,49.1334157,2.2094487,residential,12
r0750_c0371,49.1334157,2.2115006,residential,9
r0750_c0373,49.1334157,2.2156045,residential,4
r0750_c0375,49.1334157,2.2197084,residential,12
r0750_c0376,49.1334157,2.2217603,residential,25
r0750_c0377,49.1334157,2.2238122,residential,27
r0750_c0378,49.1334157,2.2258642,residential,11
r0750_c0379,49.1334157,2.2279161,residential,30
r0750_c0380,49.1334157,2.2299681,residential,66
r0750_c0381,49.1334157,2.23202,residential,42
r0750_c0382,49.1334157,2.2340719,residential,8
r0750_c0398,49.1334157,2.266903,residential,28
r0750_c0399,49.1334157,2.2689549,residential,58
r0750_c0400,49.1334157,2.2710068,residential,41
r0750_c0401,49.1334157,2.2730588,residential,6
r0750_c0403,49.1334157,2.2771627,residential,13
r0750_c0404,49.1334157,2.2792146,residential,3
r0750_c0429,49.1334157,2.3305131,residential,22
r0750_c0438,49.1334157,2.3489805,residential,17
r0750_c0439,49.1334157,2.3510325,residential,79
r0750_c0440,49.1334157,2.3530844,residential,24
r0750_c0441,49.1334157,2.3551363,residential,55
r0750_c0442,49.1334157,2.3571883,residential,34
r0750_c0443,49.1334157,2.3592402,residential,40
r0750_c0444,49.1334157,2.3612922,residential,49
r0750_c0445,49.1334157,2.3633441,residential,25
r0750_c0446,49.1334157,2.365396,residential,38
r0750_c0447,49.1334157,2.367448,residential,38
r0750_c0448,49.1334157,2.3694999,residential,36
r0750_c0449,49.1334157,2.3715518,residential,40
r0750_c0450,49.1334157,2.3736038,residential,34
r0750_c0451,49.1334157,2.3756557,residential,33
r0750_c0453,49.1334157,2.3797596,residential,5
r0750_c0472,49.1334157,2.4187464,residential,11
r0750_c0473,49.1334157,2.4207984,residential,16
r0750_c0480,49.1334157,2.435162,residential,3
r0751_c0165,49.1347671,1.7888012,residential,4
r0751_c0242,49.1347671,1.9468005,residential,8
r0751_c0263,49.1347671,1.9898912,residential,5
r0751_c0291,49.1347671,2.0473455,residential,5
r0751_c0292,49.1347671,2.0493974,residential,13
r0751_c0293,49.1347671,2.0514494,residential,18
r0751_c0323,49.1347671,2.1130075,residential,18
r0751_c0324,49.1347671,2.1150595,residential,14
r0751_c0325,49.1347671,2.1171114,residential,5
r0751_c0335,49.1347671,2.1376308,residential,4
r0751_c0336,49.1347671,2.1396827,residential,7
r0751_c0337,49.1347671,2.1417347,residential,18
r0751_c0338,49.1347671,2.1437866,residential,27
r0751_c0351,49.1347671,2.1704618,residential,6
r0751_c0352,49.1347671,2.1725138,residential,21
r0751_c0353,49.1347671,2.1745657,residential,6
r0751_c0364,49.1347671,2.197137,residential,3
r0751_c0367,49.1347671,2.2032929,residential,6
r0751_c0368,49.1347671,2.2053448,residential,5
r0751_c0369,49.1347671,2.2073967,residential,15
r0751_c0377,49.1347671,2.2238122,residential,21
r0751_c0378,49.1347671,2.2258642,residential,10
r0751_c0379,49.1347671,2.2279161,residential,23
r0751_c0380,49.1347671,2.2299681,residential,42
r0751_c0381,49.1347671,2.23202,residential,32
r0751_c0382,49.1347671,2.2340719,residential,44
r0751_c0383,49.1347671,2.2361239,residential,39
r0751_c0384,49.1347671,2.2381758,residential,11
r0751_c0386,49.1347671,2.2422797,residential,7
r0751_c0397,49.1347671,2.264851,residential,5
r0751_c0399,49.1347671,2.2689549,residential,38
r0751_c0400,49.1347671,2.2710068,residential,39
r0751_c0401,49.1347671,2.2730588,residential,7
r0751_c0406,49.1347671,2.2833185,residential,4
r0751_c0412,49.1347671,2.2956301,residential,4
r0751_c0428,49.1347671,2.3284611,residential,9
r0751_c0429,49.1347671,2.3305131,residential,46
r0751_c0433,49.1347671,2.3387208,residential,3
r0751_c0438,49.1347671,2.3489805,residential,41
r0751_c0439,49.1347671,2.3510325,residential,48
r0751_c0440,49.1347671,2.3530844,residential,9
r0751_c0441,49.1347671,2.3551363,residential,22
r0751_c0442,49.1347671,2.3571883,residential,77
r0751_c0443,49.1347671,2.3592402,residential,55
r0751_c0444,49.1347671,2.3612922,residential,38
r0751_c0445,49.1347671,2.3633441,residential,31
r0751_c0446,49.1347671,2.365396,residential,37
r0751_c0447,49.1347671,2.367448,residential,33
r0751_c0448,49.1347671,2.3694999,residential,34
r0751_c0449,49.1347671,2.3715518,residential,35
r0751_c0450,49.1347671,2.3736038,residential,40
r0751_c0451,49.1347671,2.3756557,residential,13
r0751_c0452,49.1347671,2.3777077,residential,4
r0751_c0453,49.1347671,2.3797596,residential,5
r0751_c0454,49.1347671,2.3818115,residential,4
r0751_c0459,49.1347671,2.3920712,residential,3
r0751_c0463,49.1347671,2.400279,residential,3
r0752_c0103,49.1361184,1.661581,residential,34
r0752_c0144,49.1361184,1.7457105,industrial,7
r0752_c0165,49.1361184,1.7888012,residential,5
r0752_c0166,49.1361184,1.7908531,residential,4
r0752_c0224,49.1361184,1.9098656,residential,3
r0752_c0240,49.1361184,1.9426966,residential,10
r0752_c0241,49.1361184,1.9447485,residential,25
r0752_c0242,49.1361184,1.9468005,residential,13
r0752_c0259,49.1361184,1.9816834,mixed,3
r0752_c0262,49.1361184,1.9878393,residential,7
r0752_c0290,49.1361184,2.0452936,residential,3
r0752_c0291,49.1361184,2.0473455,residential,10
r0752_c0323,49.1361184,2.1130075,residential,43
r0752_c0324,49.1361184,2.1150595,residential,11
r0752_c0338,49.1361184,2.1437866,residential,39
r0752_c0339,49.1361184,2.1458386,residential,24
r0752_c0340,49.1361184,2.1478905,residential,12
r0752_c0346,49.1361184,2.1602021,residential,3
r0752_c0353,49.1361184,2.1745657,residential,3
r0752_c0364,49.1361184,2.197137,residential,3
r0752_c0367,49.1361184,2.2032929,residential,12
r0752_c0368,49.1361184,2.2053448,residential,37
r0752_c0369,49.1361184,2.2073967,residential,4
r0752_c0373,49.1361184,2.2156045,residential,3
r0752_c0375,49.1361184,2.2197084,residential,4
r0752_c0376,49.1361184,2.2217603,residential,29
r0752_c0377,49.1361184,2.2238122,residential,35
r0752_c0378,49.1361184,2.2258642,residential,37
r0752_c0379,49.1361184,2.2279161,residential,4
r0752_c0380,49.1361184,2.2299681,residential,25
r0752_c0381,49.1361184,2.23202,residential,41
r0752_c0382,49.1361184,2.2340719,residential,28
r0752_c0383,49.1361184,2.2361239,residential,65
r0752_c0384,49.1361184,2.2381758,residential,62
r0752_c0385,49.1361184,2.2402278,residential,57
r0752_c0386,49.1361184,2.2422797,residential,32
r0752_c0397,49.1361184,2.264851,residential,5
r0752_c0400,49.1361184,2.2710068,residential,13
r0752_c0401,49.1361184,2.2730588,residential,6
r0752_c0405,49.1361184,2.2812665,residential,18
r0752_c0406,49.1361184,2.2833185,residential,39
r0752_c0407,49.1361184,2.2853704,residential,27
r0752_c0408,49.1361184,2.2874223,residential,7
r0752_c0409,49.1361184,2.2894743,residential,8
r0752_c0410,49.1361184,2.2915262,residential,14
r0752_c0411,49.1361184,2.2935782,residential,11
r0752_c0412,49.1361184,2.2956301,residential,15
r0752_c0428,49.1361184,2.3284611,residential,30
r0752_c0429,49.1361184,2.3305131,residential,52
r0752_c0430,49.1361184,2.332565,residential,53
r0752_c0431,49.1361184,2.3346169,residential,5
r0752_c0432,49.1361184,2.3366689,residential,4
r0752_c0436,49.1361184,2.3448766,residential,3
r0752_c0438,49.1361184,2.3489805,residential,5
r0752_c0439,49.1361184,2.3510325,residential,39
r0752_c0440,49.1361184,2.3530844,residential,20
r0752_c0441,49.1361184,2.3551363,residential,11
r0752_c0442,49.1361184,2.3571883,residential,11
r0752_c0443,49.1361184,2.3592402,residential,3
r0752_c0444,49.1361184,2.3612922,residential,20
r0752_c0445,49.1361184,2.3633441,residential,43
r0752_c0446,49.1361184,2.365396,residential,4
r0752_c0447,49.1361184,2.367448,residential,33
r0752_c0448,49.1361184,2.3694999,residential,54
r0752_c0449,49.1361184,2.3715518,residential,27
r0752_c0450,49.1361184,2.3736038,residential,30
r0752_c0461,49.1361184,2.3961751,commercial,4
r0752_c0463,49.1361184,2.400279,residential,8
r0752_c0466,49.1361184,2.4064348,residential,3
r0752_c0467,49.1361184,2.4084867,residential,5
r0753_c0100,49.1374698,1.6554252,industrial,6
r0753_c0101,49.1374698,1.6574771,residential,3
r0753_c0102,49.1374698,1.659529,residential,7
r0753_c0103,49.1374698,1.661581,residential,50
r0753_c0104,49.1374698,1.6636329,residential,11
r0753_c0105,49.1374698,1.6656848,residential,15
r0753_c0157,49.1374698,1.7723857,residential,3
r0753_c0222,49.1374698,1.9057617,residential,4
r0753_c0223,49.1374698,1.9078136,residential,17
r0753_c0224,49.1374698,1.9098656,residential,31
r0753_c0239,49.1374698,1.9406447,residential,7
r0753_c0240,49.1374698,1.9426966,residential,40
r0753_c0241,49.1374698,1.9447485,residential,27
r0753_c0242,49.1374698,1.9468005,residential,3
r0753_c0322,49.1374698,2.1109556,residential,3
r0753_c0323,49.1374698,2.1130075,residential,21
r0753_c0324,49.1374698,2.1150595,residential,33
r0753_c0337,49.1374698,2.1417347,residential,16
r0753_c0338,49.1374698,2.1437866,residential,17
r0753_c0339,49.1374698,2.1458386,residential,7
r0753_c0340,49.1374698,2.1478905,residential,19
r0753_c0341,49.1374698,2.1499424,residential,8
r0753_c0364,49.1374698,2.197137,residential,3
r0753_c0367,49.1374698,2.2032929,residential,8
r0753_c0368,49.1374698,2.2053448,residential,25
r0753_c0375,49.1374698,2.2197084,residential,3
r0753_c0376,49.1374698,2.2217603,residential,32
r0753_c0377,49.1374698,2.2238122,residential,37
r0753_c0378,49.1374698,2.2258642,residential,39
r0753_c0380,49.1374698,2.2299681,residential,5
r0753_c0381,49.1374698,2.23202,residential,14
r0753_c0382,49.1374698,2.2340719,residential,20
r0753_c0383,49.1374698,2.2361239,residential,28
r0753_c0384,49.1374698,2.2381758,residential,46
r0753_c0385,49.1374698,2.2402278,residential,102
r0753_c0386,49.1374698,2.2422797,residential,55
r0753_c0387,49.1374698,2.2443316,residential,42
r0753_c0388,49.1374698,2.2463836,residential,15
r0753_c0402,49.1374698,2.2751107,industrial,3
r0753_c0405,49.1374698,2.2812665,residential,64
r0753_c0406,49.1374698,2.2833185,residential,56
r0753_c0407,49.1374698,2.2853704,residential,56
r0753_c0408,49.1374698,2.2874223,residential,14
r0753_c0409,49.1374698,2.2894743,residential,27
r0753_c0410,49.1374698,2.2915262,residential,17
r0753_c0411,49.1374698,2.2935782,residential,33
r0753_c0412,49.1374698,2.2956301,residential,10
r0753_c0413,49.1374698,2.297682,residential,13
r0753_c0427,49.1374698,2.3264092,residential,20
r0753_c0428,49.1374698,2.3284611,residential,12
r0753_c0429,49.1374698,2.3305131,residential,57
r0753_c0430,49.1374698,2.332565,residential,15
r0753_c0445,49.1374698,2.3633441,residential,16
r0753_c0447,49.1374698,2.367448,residential,3
r0753_c0448,49.1374698,2.3694999,residential,4
r0753_c0449,49.1374698,2.3715518,residential,4
r0753_c0450,49.1374698,2.3736038,commercial,3
r0753_c0451,49.1374698,2.3756557,residential,3
r0753_c0452,49.1374698,2.3777077,residential,6
r0753_c0464,49.1374698,2.4023309,residential,5
r0754_c0099,49.1388211,1.6533732,residential,24
r0754_c0100,49.1388211,1.6554252,residential,79
r0754_c0101,49.1388211,1.6574771,residential,24
r0754_c0102,49.1388211,1.659529,residential,58
r0754_c0103,49.1388211,1.661581,residential,22
r0754_c0104,49.1388211,1.6636329,residential,24
r0754_c0105,49.1388211,1.6656848,residential,23
r0754_c0130,49.1388211,1.7169833,residential,10
r0754_c0131,49.1388211,1.7190353,residential,24
r0754_c0223,49.1388211,1.9078136,residential,3
r0754_c0224,49.1388211,1.9098656,residential,8
r0754_c0239,49.1388211,1.9406447,residential,14
r0754_c0240,49.1388211,1.9426966,residential,13
r0754_c0261,49.1388211,1.9857873,residential,32
r0754_c0262,49.1388211,1.9878393,residential,13
r0754_c0305,49.1388211,2.0760726,residential,4
r0754_c0313,49.1388211,2.0924881,residential,3
r0754_c0322,49.1388211,2.1109556,residential,5
r0754_c0323,49.1388211,2.1130075,residential,33
r0754_c0324,49.1388211,2.1150595,residential,24
r0754_c0325,49.1388211,2.1171114,residential,16
r0754_c0326,49.1388211,2.1191634,residential,4
r0754_c0327,49.1388211,2.1212153,residential,4
r0754_c0337,49.1388211,2.1417347,residential,15
r0754_c0338,49.1388211,2.1437866,residential,12
r0754_c0340,49.1388211,2.1478905,residential,3
r0754_c0366,49.1388211,2.2012409,residential,5
r0754_c0367,49.1388211,2.2032929,residential,3
r0754_c0368,49.1388211,2.2053448,residential,23
r0754_c0376,49.1388211,2.2217603,residential,4
r0754_c0377,49.1388211,2.2238122,residential,23
r0754_c0378,49.1388211,2.2258642,residential,18
r0754_c0380,49.1388211,2.2299681,residential,8
r0754_c0383,49.1388211,2.2361239,residential,17
r0754_c0384,49.1388211,2.2381758,residential,36
r0754_c0385,49.1388211,2.2402278,residential,72
r0754_c0386,49.1388211,2.2422797,residential,75
r0754_c0387,49.1388211,2.2443316,residential,48
r0754_c0388,49.1388211,2.2463836,residential,24
r0754_c0389,49.1388211,2.2484355,residential,23
r0754_c0400,49.1388211,2.2710068,industrial,5
r0754_c0401,49.1388211,2.2730588,industrial,6
r0754_c0402,49.1388211,2.2751107,commercial,9
r0754_c0403,49.1388211,2.2771627,residential,20
r0754_c0404,49.1388211,2.2792146,residential,31
r0754_c0405,49.1388211,2.2812665,residential,47
r0754_c0406,49.1388211,2.2833185,residential,25
r0754_c0407,49.1388211,2.2853704,residential,25
r0754_c0408,49.1388211,2.2874223,residential,54
r0754_c0409,49.1388211,2.2894743,residential,47
r0754_c0410,49.1388211,2.2915262,residential,41
r0754_c0411,49.1388211,2.2935782,residential,41
r0754_c0412,49.1388211,2.2956301,residential,22
r0754_c0413,49.1388211,2.297682,residential,32
r0754_c0414,49.1388211,2.299734,residential,7
r0754_c0427,49.1388211,2.3264092,residential,24
r0754_c0428,49.1388211,2.3284611,residential,29
r0754_c0429,49.1388211,2.3305131,residential,15
r0754_c0430,49.1388211,2.332565,residential,38
r0754_c0431,49.1388211,2.3346169,residential,11
r0754_c0433,49.1388211,2.3387208,residential,3
r0754_c0442,49.1388211,2.3571883,residential,3
r0754_c0450,49.1388211,2.3736038,residential,6
r0754_c0451,49.1388211,2.3756557,residential,30
r0754_c0452,49.1388211,2.3777077,residential,32
r0754_c0457,49.1388211,2.3879674,residential,3
r0754_c0459,49.1388211,2.3920712,residential,6
r0755_c0099,49.1401725,1.6533732,industrial,8
r0755_c0100,49.1401725,1.6554252,commercial,4
r0755_c0101,49.1401725,1.6574771,residential,21
r0755_c0102,49.1401725,1.659529,residential,80
r0755_c0103,49.1401725,1.661581,residential,21
r0755_c0104,49.1401725,1.6636329,residential,28
r0755_c0105,49.1401725,1.6656848,residential,14
r0755_c0106,49.1401725,1.6677368,residential,9
r0755_c0130,49.1401725,1.7169833,residential,69
r0755_c0131,49.1401725,1.7190353,residential,55
r0755_c0132,49.1401725,1.7210872,residential,18
r0755_c0133,49.1401725,1.7231391,residential,11
r0755_c0260,49.1401725,1.9837354,residential,17
r0755_c0261,49.1401725,1.9857873,residential,22
r0755_c0278,49.1401725,2.0206703,residential,5
r0755_c0279,49.1401725,2.0227222,residential,7
r0755_c0282,49.1401725,2.028878,residential,3
r0755_c0313,49.1401725,2.0924881,residential,6
r0755_c0320,49.1401725,2.1068517,residential,4
r0755_c0321,49.1401725,2.1089037,residential,9
r0755_c0322,49.1401725,2.1109556,residential,27
r0755_c0323,49.1401725,2.1130075,residential,11
r0755_c0324,49.1401725,2.1150595,residential,4
r0755_c0326,49.1401725,2.1191634,residential,16
r0755_c0339,49.1401725,2.1458386,residential,11
r0755_c0340,49.1401725,2.1478905,residential,17
r0755_c0356,49.1401725,2.1807215,residential,3
r0755_c0368,49.1401725,2.2053448,residential,20
r0755_c0376,49.1401725,2.2217603,residential,6
r0755_c0377,49.1401725,2.2238122,residential,11
r0755_c0380,49.1401725,2.2299681,residential,3
r0755_c0383,49.1401725,2.2361239,residential,4
r0755_c0384,49.1401725,2.2381758,residential,39
r0755_c0385,49.1401725,2.2402278,residential,49
r0755_c0386,49.1401725,2.2422797,residential,41
r0755_c0387,49.1401725,2.2443316,residential,56
r0755_c0388,49.1401725,2.2463836,residential,20
r0755_c0389,49.1401725,2.2484355,residential,16
r0755_c0401,49.1401725,2.2730588,industrial,10
r0755_c0402,49.1401725,2.2751107,industrial,13
r0755_c0403,49.1401725,2.2771627,residential,14
r0755_c0404,49.1401725,2.2792146,residential,49
r0755_c0405,49.1401725,2.2812665,residential,44
r0755_c0406,49.1401725,2.2833185,residential,30
r0755_c0407,49.1401725,2.2853704,residential,52
r0755_c0408,49.1401725,2.2874223,residential,72
r0755_c0409,49.1401725,2.2894743,residential,65
r0755_c0410,49.1401725,2.2915262,residential,19
r0755_c0411,49.1401725,2.2935782,residential,47
r0755_c0412,49.1401725,2.2956301,residential,44
r0755_c0413,49.1401725,2.297682,residential,61
r0755_c0414,49.1401725,2.299734,residential,23
r0755_c0415,49.1401725,2.3017859,residential,3
r0755_c0416,49.1401725,2.3038379,residential,10
r0755_c0417,49.1401725,2.3058898,residential,3
r0755_c0426,49.1401725,2.3243572,residential,5
r0755_c0427,49.1401725,2.3264092,residential,5
r0755_c0428,49.1401725,2.3284611,residential,12
r0755_c0429,49.1401725,2.3305131,residential,31
r0755_c0430,49.1401725,2.332565,residential,12
r0755_c0441,49.1401725,2.3551363,industrial,3
r0755_c0450,49.1401725,2.3736038,residential,11
r0755_c0451,49.1401725,2.3756557,residential,29
r0755_c0452,49.1401725,2.3777077,residential,5
r0755_c0457,49.1401725,2.3879674,residential,52
r0755_c0459,49.1401725,2.3920712,residential,3
r0756_c0105,49.1415238,1.6656848,residential,6
r0756_c0106,49.1415238,1.6677368,residential,3
r0756_c0119,49.1415238,1.694412,residential,3
r0756_c0130,49.1415238,1.7169833,residential,17
r0756_c0131,49.1415238,1.7190353,residential,41
r0756_c0132,49.1415238,1.7210872,residential,13
r0756_c0153,49.1415238,1.7641779,residential,5
r0756_c0154,49.1415238,1.7662299,residential,30
r0756_c0255,49.1415238,1.9734757,residential,14
r0756_c0256,49.1415238,1.9755276,residential,23
r0756_c0257,49.1415238,1.9775796,residential,6
r0756_c0259,49.1415238,1.9816834,residential,9
r0756_c0260,49.1415238,1.9837354,residential,8
r0756_c0261,49.1415238,1.9857873,residential,21
r0756_c0262,49.1415238,1.9878393,residential,13
r0756_c0263,49.1415238,1.9898912,commercial,20
r0756_c0264,49.1415238,1.9919431,commercial,5
