city,cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
Philadelphia,r0076_c0022,39.9771546,-75.2360506,Residential,115,0.0,0.0,1.2,1924,172790.0,132.0,0.9143,0.0,0.0,0.0,44.44,0.0,0.0
Philadelphia,r0076_c0023,39.9771546,-75.2342865,Residential,116,0.0,0.0,1.1,1922,127928.0,106.0,0.092,0.0,0.0,0.0,88.89,0.0,0.0
Philadelphia,r0076_c0024,39.9771546,-75.2325224,Residential,91,0.0,0.0,2.3,1920,166757.0,106.0,1.865,0.0,0.0,28.7,88.89,44.44,0.0
Philadelphia,r0076_c0025,39.9771546,-75.2307584,Residential,60,355.56,0.0,2.2,1930,97201.0,57.0,1.6823,0.0,0.0,0.0,44.44,0.0,0.0
Philadelphia,r0076_c0026,39.9771546,-75.2289943,Residential,42,266.67,0.0,2.0,1923,138889.0,41.0,1.0368,0.0,0.0,0.0,44.44,44.44,0.0
Philadelphia,r0076_c0027,39.9771546,-75.2272303,Commercial,45,177.78,0.25,2.1,1928,79758.0,48.0,1.7949,44.44,44.44,22.04,88.89,133.33,0.0
Philadelphia,r0076_c0028,39.9771546,-75.2254662,Industrial,10,177.78,0.0,1.0,1952,80548.0,11.0,1.3036,133.33,0.0,0.0,44.44,177.78,0.0
Philadelphia,r0076_c0035,39.9771546,-75.2131178,Industrial,30,755.56,0.0,2.0,1927,85320.0,19.0,0.7202,0.0,0.0,0.0,0.0,311.11,0.0
Philadelphia,r0076_c0036,39.9771546,-75.2113538,Residential,28,355.56,0.0,2.6,1928,104378.0,38.0,1.7866,0.0,0.0,0.0,0.0,400.0,0.0
Philadelphia,r0076_c0049,39.9771546,-75.188421,Industrial,26,533.33,0.0,,1950,0.0,2.0,0.2958,0.0,44.44,0.0,0.0,577.78,0.0
Philadelphia,r0076_c0050,39.9771546,-75.186657,Mixed-Use,87,88.89,0.0,1.1,2006,210068.0,112.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0076_c0051,39.9771546,-75.1848929,Commercial,46,133.33,0.0,2.4,1947,636086.0,10.0,-0.0,44.44,44.44,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0052,39.9771546,-75.1831288,Residential,175,44.44,0.0,2.1,1934,189636.0,163.0,0.6657,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0076_c0053,39.9771546,-75.1813648,Residential,150,44.44,0.0,2.2,1934,243940.0,170.0,0.817,0.0,0.0,1.96,0.0,0.0,0.0
Philadelphia,r0076_c0054,39.9771546,-75.1796007,Mixed-Use,105,222.22,0.0,2.3,1968,175598.0,114.0,0.7869,44.44,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0076_c0055,39.9771546,-75.1778367,Residential,80,177.78,0.0,2.0,1928,101307.0,61.0,1.3897,0.0,44.44,21.42,0.0,0.0,0.0
Philadelphia,r0076_c0056,39.9771546,-75.1760726,Residential,151,44.44,0.0,2.2,1933,154347.0,149.0,0.1599,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0076_c0057,39.9771546,-75.1743086,Residential,26,88.89,0.0,2.2,1938,191943.0,60.0,0.846,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0058,39.9771546,-75.1725445,Residential,4,44.44,0.0,2.8,1940,111572.0,9.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0076_c0059,39.9771546,-75.1707804,Residential,5,0.0,0.0,3.0,2016,106858.0,5.0,0.4656,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0060,39.9771546,-75.1690164,Commercial,13,222.22,0.0,,1929,31668.0,14.0,0.7893,0.0,44.44,0.0,0.0,88.89,0.0
Philadelphia,r0076_c0061,39.9771546,-75.1672523,Residential,55,133.33,0.0,1.6,2003,80973.0,40.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0062,39.9771546,-75.1654883,Residential,76,0.0,0.0,2.4,1939,163010.0,82.0,1.0514,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0063,39.9771546,-75.1637242,Residential,67,88.89,0.0,2.7,1929,189254.0,58.0,0.9234,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0064,39.9771546,-75.1619602,Residential,49,177.78,0.0,3.0,1950,222832.0,55.0,0.1509,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0065,39.9771546,-75.1601961,Residential,49,88.89,0.5,3.2,1962,252669.0,40.0,-0.0,0.0,0.0,30.64,0.0,0.0,0.0
Philadelphia,r0076_c0066,39.9771546,-75.158432,Commercial,10,488.89,0.1818,3.2,1987,141512.0,31.0,1.3334,133.33,0.0,7.52,0.0,177.78,44.44
Philadelphia,r0076_c0067,39.9771546,-75.156668,Residential,14,0.0,0.0,2.9,1936,277875.0,11.0,1.1736,0.0,0.0,2.09,0.0,133.33,0.0
Philadelphia,r0076_c0068,39.9771546,-75.1549039,Residential,45,266.67,0.0,2.1,1921,275440.0,42.0,0.9988,0.0,0.0,20.38,0.0,88.89,0.0
Philadelphia,r0076_c0069,39.9771546,-75.1531399,Residential,30,266.67,0.1667,2.0,1932,112569.0,13.0,1.389,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0076_c0070,39.9771546,-75.1513758,Residential,81,88.89,0.0,2.0,1951,101172.0,79.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0076_c0071,39.9771546,-75.1496118,Residential,8,44.44,0.0,1.9,1989,26330.0,32.0,1.4121,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0076_c0072,39.9771546,-75.1478477,Residential,47,177.78,0.0,2.8,1981,140211.0,33.0,0.981,0.0,0.0,0.0,44.44,44.44,0.0
Philadelphia,r0076_c0073,39.9771546,-75.1460836,Residential,120,88.89,0.0,1.9,1985,196565.0,117.0,0.7567,44.44,0.0,0.0,44.44,88.89,0.0
Philadelphia,r0076_c0074,39.9771546,-75.1443196,Residential,69,177.78,0.5,2.6,2000,173685.0,68.0,1.5883,0.0,0.0,0.0,0.0,44.44,44.44
Philadelphia,r0076_c0075,39.9771546,-75.1425555,Mixed-Use,7,44.44,0.0,2.5,1991,294946.0,25.0,0.557,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0076,39.9771546,-75.1407915,Residential,147,44.44,0.0,2.4,1945,138118.0,91.0,2.1728,44.44,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0076_c0077,39.9771546,-75.1390274,Industrial,22,800.0,0.0,2.1,1925,136200.0,59.0,0.9851,0.0,0.0,114.34,44.44,44.44,0.0
Philadelphia,r0076_c0078,39.9771546,-75.1372634,Residential,78,88.89,0.0,2.6,1991,351269.0,60.0,0.8104,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0076_c0079,39.9771546,-75.1354993,Residential,192,88.89,0.5,2.2,1936,210889.0,201.0,0.6035,0.0,0.0,19.27,0.0,0.0,0.0
Philadelphia,r0076_c0080,39.9771546,-75.1337352,Commercial,46,0.0,0.0,2.4,1978,222228.0,75.0,1.8504,0.0,0.0,8.48,0.0,0.0,0.0
Philadelphia,r0076_c0081,39.9771546,-75.1319712,Commercial,81,355.56,0.0,2.0,1995,122878.0,65.0,1.1633,88.89,0.0,11.68,88.89,133.33,0.0
Philadelphia,r0076_c0082,39.9771546,-75.1302071,Residential,113,88.89,0.0,2.3,1928,177710.0,103.0,1.0449,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0076_c0083,39.9771546,-75.1284431,Residential,153,88.89,0.5,2.2,1909,185526.0,148.0,0.1122,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0084,39.9771546,-75.126679,Residential,154,177.78,0.25,2.3,1894,210997.0,146.0,0.3591,44.44,0.0,33.31,0.0,44.44,0.0
Philadelphia,r0076_c0085,39.9771546,-75.124915,Residential,114,311.11,0.2857,2.2,1889,245375.0,137.0,0.9282,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0086,39.9771546,-75.1231509,Residential,112,355.56,0.125,2.3,1937,136454.0,100.0,0.8362,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0076_c0087,39.9771546,-75.1213868,Residential,118,0.0,0.0,2.3,1951,157539.0,132.0,0.7053,0.0,0.0,10.27,0.0,88.89,0.0
Philadelphia,r0076_c0088,39.9771546,-75.1196228,Commercial,4,222.22,0.2,2.1,1942,42055.0,17.0,0.9734,44.44,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0089,39.9771546,-75.1178587,Commercial,65,177.78,0.0,2.2,1926,67141.0,32.0,0.5657,44.44,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0090,39.9771546,-75.1160947,Residential,155,44.44,0.0,2.2,1894,190416.0,141.0,0.0863,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0076_c0091,39.9771546,-75.1143306,Residential,105,0.0,0.0,2.2,1933,209340.0,146.0,0.5756,0.0,0.0,42.86,0.0,88.89,0.0
Philadelphia,r0076_c0092,39.9771546,-75.1125666,Residential,22,0.0,0.0,2.8,1889,39471.0,28.0,-0.0,0.0,0.0,0.0,88.89,44.44,0.0
Philadelphia,r0077_c0002,39.9785059,-75.2713317,Commercial,15,800.0,0.1111,2.0,1952,90415.0,8.0,0.2796,355.56,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0077_c0003,39.9785059,-75.2695676,Residential,59,44.44,0.0,2.0,1950,89698.0,53.0,1.0,44.44,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0077_c0004,39.9785059,-75.2678036,Residential,37,266.67,0.1667,2.0,1951,96146.0,39.0,0.9982,88.89,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0077_c0005,39.9785059,-75.2660395,Residential,78,0.0,0.0,2.0,1950,95078.0,67.0,0.3088,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0077_c0006,39.9785059,-75.2642755,Residential,50,0.0,0.0,2.0,1949,73744.0,64.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0007,39.9785059,-75.2625114,Residential,10,0.0,0.0,1.9,1948,19407.0,16.0,0.9568,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0008,39.9785059,-75.2607474,Residential,4,88.89,0.0,1.5,1924,13012.0,6.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0011,39.9785059,-75.2554552,Residential,45,0.0,0.0,2.0,1951,21540.0,16.0,0.7391,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0012,39.9785059,-75.2536911,Residential,129,0.0,0.0,2.0,1925,140219.0,121.0,0.7257,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0013,39.9785059,-75.2519271,Residential,128,0.0,0.0,2.0,1919,146809.0,140.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0014,39.9785059,-75.250163,Residential,79,44.44,0.0,2.0,1924,119787.0,85.0,0.2109,44.44,0.0,0.0,0.0,133.33,0.0
Philadelphia,r0077_c0015,39.9785059,-75.248399,Residential,52,0.0,0.0,2.5,1924,107616.0,59.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0016,39.9785059,-75.2466349,Residential,26,0.0,0.0,2.9,1925,145529.0,38.0,-0.0,0.0,0.0,0.0,88.89,44.44,0.0
Philadelphia,r0077_c0017,39.9785059,-75.2448708,Residential,72,0.0,0.0,2.6,1925,138123.0,52.0,1.8133,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0018,39.9785059,-75.2431068,Residential,87,44.44,0.0,2.2,1923,196164.0,90.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0019,39.9785059,-75.2413427,Residential,106,44.44,0.0,2.0,1925,158906.0,113.0,0.4377,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0020,39.9785059,-75.2395787,Residential,108,0.0,0.0,2.0,1925,132616.0,103.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0021,39.9785059,-75.2378146,Residential,132,0.0,0.0,1.1,1931,143008.0,111.0,-0.0,0.0,0.0,2.79,0.0,0.0,0.0
Philadelphia,r0077_c0022,39.9785059,-75.2360506,Residential,123,0.0,0.0,1.0,1930,160574.0,127.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0023,39.9785059,-75.2342865,Residential,99,88.89,0.0,1.1,1925,120769.0,98.0,0.2967,44.44,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0024,39.9785059,-75.2325224,Residential,95,44.44,0.0,2.3,1921,140393.0,105.0,0.8501,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0025,39.9785059,-75.2307584,Residential,70,0.0,0.0,2.2,1924,114509.0,92.0,1.4437,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0027,39.9785059,-75.2272303,Industrial,4,44.44,0.0,,,0.0,2.0,0.0675,44.44,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0077_c0032,39.9785059,-75.21841,Industrial,3,0.0,0.0,,1924,73935.0,1.0,-0.0,0.0,0.0,0.0,44.44,88.89,0.0
Philadelphia,r0077_c0033,39.9785059,-75.2166459,Industrial,15,400.0,0.0,2.1,1924,44269.0,17.0,1.6771,0.0,0.0,9.97,0.0,88.89,0.0
Philadelphia,r0077_c0050,39.9785059,-75.186657,Mixed-Use,38,177.78,0.25,1.4,2007,200144.0,36.0,0.3847,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0051,39.9785059,-75.1848929,Residential,134,177.78,0.0,2.0,1943,202213.0,102.0,1.9387,0.0,44.44,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0052,39.9785059,-75.1831288,Residential,189,44.44,0.0,2.2,1939,194365.0,193.0,0.2242,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0053,39.9785059,-75.1813648,Residential,182,0.0,0.0,2.2,1932,183336.0,166.0,0.2076,0.0,0.0,6.0,0.0,0.0,0.0
Philadelphia,r0077_c0054,39.9785059,-75.1796007,Residential,118,177.78,0.0,2.3,1984,174168.0,150.0,0.9811,0.0,0.0,1.52,0.0,0.0,0.0
Philadelphia,r0077_c0055,39.9785059,-75.1778367,Residential,50,355.56,0.0,2.3,1949,112896.0,54.0,1.4143,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0056,39.9785059,-75.1760726,Residential,59,44.44,0.0,2.5,1958,288939.0,55.0,1.367,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0057,39.9785059,-75.1743086,Residential,52,44.44,0.0,2.1,1970,156184.0,44.0,1.6632,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0058,39.9785059,-75.1725445,Residential,28,44.44,0.0,1.8,2023,99247.0,49.0,0.6729,0.0,0.0,0.0,0.0,177.78,0.0
Philadelphia,r0077_c0059,39.9785059,-75.1707804,Commercial,45,44.44,0.0,3.0,1940,156252.0,34.0,1.5291,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0060,39.9785059,-75.1690164,Commercial,51,0.0,0.0,2.9,1931,202680.0,52.0,0.3865,0.0,0.0,6.16,0.0,0.0,0.0
Philadelphia,r0077_c0061,39.9785059,-75.1672523,Residential,55,44.44,0.0,2.4,1978,102680.0,45.0,1.3917,0.0,0.0,13.2,0.0,0.0,0.0
Philadelphia,r0077_c0062,39.9785059,-75.1654883,Residential,56,177.78,0.0,2.5,1955,139179.0,73.0,1.8159,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0063,39.9785059,-75.1637242,Residential,90,44.44,0.0,2.7,1936,184092.0,71.0,0.3534,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0064,39.9785059,-75.1619602,Residential,82,88.89,0.0,3.0,1956,237418.0,101.0,0.9213,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0065,39.9785059,-75.1601961,Commercial,43,622.22,0.2857,2.7,1976,216095.0,45.0,0.9415,177.78,0.0,0.0,0.0,0.0,44.44
Philadelphia,r0077_c0066,39.9785059,-75.158432,Commercial,10,844.44,0.4211,6.3,1950,617901.0,13.0,1.1826,133.33,0.0,0.0,400.0,44.44,0.0
Philadelphia,r0077_c0067,39.9785059,-75.156668,Mixed-Use,4,1333.33,0.4333,24.0,1982,587730.0,4.0,-0.0,88.89,0.0,5.83,0.0,177.78,0.0
Philadelphia,r0077_c0071,39.9785059,-75.1496118,Mixed-Use,3,133.33,0.0,5.0,2004,245260.0,3.0,0.9924,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0072,39.9785059,-75.1478477,Commercial,31,0.0,0.0,3.0,1930,203816.0,15.0,1.2365,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0073,39.9785059,-75.1460836,Residential,79,88.89,0.0,2.2,1989,119989.0,79.0,0.099,0.0,0.0,22.89,0.0,0.0,0.0
Philadelphia,r0077_c0074,39.9785059,-75.1443196,Residential,105,88.89,0.0,2.1,1996,124372.0,105.0,1.7972,0.0,0.0,13.97,0.0,0.0,0.0
Philadelphia,r0077_c0075,39.9785059,-75.1425555,Industrial,17,177.78,0.0,2.1,1953,199391.0,30.0,0.9899,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0077_c0076,39.9785059,-75.1407915,Industrial,44,488.89,0.0909,3.0,1951,110468.0,46.0,0.813,44.44,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0078,39.9785059,-75.1372634,Residential,64,44.44,0.0,2.0,1960,205705.0,42.0,0.8117,44.44,0.0,0.0,44.44,44.44,0.0
Philadelphia,r0077_c0079,39.9785059,-75.1354993,Mixed-Use,122,311.11,0.0,2.2,1934,148950.0,127.0,2.0988,44.44,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0080,39.9785059,-75.1337352,Commercial,40,311.11,0.0,2.3,1927,339154.0,57.0,1.504,44.44,0.0,11.91,266.67,133.33,0.0
Philadelphia,r0077_c0081,39.9785059,-75.1319712,Residential,65,88.89,0.0,2.7,1976,71157.0,18.0,0.5836,0.0,0.0,8.39,0.0,44.44,0.0
Philadelphia,r0077_c0082,39.9785059,-75.1302071,Commercial,112,266.67,0.3333,1.8,1979,269274.0,129.0,1.556,88.89,0.0,0.0,44.44,88.89,44.44
Philadelphia,r0077_c0083,39.9785059,-75.1284431,Residential,128,44.44,0.0,2.5,1898,207504.0,128.0,0.6386,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0084,39.9785059,-75.126679,Residential,142,0.0,0.0,2.4,1893,204324.0,146.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0085,39.9785059,-75.124915,Residential,117,311.11,0.0,2.5,1910,203038.0,112.0,1.4189,0.0,44.44,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0086,39.9785059,-75.1231509,Residential,141,88.89,0.0,2.0,1940,216359.0,143.0,0.4662,44.44,0.0,3.29,0.0,0.0,0.0
Philadelphia,r0077_c0087,39.9785059,-75.1213868,Residential,97,133.33,0.0,2.6,1929,163842.0,108.0,0.8204,88.89,0.0,2.03,0.0,0.0,0.0
Philadelphia,r0077_c0088,39.9785059,-75.1196228,Commercial,28,44.44,1.0,2.4,1941,69572.0,47.0,1.4084,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0089,39.9785059,-75.1178587,Residential,107,88.89,0.0,2.1,1909,84700.0,65.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0077_c0090,39.9785059,-75.1160947,Residential,127,44.44,0.0,2.1,1907,200858.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0077_c0091,39.9785059,-75.1143306,Residential,102,133.33,0.0,2.3,1889,134732.0,98.0,0.8726,0.0,0.0,0.0,0.0,177.78,0.0
Philadelphia,r0077_c0092,39.9785059,-75.1125666,Industrial,43,0.0,0.0,2.7,1946,94702.0,62.0,0.8667,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0077_c0093,39.9785059,-75.1108025,Residential,49,0.0,0.0,2.3,1947,102030.0,55.0,0.5892,0.0,0.0,0.0,88.89,88.89,0.0
Philadelphia,r0077_c0094,39.9785059,-75.1090384,Industrial,5,0.0,0.0,2.1,1929,9622.0,13.0,0.9245,0.0,0.0,0.0,88.89,44.44,0.0
Philadelphia,r0078_c0003,39.9798573,-75.2695676,Commercial,4,711.11,0.125,,1987,16545.0,3.0,-0.0,133.33,0.0,0.0,0.0,488.89,0.0
Philadelphia,r0078_c0004,39.9798573,-75.2678036,Commercial,12,266.67,0.1667,3.0,1960,72896.0,7.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0078_c0005,39.9798573,-75.2660395,Residential,10,0.0,0.0,2.0,1950,50712.0,16.0,0.899,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0006,39.9798573,-75.2642755,Residential,3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0007,39.9798573,-75.2625114,Residential,15,88.89,0.0,1.8,1928,44218.0,15.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0008,39.9798573,-75.2607474,Residential,18,44.44,0.0,1.2,1929,36334.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0011,39.9798573,-75.2554552,Residential,27,0.0,0.0,2.0,1927,9658.0,8.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0012,39.9798573,-75.2536911,Residential,71,44.44,0.0,2.0,1927,154044.0,68.0,1.2457,44.44,0.0,0.0,44.44,44.44,0.0
Philadelphia,r0078_c0013,39.9798573,-75.2519271,Residential,97,0.0,0.0,2.0,1921,134471.0,97.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0014,39.9798573,-75.250163,Residential,103,0.0,0.0,2.0,1925,142339.0,105.0,-0.0,0.0,0.0,25.31,0.0,44.44,0.0
Philadelphia,r0078_c0015,39.9798573,-75.248399,Residential,40,44.44,0.0,2.2,1926,83567.0,57.0,1.5569,44.44,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0016,39.9798573,-75.2466349,Residential,25,0.0,0.0,3.0,1925,56963.0,24.0,-0.0,0.0,0.0,0.0,44.44,88.89,0.0
Philadelphia,r0078_c0017,39.9798573,-75.2448708,Residential,46,0.0,0.0,3.1,1925,240368.0,38.0,0.8816,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0018,39.9798573,-75.2431068,Residential,49,44.44,0.0,3.0,1925,114030.0,48.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0019,39.9798573,-75.2413427,Residential,105,0.0,0.0,2.0,1925,139600.0,91.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0020,39.9798573,-75.2395787,Residential,105,0.0,0.0,2.0,1925,133580.0,104.0,0.0873,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0021,39.9798573,-75.2378146,Residential,122,44.44,0.0,1.1,1936,175560.0,122.0,-0.0,0.0,0.0,11.01,0.0,0.0,0.0
Philadelphia,r0078_c0022,39.9798573,-75.2360506,Residential,69,44.44,0.0,1.1,1943,137402.0,93.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0023,39.9798573,-75.2342865,Commercial,39,266.67,0.3333,1.8,1926,145271.0,15.0,1.2541,133.33,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0024,39.9798573,-75.2325224,Residential,39,44.44,0.0,2.2,1918,66212.0,65.0,1.8595,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0025,39.9798573,-75.2307584,Industrial,5,0.0,0.0,2.6,1929,17095.0,7.0,0.7555,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0027,39.9798573,-75.2272303,Residential,114,44.44,0.0,1.6,1924,104676.0,93.0,0.9002,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0078_c0028,39.9798573,-75.2254662,Residential,60,222.22,0.0,1.8,1925,200384.0,82.0,1.3848,0.0,0.0,16.56,0.0,133.33,0.0
Philadelphia,r0078_c0029,39.9798573,-75.2237022,Residential,42,844.44,0.0526,2.0,1928,30911.0,26.0,-0.0,177.78,0.0,0.0,0.0,222.22,0.0
Philadelphia,r0078_c0030,39.9798573,-75.2219381,Commercial,29,222.22,0.0,2.2,1927,86119.0,44.0,0.6889,44.44,44.44,0.0,0.0,133.33,0.0
Philadelphia,r0078_c0031,39.9798573,-75.220174,Commercial,4,0.0,0.0,2.2,1988,322882.0,5.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Philadelphia,r0078_c0032,39.9798573,-75.21841,Commercial,4,133.33,0.0,3.5,1970,67042.0,4.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0049,39.9798573,-75.188421,Industrial,8,133.33,0.0,2.5,1917,15853.0,8.0,0.5894,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0050,39.9798573,-75.186657,Mixed-Use,3,44.44,0.0,5.0,1942,270949.0,3.0,0.968,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0051,39.9798573,-75.1848929,Residential,185,266.67,0.0,1.5,1982,151248.0,163.0,1.8508,0.0,44.44,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0052,39.9798573,-75.1831288,Residential,164,0.0,0.0,2.1,1928,194822.0,164.0,0.2352,0.0,0.0,0.0,44.44,0.0,0.0
Philadelphia,r0078_c0053,39.9798573,-75.1813648,Residential,169,0.0,0.0,2.2,1924,220049.0,162.0,0.8601,0.0,0.0,23.0,44.44,44.44,0.0
Philadelphia,r0078_c0054,39.9798573,-75.1796007,Residential,109,44.44,0.0,2.2,1937,124913.0,101.0,0.3258,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0055,39.9798573,-75.1778367,Residential,106,0.0,0.0,2.4,1944,171060.0,103.0,0.5927,0.0,0.0,14.75,0.0,0.0,0.0
Philadelphia,r0078_c0056,39.9798573,-75.1760726,Residential,120,0.0,0.0,2.6,1936,192259.0,136.0,0.8995,0.0,0.0,7.92,0.0,0.0,0.0
Philadelphia,r0078_c0057,39.9798573,-75.1743086,Residential,123,44.44,0.0,2.7,1928,127539.0,110.0,0.2669,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0058,39.9798573,-75.1725445,Residential,90,222.22,0.0,2.2,1929,235774.0,114.0,1.4435,0.0,0.0,18.38,0.0,0.0,0.0
Philadelphia,r0078_c0059,39.9798573,-75.1707804,Commercial,47,311.11,0.0,2.9,1935,97188.0,54.0,1.6869,0.0,0.0,0.0,0.0,44.44,0.0
Philadelphia,r0078_c0060,39.9798573,-75.1690164,Industrial,24,88.89,0.0,2.8,1940,83827.0,19.0,1.0621,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia,r0078_c0061,39.9798573,-75.1672523,Commercial,55,88.89,0.0,2.6,1948,110340.0,48.0,1.4189,0.0,0.0,0.0,0.0,0.0,0.0
