cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
cell_00018834,29.526766717845856,-95.1816566126444,Institutional,15,0.0,0.0,1.0,1996.0,49456,16,0.9997,0.0,0.0,0.0
cell_00018835,29.526766717845856,-95.1801015468319,Residential,23,0.0,0.0,1.0,1995.0,50370,23,-0.0,0.0,0.0,0.0
cell_00018836,29.526766717845856,-95.17854648101944,Residential,30,0.0,0.0,1.0,2000.0,56590,30,-0.0,0.0,0.0,0.0
cell_00018837,29.526766717845856,-95.17699141520696,Residential,26,0.0,0.0,1.0,2003.0,48217,26,-0.0,0.0,0.0,0.0
cell_00018838,29.526766717845856,-95.17543634939452,Residential,25,0.0,0.0,1.0,1995.0,46045,25,-0.0,0.0,0.0,0.0
cell_00018839,29.526766717845856,-95.17388128358203,Residential,26,0.0,0.0,1.0,1999.0,49748,26,-0.0,0.0,0.0,0.0
cell_00018840,29.526766717845856,-95.17232621776958,Residential,25,0.0,0.0,1.0,1996.0,53059,25,-0.0,0.0,0.0,0.0
cell_00018841,29.526766717845856,-95.1707711519571,Residential,10,133.33,0.0,1.0,1997.0,22016,10,-0.0,44.44,0.0,0.0
cell_00018843,29.526766717845856,-95.16766102033216,Residential,9,44.44,0.0,1.0,2009.0,24789,9,-0.0,0.0,0.0,0.0
cell_00018845,29.526766717845856,-95.16455088870724,Residential,20,0.0,0.0,1.0,1992.0,41956,21,-0.0,0.0,0.0,0.0
cell_00018848,29.526766717845856,-95.15988569126984,Residential,11,266.67,0.0,1.0,2006.0,23561,11,-0.0,0.0,0.0,0.0
cell_00018849,29.526766717845856,-95.15833062545737,Residential,13,0.0,0.0,1.0,1999.0,27918,13,-0.0,0.0,0.0,0.0
cell_00018850,29.526766717845856,-95.1567755596449,Residential,24,0.0,0.0,1.0,2006.0,53509,24,-0.0,0.0,0.0,0.0
cell_00018851,29.526766717845856,-95.15522049383242,Residential,22,0.0,0.0,1.0,2013.0,46399,22,-0.0,0.0,0.0,0.0
cell_00018852,29.526766717845856,-95.15366542801996,Residential,7,0.0,0.0,1.0,2006.0,14700,7,-0.0,0.0,0.0,0.0
cell_00018862,29.526766717845856,-95.13811476989528,Institutional,5,0.0,0.0,1.0,,42008,7,-0.0,0.0,0.0,0.0
cell_00018863,29.526766717845856,-95.1365597040828,Institutional,7,0.0,0.0,1.0,,38495,8,-0.0,0.0,0.0,0.0
cell_00018864,29.526766717845856,-95.13500463827036,Institutional,9,0.0,0.0,1.0,,232294,15,0.1159,0.0,0.0,0.0
cell_00018867,29.526766717845856,-95.13033944083293,Institutional,3,311.11,0.5714,1.0,,630769,7,0.338,0.0,0.0,0.0
cell_00018873,29.526766717845856,-95.12100904595812,Institutional,3,0.0,0.0,1.0,,169061,5,0.1651,0.0,0.0,0.0
cell_00018874,29.526766717845856,-95.11945398014566,Institutional,7,44.44,1.0,1.0,,58358,9,-0.0,0.0,0.0,0.0
cell_00018885,29.526766717845856,-95.1023482562085,Residential,6,0.0,0.0,1.0,,17616,6,-0.0,0.0,0.0,0.0
cell_00018886,29.526766717845856,-95.10079319039605,Commercial,13,0.0,0.0,1.0,2023.0,36620,13,0.9582,0.0,0.0,0.0
cell_00018887,29.526766717845856,-95.09923812458356,Residential,16,0.0,0.0,1.0,,49338,16,0.6381,0.0,0.0,0.0
cell_00018888,29.526766717845856,-95.09768305877112,Residential,10,0.0,0.0,1.0,,36234,10,-0.0,0.0,0.0,0.0
cell_00019510,29.52811570025473,-95.18632181008178,Residential,13,0.0,0.0,1.0,1990.0,38350,15,-0.0,0.0,0.0,0.0
cell_00019511,29.52811570025473,-95.18476674426933,Residential,17,0.0,0.0,1.0,1999.0,37285,17,-0.0,0.0,0.0,0.0
cell_00019512,29.52811570025473,-95.18321167845684,Residential,21,0.0,0.0,1.0,1994.0,45159,21,-0.0,0.0,0.0,0.0
cell_00019514,29.52811570025473,-95.1801015468319,Residential,18,0.0,0.0,1.0,1998.0,40316,19,-0.0,0.0,0.0,0.0
cell_00019515,29.52811570025473,-95.17854648101944,Residential,28,0.0,0.0,1.0,2006.0,50149,28,-0.0,0.0,0.0,0.0
cell_00019516,29.52811570025473,-95.17699141520696,Residential,29,0.0,0.0,1.0,2004.0,60145,29,-0.0,0.0,0.0,0.0
cell_00019517,29.52811570025473,-95.17543634939452,Residential,25,0.0,0.0,1.0,1993.0,49885,25,-0.0,0.0,0.0,0.0
cell_00019518,29.52811570025473,-95.17388128358203,Residential,23,0.0,0.0,1.0,2002.0,48884,23,-0.0,0.0,0.0,0.0
cell_00019519,29.52811570025473,-95.17232621776958,Residential,16,0.0,0.0,1.0,1996.0,34469,16,0.0007,0.0,0.0,0.0
cell_00019520,29.52811570025473,-95.1707711519571,Residential,16,0.0,0.0,1.0,2006.0,46759,16,-0.0,0.0,0.0,0.0
cell_00019521,29.52811570025473,-95.16921608614464,Residential,16,44.44,0.0,1.0,2008.0,41299,17,0.5991,0.0,0.0,0.0
cell_00019522,29.52811570025473,-95.16766102033216,Residential,31,0.0,0.0,1.0,2006.0,86950,31,-0.0,0.0,0.0,0.0
cell_00019523,29.52811570025473,-95.16610595451972,Residential,16,88.89,0.0,1.0,2012.0,41545,16,-0.0,0.0,0.0,0.0
cell_00019524,29.52811570025473,-95.16455088870724,Residential,21,44.44,0.0,1.0,1990.0,260010,22,0.9544,0.0,0.0,0.0
cell_00019527,29.52811570025473,-95.15988569126984,Residential,6,88.89,0.0,1.0,2017.0,11949,6,-0.0,0.0,0.0,0.0
cell_00019528,29.52811570025473,-95.15833062545737,Residential,23,0.0,0.0,1.0,2000.0,49174,23,-0.0,0.0,0.0,0.0
cell_00019529,29.52811570025473,-95.1567755596449,Residential,23,0.0,0.0,1.0,2005.0,47505,23,-0.0,0.0,0.0,0.0
cell_00019530,29.52811570025473,-95.15522049383242,Residential,21,0.0,0.0,1.0,2002.0,45112,21,-0.0,0.0,0.0,0.0
cell_00019531,29.52811570025473,-95.15366542801996,Residential,7,0.0,0.0,1.0,2008.0,14207,7,-0.0,0.0,0.0,0.0
cell_00019542,29.52811570025473,-95.1365597040828,Institutional,4,0.0,0.0,1.0,,45588,6,0.8481,0.0,0.0,0.0
cell_00019564,29.52811570025473,-95.1023482562085,Residential,9,0.0,0.0,1.0,2024.0,28789,9,0.9999,0.0,0.0,0.0
cell_00019565,29.52811570025473,-95.10079319039605,Institutional,18,0.0,0.0,1.0,2024.0,60338,18,0.6796,0.0,0.0,0.0
cell_00019566,29.52811570025473,-95.09923812458356,Commercial,11,0.0,0.0,1.0,2023.0,29952,11,0.8789,0.0,0.0,0.0
cell_00019567,29.52811570025473,-95.09768305877112,Residential,16,0.0,0.0,1.0,2023.0,45231,16,0.7417,0.0,0.0,0.0
cell_00020188,29.52946468266361,-95.18787687589426,Residential,8,0.0,0.0,1.0,1985.0,8077,8,1.4535,0.0,0.0,0.0
cell_00020189,29.52946468266361,-95.18632181008178,Residential,18,0.0,0.0,1.0,1990.0,40234,18,-0.0,0.0,0.0,0.0
cell_00020190,29.52946468266361,-95.18476674426933,Residential,22,0.0,0.0,1.0,1989.0,45772,22,-0.0,0.0,0.0,0.0
cell_00020192,29.52946468266361,-95.1816566126444,Institutional,5,88.89,0.0,1.0,1975.0,8630,5,0.2026,0.0,0.0,0.0
cell_00020193,29.52946468266361,-95.1801015468319,Residential,15,0.0,0.0,1.0,1987.0,30443,15,-0.0,0.0,0.0,0.0
cell_00020194,29.52946468266361,-95.17854648101944,Residential,21,0.0,0.0,1.0,2000.0,42506,21,-0.0,0.0,0.0,0.0
cell_00020195,29.52946468266361,-95.17699141520696,Residential,27,0.0,0.0,1.0,2012.0,52483,27,-0.0,0.0,0.0,0.0
cell_00020196,29.52946468266361,-95.17543634939452,Residential,25,0.0,0.0,1.0,2000.0,50034,25,-0.0,0.0,0.0,0.0
cell_00020197,29.52946468266361,-95.17388128358203,Residential,13,0.0,0.0,1.0,2008.0,25980,13,-0.0,0.0,0.0,0.0
cell_00020198,29.52946468266361,-95.17232621776958,Residential,21,0.0,0.0,1.0,2000.0,63074,21,-0.0,0.0,0.0,0.0
cell_00020199,29.52946468266361,-95.1707711519571,Residential,27,0.0,0.0,1.0,2003.0,80600,27,-0.0,0.0,0.0,0.0
cell_00020200,29.52946468266361,-95.16921608614464,Residential,23,0.0,0.0,1.0,2008.0,65436,23,-0.0,0.0,0.0,0.0
cell_00020201,29.52946468266361,-95.16766102033216,Residential,25,0.0,0.0,1.0,2010.0,72100,25,-0.0,0.0,0.0,0.0
cell_00020202,29.52946468266361,-95.16610595451972,Residential,22,0.0,0.0,1.0,2013.0,62678,22,-0.0,0.0,0.0,0.0
cell_00020203,29.52946468266361,-95.16455088870724,Residential,16,0.0,0.0,1.0,2008.0,41079,16,0.1692,0.0,0.0,0.0
cell_00020205,29.52946468266361,-95.16144075708227,Residential,9,44.44,0.0,1.0,2008.0,207157,11,0.7471,0.0,0.0,0.0
cell_00020206,29.52946468266361,-95.15988569126984,Residential,25,0.0,0.0,1.0,2005.0,55993,25,-0.0,0.0,0.0,0.0
cell_00020207,29.52946468266361,-95.15833062545737,Residential,23,0.0,0.0,1.0,2005.0,50167,23,-0.0,0.0,0.0,0.0
cell_00020208,29.52946468266361,-95.1567755596449,Residential,21,0.0,0.0,1.0,2001.0,43278,21,-0.0,0.0,0.0,0.0
cell_00020209,29.52946468266361,-95.15522049383242,Residential,19,0.0,0.0,1.0,2009.0,41149,19,-0.0,0.0,0.0,0.0
cell_00020210,29.52946468266361,-95.15366542801996,Residential,6,0.0,0.0,1.0,1985.0,12613,6,-0.0,0.0,0.0,0.0
cell_00020244,29.52946468266361,-95.10079319039605,Residential,7,0.0,0.0,1.0,,27919,8,0.9529,0.0,0.0,0.0
cell_00020245,29.52946468266361,-95.09923812458356,Commercial,12,0.0,0.0,1.0,,38218,13,1.2066,0.0,0.0,0.0
cell_00020867,29.53081366507249,-95.18787687589426,Residential,11,0.0,0.0,1.0,2004.0,29340,12,0.6387,0.0,0.0,0.0
cell_00020868,29.53081366507249,-95.18632181008178,Residential,21,0.0,0.0,1.0,1992.0,44368,21,0.2987,0.0,0.0,0.0
cell_00020869,29.53081366507249,-95.18476674426933,Residential,21,0.0,0.0,1.0,1988.0,43379,21,-0.0,0.0,0.0,0.0
cell_00020870,29.53081366507249,-95.18321167845684,Residential,12,0.0,0.0,1.0,1992.0,25280,12,-0.0,0.0,0.0,0.0
cell_00020871,29.53081366507249,-95.1816566126444,Residential,23,0.0,0.0,1.0,1993.0,50583,23,-0.0,0.0,0.0,0.0
cell_00020872,29.53081366507249,-95.1801015468319,Residential,27,0.0,0.0,1.0,1994.0,58443,27,-0.0,0.0,0.0,0.0
cell_00020873,29.53081366507249,-95.17854648101944,Residential,22,0.0,0.0,1.0,1993.0,46921,22,-0.0,0.0,0.0,0.0
cell_00020874,29.53081366507249,-95.17699141520696,Residential,19,0.0,0.0,1.0,1998.0,35973,19,0.2655,0.0,0.0,0.0
cell_00020875,29.53081366507249,-95.17543634939452,Residential,10,0.0,0.0,1.0,1998.0,17593,10,0.4743,0.0,0.0,0.0
cell_00020876,29.53081366507249,-95.17388128358203,Residential,23,0.0,0.0,1.0,2004.0,60766,23,0.1853,0.0,0.0,0.0
cell_00020877,29.53081366507249,-95.17232621776958,Residential,29,0.0,0.0,1.0,2002.0,83508,29,-0.0,0.0,0.0,0.0
cell_00020878,29.53081366507249,-95.1707711519571,Residential,26,0.0,0.0,1.0,2006.0,72909,26,-0.0,0.0,0.0,0.0
cell_00020879,29.53081366507249,-95.16921608614464,Residential,24,0.0,0.0,1.0,2008.0,67965,24,-0.0,0.0,0.0,0.0
cell_00020880,29.53081366507249,-95.16766102033216,Residential,32,0.0,0.0,1.0,2012.0,86654,32,-0.0,0.0,0.0,0.0
cell_00020881,29.53081366507249,-95.16610595451972,Residential,28,0.0,0.0,1.0,2008.0,80412,28,-0.0,0.0,0.0,0.0
cell_00020882,29.53081366507249,-95.16455088870724,Residential,18,0.0,0.0,1.0,2008.0,63081,18,-0.0,0.0,0.0,0.0
cell_00020883,29.53081366507249,-95.16299582289476,Residential,4,0.0,0.0,1.0,2012.0,12304,4,-0.0,0.0,0.0,0.0
cell_00020884,29.53081366507249,-95.16144075708227,Residential,21,0.0,0.0,1.0,2001.0,45130,21,-0.0,0.0,0.0,0.0
cell_00020885,29.53081366507249,-95.15988569126984,Residential,20,0.0,0.0,1.0,2006.0,46960,21,-0.0,0.0,0.0,0.0
cell_00020886,29.53081366507249,-95.15833062545737,Residential,23,0.0,0.0,1.0,2005.0,47681,23,-0.0,0.0,0.0,0.0
cell_00020887,29.53081366507249,-95.1567755596449,Residential,24,0.0,0.0,1.0,2007.0,51827,24,-0.0,0.0,0.0,0.0
cell_00020888,29.53081366507249,-95.15522049383242,Residential,20,0.0,0.0,1.0,2008.0,42365,20,-0.0,0.0,0.0,0.0
cell_00020889,29.53081366507249,-95.15366542801996,Residential,3,0.0,0.0,1.0,2000.0,6578,4,0.9696,0.0,0.0,0.0
cell_00020915,29.53081366507249,-95.1132337168958,Institutional,3,44.44,0.0,1.0,,297902,6,1.0,0.0,0.0,0.0
cell_00020920,29.53081366507249,-95.10545838783344,Residential,17,0.0,0.0,1.0,,59743,17,1.1562,0.0,0.0,0.0
cell_00020921,29.53081366507249,-95.10390332202098,Residential,10,44.44,0.0,1.0,,34689,10,0.6029,0.0,0.0,0.0
cell_00020922,29.53081366507249,-95.1023482562085,Mixed-Use,10,0.0,0.0,1.0,,40246,11,1.4705,0.0,0.0,0.0
cell_00020923,29.53081366507249,-95.10079319039605,Residential,21,0.0,0.0,1.0,2021.0,77247,22,0.1498,0.0,0.0,0.0
cell_00021546,29.532162647481368,-95.18787687589426,Residential,14,0.0,0.0,1.0,1991.0,45048,15,0.6081,0.0,0.0,0.0
cell_00021547,29.532162647481368,-95.18632181008178,Residential,19,0.0,0.0,1.0,1990.0,44213,19,-0.0,0.0,0.0,0.0
cell_00021548,29.532162647481368,-95.18476674426933,Residential,18,0.0,0.0,1.0,1982.0,38229,18,-0.0,0.0,0.0,0.0
cell_00021549,29.532162647481368,-95.18321167845684,Residential,19,0.0,0.0,1.0,1988.0,37543,19,-0.0,0.0,0.0,0.0
cell_00021550,29.532162647481368,-95.1816566126444,Residential,25,0.0,0.0,1.0,1988.0,51530,25,-0.0,0.0,0.0,0.0
cell_00021551,29.532162647481368,-95.1801015468319,Residential,20,0.0,0.0,1.0,1991.0,42595,20,-0.0,0.0,0.0,0.0
cell_00021552,29.532162647481368,-95.17854648101944,Residential,26,0.0,0.0,1.0,2001.0,56481,26,-0.0,0.0,0.0,0.0
cell_00021553,29.532162647481368,-95.17699141520696,Residential,7,0.0,0.0,1.0,1994.0,15666,7,-0.0,0.0,0.0,0.0
cell_00021555,29.532162647481368,-95.17388128358203,Residential,15,0.0,0.0,1.0,2006.0,45270,16,0.7342,0.0,0.0,0.0
cell_00021556,29.532162647481368,-95.17232621776958,Residential,22,0.0,0.0,1.0,2017.0,63142,22,-0.0,0.0,0.0,0.0
cell_00021557,29.532162647481368,-95.1707711519571,Residential,21,266.67,0.0,1.0,2019.0,47014,21,0.3476,0.0,0.0,0.0
cell_00021558,29.532162647481368,-95.16921608614464,Residential,21,133.33,0.0,1.0,2006.0,57498,21,-0.0,0.0,0.0,0.0
cell_00021559,29.532162647481368,-95.16766102033216,Residential,27,0.0,0.0,1.0,2008.0,74994,27,-0.0,0.0,0.0,0.0
cell_00021560,29.532162647481368,-95.16610595451972,Residential,21,0.0,0.0,1.0,2004.0,56953,21,-0.0,0.0,0.0,0.0
cell_00021561,29.532162647481368,-95.16455088870724,Residential,18,0.0,0.0,1.0,1999.0,39670,18,0.8451,0.0,0.0,0.0
cell_00021562,29.532162647481368,-95.16299582289476,Residential,29,0.0,0.0,1.0,2008.0,67883,29,-0.0,0.0,0.0,0.0
cell_00021563,29.532162647481368,-95.16144075708227,Residential,8,44.44,0.0,1.0,1988.0,23332,8,0.9882,0.0,0.0,0.0
cell_00021565,29.532162647481368,-95.15833062545737,Residential,24,0.0,0.0,1.0,2004.0,49403,25,-0.0,0.0,0.0,0.0
cell_00021566,29.532162647481368,-95.1567755596449,Residential,18,0.0,0.0,1.0,2004.0,37220,18,-0.0,0.0,0.0,0.0
cell_00021567,29.532162647481368,-95.15522049383242,Residential,3,0.0,0.0,1.0,,6530,3,-0.0,0.0,0.0,0.0
cell_00021597,29.532162647481368,-95.10856851945836,Residential,5,0.0,0.0,1.0,2022.0,15426,5,-0.0,0.0,0.0,0.0
cell_00021598,29.532162647481368,-95.10701345364592,Residential,20,0.0,0.0,1.0,2019.0,57535,20,-0.0,0.0,0.0,0.0
cell_00021599,29.532162647481368,-95.10545838783344,Residential,17,0.0,0.0,1.0,2017.0,49481,17,0.8357,0.0,0.0,0.0
cell_00021600,29.532162647481368,-95.10390332202098,Residential,8,0.0,0.0,1.0,,29726,8,-0.0,0.0,0.0,0.0
cell_00021601,29.532162647481368,-95.1023482562085,Mixed-Use,20,0.0,0.0,1.0,2020.0,67140,20,1.3497,0.0,0.0,0.0
cell_00021602,29.532162647481368,-95.10079319039605,Residential,10,0.0,0.0,1.0,2020.0,33119,10,0.6479,0.0,0.0,0.0
cell_00022225,29.53351162989025,-95.18787687589426,Residential,6,0.0,0.0,1.0,1994.0,11066,6,0.5845,0.0,0.0,0.0
cell_00022226,29.53351162989025,-95.18632181008178,Residential,19,0.0,0.0,1.0,1991.0,43603,19,-0.0,0.0,0.0,0.0
cell_00022227,29.53351162989025,-95.18476674426933,Residential,22,0.0,0.0,1.0,1993.0,45343,22,-0.0,0.0,0.0,0.0
cell_00022228,29.53351162989025,-95.18321167845684,Residential,24,0.0,0.0,1.0,1991.0,47854,24,-0.0,0.0,0.0,0.0
cell_00022229,29.53351162989025,-95.1816566126444,Residential,17,0.0,0.0,1.0,1983.0,35116,17,-0.0,0.0,0.0,0.0
cell_00022230,29.53351162989025,-95.1801015468319,Residential,19,0.0,0.0,1.0,1989.0,38893,19,-0.0,0.0,0.0,0.0
cell_00022231,29.53351162989025,-95.17854648101944,Residential,25,0.0,0.0,1.0,2011.0,82376,25,-0.0,0.0,0.0,0.0
cell_00022232,29.53351162989025,-95.17699141520696,Institutional,12,0.0,0.0,1.0,2012.0,224161,12,0.7353,0.0,0.0,0.0
cell_00022233,29.53351162989025,-95.17543634939452,Residential,6,0.0,0.0,1.0,,17560,7,0.187,0.0,0.0,0.0
cell_00022234,29.53351162989025,-95.17388128358203,Institutional,9,0.0,0.0,1.0,2007.0,24521,9,1.7628,0.0,0.0,0.0
cell_00022235,29.53351162989025,-95.17232621776958,Residential,16,88.89,0.0,1.0,,49787,16,1.2053,0.0,44.44,0.0
cell_00022236,29.53351162989025,-95.1707711519571,Residential,26,0.0,0.0,1.0,2012.0,72285,26,-0.0,0.0,0.0,0.0
cell_00022237,29.53351162989025,-95.16921608614464,Residential,27,0.0,0.0,1.0,2005.0,79522,27,-0.0,0.0,0.0,0.0
cell_00022238,29.53351162989025,-95.16766102033216,Residential,22,0.0,0.0,1.0,2001.0,56089,22,0.6647,0.0,0.0,0.0
cell_00022239,29.53351162989025,-95.16610595451972,Residential,18,0.0,0.0,1.0,2002.0,41874,18,-0.0,0.0,0.0,0.0
cell_00022240,29.53351162989025,-95.16455088870724,Residential,29,0.0,0.0,1.0,2016.0,61553,29,-0.0,0.0,0.0,0.0
cell_00022241,29.53351162989025,-95.16299582289476,Residential,23,0.0,0.0,1.0,2009.0,49468,23,-0.0,0.0,0.0,0.0
cell_00022242,29.53351162989025,-95.16144075708227,Residential,4,0.0,0.0,1.0,,10516,5,0.344,0.0,0.0,0.0
cell_00022244,29.53351162989025,-95.15833062545737,Residential,9,0.0,0.0,1.0,2008.0,316713,10,0.5692,0.0,0.0,0.0
cell_00022245,29.53351162989025,-95.1567755596449,Residential,3,0.0,0.0,1.0,2005.0,6182,3,-0.0,0.0,0.0,0.0
cell_00022276,29.53351162989025,-95.10856851945836,Residential,23,0.0,0.0,1.0,2020.0,83095,23,0.8861,0.0,0.0,0.0
cell_00022277,29.53351162989025,-95.10701345364592,Residential,14,0.0,0.0,1.0,2015.0,45693,14,-0.0,0.0,0.0,0.0
cell_00022278,29.53351162989025,-95.10545838783344,Residential,18,0.0,0.0,1.0,2018.0,76246,18,-0.0,0.0,0.0,0.0
cell_00022279,29.53351162989025,-95.10390332202098,Residential,14,0.0,0.0,1.0,2019.0,53463,14,0.9042,0.0,0.0,0.0
cell_00022280,29.53351162989025,-95.1023482562085,Residential,10,0.0,0.0,1.0,2020.0,40541,10,-0.0,0.0,0.0,0.0
cell_00022904,29.534860612299124,-95.18787687589426,Residential,5,0.0,0.0,1.0,1994.0,6075,5,0.7517,0.0,0.0,0.0
cell_00022905,29.534860612299124,-95.18632181008178,Residential,19,0.0,0.0,1.0,1990.0,44775,19,-0.0,0.0,0.0,0.0
cell_00022906,29.534860612299124,-95.18476674426933,Residential,20,0.0,0.0,1.0,1984.0,42379,20,-0.0,0.0,0.0,0.0
cell_00022907,29.534860612299124,-95.18321167845684,Residential,24,0.0,0.0,1.0,1992.0,48456,24,-0.0,0.0,0.0,0.0
cell_00022908,29.534860612299124,-95.1816566126444,Residential,22,0.0,0.0,1.0,1980.0,45443,22,-0.0,0.0,0.0,0.0
cell_00022909,29.534860612299124,-95.1801015468319,Residential,20,0.0,0.0,1.0,2005.0,66790,20,-0.0,0.0,0.0,0.0
cell_00022910,29.534860612299124,-95.17854648101944,Residential,24,0.0,0.0,1.0,2009.0,83669,24,0.6564,0.0,0.0,0.0
cell_00022911,29.534860612299124,-95.17699141520696,Residential,10,88.89,0.0,1.0,2014.0,31756,10,-0.0,0.0,0.0,0.0
cell_00022912,29.534860612299124,-95.17543634939452,Residential,21,0.0,0.0,1.0,2012.0,70100,21,0.1699,0.0,0.0,0.0
cell_00022913,29.534860612299124,-95.17388128358203,Residential,24,0.0,0.0,1.0,2008.0,82196,24,-0.0,0.0,0.0,0.0
cell_00022914,29.534860612299124,-95.17232621776958,Residential,15,0.0,0.0,1.0,2008.0,42486,15,0.6138,0.0,0.0,0.0
cell_00022915,29.534860612299124,-95.1707711519571,Residential,24,0.0,0.0,1.0,2010.0,69809,24,-0.0,0.0,0.0,0.0
cell_00022916,29.534860612299124,-95.16921608614464,Residential,21,0.0,0.0,1.0,2008.0,58856,22,0.1326,0.0,0.0,0.0
cell_00022917,29.534860612299124,-95.16766102033216,Residential,18,0.0,0.0,1.0,2009.0,42229,18,-0.0,0.0,0.0,0.0
cell_00022918,29.534860612299124,-95.16610595451972,Residential,27,0.0,0.0,1.0,2007.0,58269,27,-0.0,0.0,0.0,0.0
cell_00022919,29.534860612299124,-95.16455088870724,Residential,21,0.0,0.0,1.0,2003.0,45337,21,-0.0,0.0,0.0,0.0
cell_00022920,29.534860612299124,-95.16299582289476,Residential,3,0.0,0.0,1.0,2021.0,6204,3,-0.0,0.0,0.0,0.0
cell_00022936,29.534860612299124,-95.13811476989528,Institutional,6,88.89,0.0,1.0,,176593,10,0.8835,0.0,44.44,1.0
cell_00022939,29.534860612299124,-95.13344957245786,Institutional,12,311.11,0.5714,1.0,,415210,21,0.9995,0.0,88.89,0.0
cell_00022943,29.534860612299124,-95.127229309208,Institutional,3,444.44,0.1,1.0,,146018,9,0.1432,0.0,44.44,0.0
cell_00022944,29.534860612299124,-95.12567424339554,Institutional,6,266.67,0.1667,1.0,,182807,9,1.028,44.44,88.89,0.0
cell_00022945,29.534860612299124,-95.12411917758304,Institutional,3,88.89,0.5,1.0,2003.0,34267,5,0.5821,0.0,0.0,0.0
cell_00022955,29.534860612299124,-95.10856851945836,Residential,14,0.0,0.0,1.0,2020.0,55920,15,0.4664,0.0,0.0,0.0
cell_00022956,29.534860612299124,-95.10701345364592,Residential,23,0.0,0.0,1.0,2016.0,78987,23,-0.0,0.0,0.0,0.0
cell_00022957,29.534860612299124,-95.10545838783344,Residential,14,0.0,0.0,1.0,2017.0,54189,14,0.4244,0.0,0.0,0.0
cell_00022958,29.534860612299124,-95.10390332202098,Residential,18,0.0,0.0,1.0,2021.0,66497,20,0.9925,0.0,0.0,0.0
cell_00022970,29.534860612299124,-95.08524253227137,Residential,3,533.33,0.0,1.0,2008.0,16838,3,-0.0,0.0,0.0,0.0
cell_00022971,29.534860612299124,-95.08368746645888,Residential,11,0.0,0.0,1.0,2006.0,75169,13,0.1167,0.0,0.0,0.0
cell_00023581,29.536209594708,-95.1909870075192,Residential,5,0.0,0.0,1.0,1969.0,2259,6,0.6602,0.0,0.0,0.0
cell_00023582,29.536209594708,-95.18943194170672,Residential,6,0.0,0.0,1.0,1999.0,8600,6,1.0,0.0,0.0,0.0
cell_00023583,29.536209594708,-95.18787687589426,Residential,12,0.0,0.0,1.0,1989.0,33278,12,-0.0,0.0,0.0,0.0
cell_00023584,29.536209594708,-95.18632181008178,Residential,16,0.0,0.0,1.0,2005.0,33271,16,0.7088,0.0,0.0,0.0
cell_00023585,29.536209594708,-95.18476674426933,Residential,14,44.44,0.0,1.0,1989.0,33609,14,-0.0,0.0,0.0,0.0
cell_00023586,29.536209594708,-95.18321167845684,Residential,15,0.0,0.0,1.0,1989.0,30341,15,-0.0,0.0,0.0,0.0
cell_00023587,29.536209594708,-95.1816566126444,Residential,22,0.0,0.0,1.0,2001.0,57780,22,-0.0,0.0,0.0,0.0
cell_00023588,29.536209594708,-95.1801015468319,Residential,23,0.0,0.0,1.0,2007.0,70968,23,-0.0,0.0,0.0,0.0
cell_00023589,29.536209594708,-95.17854648101944,Residential,22,0.0,0.0,1.0,2009.0,68319,22,-0.0,0.0,0.0,0.0
cell_00023590,29.536209594708,-95.17699141520696,Residential,10,222.22,0.0,1.0,2012.0,31490,10,-0.0,0.0,0.0,0.0
cell_00023591,29.536209594708,-95.17543634939452,Residential,21,0.0,0.0,1.0,2013.0,81374,21,-0.0,0.0,0.0,0.0
cell_00023592,29.536209594708,-95.17388128358203,Residential,23,0.0,0.0,1.0,2011.0,78235,23,-0.0,0.0,0.0,0.0
cell_00023593,29.536209594708,-95.17232621776958,Residential,26,0.0,0.0,1.0,2014.0,77656,26,0.4314,0.0,0.0,0.0
cell_00023594,29.536209594708,-95.1707711519571,Residential,15,0.0,0.0,1.0,2008.0,49091,15,0.3205,0.0,0.0,0.0
cell_00023596,29.536209594708,-95.16766102033216,Residential,21,44.44,0.0,1.0,2007.0,49824,22,-0.0,0.0,0.0,0.0
cell_00023597,29.536209594708,-95.16610595451972,Residential,28,0.0,0.0,1.0,2003.0,61670,28,-0.0,0.0,0.0,0.0
cell_00023598,29.536209594708,-95.16455088870724,Residential,22,0.0,0.0,1.0,2005.0,44086,22,0.5569,0.0,0.0,0.0
cell_00023599,29.536209594708,-95.16299582289476,Residential,13,0.0,0.0,1.0,2009.0,27569,13,-0.0,0.0,0.0,0.0
cell_00023613,29.536209594708,-95.14122490152022,Institutional,4,88.89,0.0,1.0,,509789,8,0.9759,88.89,0.0,0.0
cell_00023615,29.536209594708,-95.13811476989528,Institutional,3,222.22,0.8,1.0,,400126,6,0.5101,0.0,44.44,0.0
cell_00023623,29.536209594708,-95.12567424339554,Mixed-Use,23,88.89,0.0,1.0,2003.0,78946,24,1.0993,0.0,0.0,0.0
cell_00023624,29.536209594708,-95.12411917758304,Residential,21,133.33,0.0,1.0,2006.0,52440,21,-0.0,0.0,0.0,0.0
cell_00023630,29.536209594708,-95.11478878270825,Institutional,3,177.78,0.25,1.0,,192348,5,-0.0,0.0,44.44,0.0
