cell_id,shop_density_km2,brand_ratio
cell_00070245,0.0,0.0
cell_00070246,0.0,0.0
cell_00070247,0.0,0.0
cell_00070248,0.0,0.0
cell_00070249,0.0,0.0
cell_00070250,0.0,0.0
cell_00070251,0.0,0.0
cell_00070252,0.0,0.0
cell_00070253,0.0,0.0
cell_00070254,0.0,0.0
cell_00070255,0.0,0.0
cell_00070261,0.0,0.0
cell_00070262,0.0,0.0
cell_00070263,0.0,0.0
cell_00070278,0.0,0.0
cell_00070279,0.0,0.0
cell_00070280,0.0,0.0
cell_00070281,0.0,0.0
cell_00070282,0.0,0.0
cell_00070283,0.0,0.0
cell_00070284,0.0,0.0
cell_00070285,0.0,0.0
cell_00070286,0.0,0.0
cell_00070287,0.0,0.0
cell_00070288,0.0,0.0
cell_00070289,0.0,0.0
cell_00070300,0.0,0.0
cell_00070301,0.0,0.0
cell_00070311,0.0,0.0
cell_00070312,0.0,0.0
cell_00070313,0.0,0.0
cell_00070314,0.0,0.0
cell_00070315,0.0,0.0
cell_00070321,0.0,0.0
cell_00070322,0.0,0.0
cell_00070323,0.0,0.0
cell_00070324,0.0,0.0
cell_00070325,0.0,0.0
cell_00070326,0.0,0.0
cell_00070331,0.0,0.0
cell_00070332,0.0,0.0
cell_00070334,0.0,0.0
cell_00070335,0.0,0.0
cell_00070336,0.0,0.0
cell_00070339,0.0,0.0
cell_00070340,0.0,0.0
cell_00070341,0.0,0.0
cell_00070342,0.0,0.0
cell_00070344,0.0,0.0
cell_00070345,0.0,0.0
cell_00070346,0.0,0.0
cell_00070355,0.0,0.0
cell_00070416,0.0,0.0
cell_00070417,0.0,0.0
cell_00070418,0.0,0.0
cell_00070435,0.0,0.0
cell_00070463,0.0,0.0
cell_00070539,0.0,0.0
cell_00070540,0.0,0.0
cell_00070543,44.44,1.0
cell_00070891,0.0,0.0
cell_00070902,0.0,0.0
cell_00070908,44.44,0.0
cell_00070909,0.0,0.0
cell_00070917,0.0,0.0
cell_00070918,0.0,0.0
cell_00070919,0.0,0.0
cell_00070920,0.0,0.0
cell_00070921,0.0,0.0
cell_00070922,0.0,0.0
cell_00070923,0.0,0.0
cell_00070924,0.0,0.0
cell_00070925,0.0,0.0
cell_00070926,0.0,0.0
cell_00070927,0.0,0.0
cell_00070928,0.0,0.0
cell_00070929,0.0,0.0
cell_00070930,0.0,0.0
cell_00070931,0.0,0.0
cell_00070932,0.0,0.0
cell_00070933,0.0,0.0
cell_00070934,0.0,0.0
cell_00070941,0.0,0.0
cell_00070942,0.0,0.0
cell_00070957,0.0,0.0
cell_00070958,0.0,0.0
cell_00070959,0.0,0.0
cell_00070960,0.0,0.0
cell_00070961,0.0,0.0
cell_00070962,0.0,0.0
cell_00070964,0.0,0.0
cell_00070965,0.0,0.0
cell_00070966,0.0,0.0
cell_00070967,0.0,0.0
cell_00070968,0.0,0.0
cell_00070979,0.0,0.0
cell_00070980,0.0,0.0
cell_00070990,0.0,0.0
cell_00070991,0.0,0.0
cell_00070992,0.0,0.0
cell_00070993,0.0,0.0
cell_00070994,0.0,0.0
cell_00071000,0.0,0.0
cell_00071001,0.0,0.0
cell_00071002,0.0,0.0
cell_00071003,0.0,0.0
cell_00071004,0.0,0.0
cell_00071006,0.0,0.0
cell_00071007,0.0,0.0
cell_00071008,0.0,0.0
cell_00071009,0.0,0.0
cell_00071010,0.0,0.0
cell_00071011,0.0,0.0
cell_00071012,0.0,0.0
cell_00071013,0.0,0.0
cell_00071018,0.0,0.0
cell_00071019,0.0,0.0
cell_00071020,0.0,0.0
cell_00071021,0.0,0.0
cell_00071026,0.0,0.0
cell_00071027,0.0,0.0
cell_00071028,0.0,0.0
cell_00071029,0.0,0.0
cell_00071069,0.0,0.0
cell_00071070,0.0,0.0
cell_00071076,0.0,0.0
cell_00071077,0.0,0.0
cell_00071078,0.0,0.0
cell_00071083,533.33,0.6667
cell_00071090,0.0,0.0
cell_00071091,0.0,0.0
cell_00071095,0.0,0.0
cell_00071096,0.0,0.0
cell_00071097,0.0,0.0
cell_00071112,0.0,0.0
cell_00071113,0.0,0.0
cell_00071114,0.0,0.0
cell_00071115,0.0,0.0
cell_00071119,0.0,0.0
cell_00071142,0.0,0.0
cell_00071568,0.0,0.0
cell_00071569,0.0,0.0
cell_00071570,0.0,0.0
cell_00071571,0.0,0.0
cell_00071581,0.0,0.0
cell_00071595,0.0,0.0
cell_00071605,0.0,0.0
cell_00071606,0.0,0.0
cell_00071607,0.0,0.0
cell_00071608,0.0,0.0
cell_00071609,0.0,0.0
cell_00071610,0.0,0.0
cell_00071611,0.0,0.0
cell_00071612,0.0,0.0
cell_00071613,0.0,0.0
cell_00071614,0.0,0.0
cell_00071615,0.0,0.0
cell_00071636,0.0,0.0
cell_00071637,0.0,0.0
cell_00071638,0.0,0.0
cell_00071639,0.0,0.0
cell_00071640,0.0,0.0
cell_00071641,0.0,0.0
cell_00071647,0.0,0.0
cell_00071670,0.0,0.0
cell_00071671,0.0,0.0
cell_00071685,0.0,0.0
cell_00071686,0.0,0.0
cell_00071687,0.0,0.0
cell_00071688,0.0,0.0
cell_00071696,0.0,0.0
cell_00071697,0.0,0.0
cell_00071698,0.0,0.0
cell_00071699,0.0,0.0
cell_00071700,0.0,0.0
cell_00071705,0.0,0.0
cell_00071706,0.0,0.0
cell_00071707,0.0,0.0
cell_00071708,0.0,0.0
cell_00071747,0.0,0.0
cell_00071748,0.0,0.0
cell_00071755,0.0,0.0
cell_00071756,0.0,0.0
cell_00071757,0.0,0.0
cell_00071758,0.0,0.0
cell_00071770,0.0,0.0
cell_00071774,0.0,0.0
cell_00071775,0.0,0.0
cell_00071776,0.0,0.0
cell_00071791,0.0,0.0
cell_00071792,0.0,0.0
cell_00071793,0.0,0.0
cell_00071794,0.0,0.0
cell_00071809,0.0,0.0
cell_00071810,0.0,0.0
cell_00071811,0.0,0.0
cell_00071818,0.0,0.0
cell_00071819,0.0,0.0
cell_00071820,0.0,0.0
cell_00071832,0.0,0.0
cell_00071876,0.0,0.0
cell_00071888,0.0,0.0
cell_00071901,0.0,0.0
cell_00071902,0.0,0.0
cell_00071903,0.0,0.0
cell_00072246,0.0,0.0
cell_00072247,0.0,0.0
cell_00072248,0.0,0.0
cell_00072249,0.0,0.0
cell_00072250,0.0,0.0
cell_00072251,0.0,0.0
cell_00072271,0.0,0.0
cell_00072272,0.0,0.0
cell_00072283,0.0,0.0
cell_00072284,0.0,0.0
cell_00072285,0.0,0.0
cell_00072286,0.0,0.0
cell_00072287,0.0,0.0
cell_00072288,0.0,0.0
cell_00072289,0.0,0.0
cell_00072290,0.0,0.0
cell_00072291,0.0,0.0
cell_00072292,0.0,0.0
cell_00072293,0.0,0.0
cell_00072315,0.0,0.0
cell_00072316,0.0,0.0
cell_00072317,0.0,0.0
cell_00072318,0.0,0.0
cell_00072319,0.0,0.0
cell_00072320,0.0,0.0
cell_00072326,0.0,0.0
cell_00072327,0.0,0.0
cell_00072364,0.0,0.0
cell_00072365,0.0,0.0
cell_00072366,0.0,0.0
cell_00072367,0.0,0.0
cell_00072374,0.0,0.0
cell_00072375,0.0,0.0
cell_00072376,0.0,0.0
cell_00072377,0.0,0.0
cell_00072378,0.0,0.0
cell_00072379,0.0,0.0
cell_00072382,0.0,0.0
cell_00072383,0.0,0.0
cell_00072384,0.0,0.0
cell_00072386,0.0,0.0
cell_00072387,0.0,0.0
cell_00072434,0.0,0.0
cell_00072435,0.0,0.0
cell_00072436,0.0,0.0
cell_00072449,0.0,0.0
cell_00072453,0.0,0.0
cell_00072454,0.0,0.0
cell_00072470,0.0,0.0
cell_00072471,0.0,0.0
cell_00072472,0.0,0.0
cell_00072473,0.0,0.0
cell_00072483,44.44,0.0
cell_00072497,0.0,0.0
cell_00072498,0.0,0.0
cell_00072499,0.0,0.0
cell_00072500,0.0,0.0
cell_00072501,0.0,0.0
cell_00072502,0.0,0.0
cell_00072503,0.0,0.0
cell_00072504,0.0,0.0
cell_00072505,0.0,0.0
cell_00072506,0.0,0.0
cell_00072507,0.0,0.0
cell_00072508,0.0,0.0
cell_00072511,0.0,0.0
cell_00072573,0.0,0.0
cell_00072574,0.0,0.0
cell_00072580,0.0,0.0
cell_00072581,0.0,0.0
cell_00072582,0.0,0.0
cell_00072924,0.0,0.0
cell_00072925,0.0,0.0
cell_00072926,0.0,0.0
cell_00072927,0.0,0.0
cell_00072928,0.0,0.0
cell_00072929,0.0,0.0
cell_00072930,0.0,0.0
cell_00072945,0.0,0.0
cell_00072953,0.0,0.0
cell_00072962,0.0,0.0
cell_00072963,0.0,0.0
cell_00072964,0.0,0.0
cell_00072965,0.0,0.0
cell_00072966,0.0,0.0
cell_00072967,0.0,0.0
cell_00072968,0.0,0.0
cell_00072969,0.0,0.0
cell_00072970,0.0,0.0
cell_00072971,0.0,0.0
cell_00072972,0.0,0.0
cell_00072994,0.0,0.0
cell_00072995,0.0,0.0
cell_00072996,0.0,0.0
cell_00072997,0.0,0.0
cell_00072998,0.0,0.0
cell_00072999,0.0,0.0
cell_00073032,0.0,0.0
cell_00073033,0.0,0.0
cell_00073034,0.0,0.0
cell_00073035,0.0,0.0
cell_00073036,0.0,0.0
cell_00073043,0.0,0.0
cell_00073044,0.0,0.0
cell_00073045,0.0,0.0
cell_00073046,0.0,0.0
cell_00073058,0.0,0.0
cell_00073061,0.0,0.0
cell_00073062,0.0,0.0
cell_00073065,0.0,0.0
cell_00073066,0.0,0.0
cell_00073067,0.0,0.0
cell_00073068,0.0,0.0
cell_00073069,0.0,0.0
cell_00073070,0.0,0.0
cell_00073071,0.0,0.0
cell_00073072,0.0,0.0
cell_00073095,0.0,0.0
cell_00073109,0.0,0.0
cell_00073110,0.0,0.0
cell_00073112,0.0,0.0
cell_00073115,0.0,0.0
cell_00073117,44.44,1.0
cell_00073129,0.0,0.0
cell_00073130,0.0,0.0
cell_00073133,0.0,0.0
cell_00073150,0.0,0.0
cell_00073151,0.0,0.0
cell_00073154,0.0,0.0
cell_00073155,0.0,0.0
cell_00073156,0.0,0.0
cell_00073157,0.0,0.0
cell_00073176,0.0,0.0
cell_00073177,0.0,0.0
cell_00073178,0.0,0.0
cell_00073179,0.0,0.0
cell_00073180,0.0,0.0
cell_00073181,0.0,0.0
cell_00073182,0.0,0.0
cell_00073183,0.0,0.0
cell_00073184,0.0,0.0
cell_00073185,0.0,0.0
cell_00073186,0.0,0.0
cell_00073187,0.0,0.0
cell_00073252,0.0,0.0
cell_00073253,0.0,0.0
cell_00073604,0.0,0.0
cell_00073605,0.0,0.0
cell_00073606,0.0,0.0
cell_00073607,0.0,0.0
cell_00073608,0.0,0.0
cell_00073610,0.0,0.0
cell_00073618,0.0,0.0
cell_00073619,0.0,0.0
cell_00073620,0.0,0.0
cell_00073621,0.0,0.0
cell_00073622,0.0,0.0
cell_00073631,0.0,0.0
cell_00073632,0.0,0.0
cell_00073640,0.0,0.0
cell_00073641,0.0,0.0
cell_00073642,0.0,0.0
cell_00073643,0.0,0.0
cell_00073644,0.0,0.0
cell_00073645,0.0,0.0
cell_00073646,0.0,0.0
cell_00073647,0.0,0.0
cell_00073648,0.0,0.0
cell_00073649,0.0,0.0
cell_00073650,0.0,0.0
cell_00073651,0.0,0.0
cell_00073673,0.0,0.0
cell_00073674,0.0,0.0
cell_00073675,0.0,0.0
cell_00073676,0.0,0.0
cell_00073677,0.0,0.0
cell_00073678,0.0,0.0
cell_00073689,0.0,0.0
cell_00073690,0.0,0.0
cell_00073711,0.0,0.0
cell_00073712,0.0,0.0
cell_00073713,0.0,0.0
cell_00073714,0.0,0.0
cell_00073715,0.0,0.0
cell_00073722,0.0,0.0
cell_00073723,0.0,0.0
cell_00073724,0.0,0.0
cell_00073725,0.0,0.0
cell_00073735,0.0,0.0
cell_00073736,0.0,0.0
cell_00073740,0.0,0.0
cell_00073741,0.0,0.0
cell_00073744,0.0,0.0
cell_00073745,0.0,0.0
cell_00073746,0.0,0.0
cell_00073747,0.0,0.0
cell_00073748,0.0,0.0
cell_00073749,0.0,0.0
cell_00073750,0.0,0.0
cell_00073751,0.0,0.0
cell_00073789,0.0,0.0
cell_00073797,0.0,0.0
cell_00073814,0.0,0.0
cell_00073827,0.0,0.0
cell_00073828,0.0,0.0
cell_00073829,0.0,0.0
cell_00073830,0.0,0.0
cell_00073833,0.0,0.0
cell_00073834,0.0,0.0
cell_00073835,0.0,0.0
cell_00073836,0.0,0.0
cell_00073855,0.0,0.0
cell_00073856,0.0,0.0
cell_00073857,0.0,0.0
cell_00073858,0.0,0.0
cell_00073859,0.0,0.0
cell_00073860,0.0,0.0
cell_00073861,0.0,0.0
cell_00073862,0.0,0.0
cell_00073863,0.0,0.0
cell_00073864,0.0,0.0
cell_00073865,0.0,0.0
cell_00073903,0.0,0.0
cell_00073931,0.0,0.0
cell_00073932,0.0,0.0
cell_00073933,0.0,0.0
cell_00073934,0.0,0.0
cell_00073935,0.0,0.0
cell_00073937,0.0,0.0
cell_00073938,0.0,0.0
cell_00074284,0.0,0.0
cell_00074285,0.0,0.0
cell_00074288,44.44,1.0
cell_00074297,0.0,0.0
cell_00074298,0.0,0.0
cell_00074299,0.0,0.0
cell_00074300,0.0,0.0
cell_00074301,44.44,1.0
cell_00074311,0.0,0.0
cell_00074319,0.0,0.0
cell_00074320,0.0,0.0
cell_00074321,0.0,0.0
cell_00074323,0.0,0.0
cell_00074324,0.0,0.0
cell_00074325,0.0,0.0
cell_00074326,0.0,0.0
cell_00074327,0.0,0.0
cell_00074328,0.0,0.0
cell_00074329,0.0,0.0
cell_00074343,133.33,0.3333
cell_00074344,0.0,0.0
cell_00074345,0.0,0.0
cell_00074346,0.0,0.0
cell_00074352,0.0,0.0
cell_00074353,0.0,0.0
cell_00074354,0.0,0.0
cell_00074355,0.0,0.0
cell_00074356,0.0,0.0
cell_00074357,0.0,0.0
cell_00074368,0.0,0.0
cell_00074369,0.0,0.0
cell_00074370,0.0,0.0
cell_00074371,0.0,0.0
cell_00074392,0.0,0.0
cell_00074393,0.0,0.0
cell_00074394,0.0,0.0
cell_00074401,0.0,0.0
cell_00074402,0.0,0.0
cell_00074403,0.0,0.0
cell_00074404,0.0,0.0
cell_00074409,0.0,0.0
cell_00074410,0.0,0.0
cell_00074414,0.0,0.0
cell_00074415,0.0,0.0
cell_00074416,0.0,0.0
cell_00074421,0.0,0.0
cell_00074422,0.0,0.0
cell_00074423,0.0,0.0
cell_00074424,0.0,0.0
cell_00074427,0.0,0.0
cell_00074428,0.0,0.0
cell_00074429,0.0,0.0
cell_00074462,0.0,0.0
cell_00074463,0.0,0.0
cell_00074464,0.0,0.0
cell_00074466,0.0,0.0
cell_00074497,0.0,0.0
cell_00074506,0.0,0.0
cell_00074507,0.0,0.0
cell_00074508,0.0,0.0
cell_00074509,0.0,0.0
cell_00074512,0.0,0.0
cell_00074513,0.0,0.0
cell_00074514,0.0,0.0
cell_00074515,0.0,0.0
cell_00074519,0.0,0.0
cell_00074520,0.0,0.0
cell_00074534,0.0,0.0
cell_00074535,0.0,0.0
cell_00074536,0.0,0.0
cell_00074537,0.0,0.0
cell_00074538,0.0,0.0
cell_00074539,0.0,0.0
cell_00074540,0.0,0.0
cell_00074541,0.0,0.0
cell_00074542,0.0,0.0
cell_00074543,0.0,0.0
cell_00074603,0.0,0.0
cell_00074964,0.0,0.0
cell_00074966,0.0,0.0
cell_00074967,0.0,0.0
cell_00074970,0.0,0.0
cell_00074971,0.0,0.0
cell_00074972,0.0,0.0
cell_00074973,0.0,0.0
cell_00074976,0.0,0.0
cell_00074977,0.0,0.0
cell_00074978,0.0,0.0
cell_00074979,0.0,0.0
cell_00074980,0.0,0.0
cell_00074981,88.89,0.5
cell_00074982,0.0,0.0
cell_00074983,0.0,0.0
cell_00074990,0.0,0.0
cell_00074998,0.0,0.0
cell_00074999,0.0,0.0
cell_00075000,0.0,0.0
cell_00075003,0.0,0.0
cell_00075004,0.0,0.0
cell_00075005,0.0,0.0
cell_00075006,0.0,0.0
cell_00075007,0.0,0.0
cell_00075008,0.0,0.0
cell_00075021,44.44,0.0
cell_00075022,0.0,0.0
cell_00075023,0.0,0.0
cell_00075024,0.0,0.0
cell_00075031,0.0,0.0
cell_00075032,0.0,0.0
cell_00075033,0.0,0.0
cell_00075034,0.0,0.0
cell_00075035,0.0,0.0
cell_00075036,0.0,0.0
cell_00075047,0.0,0.0
cell_00075048,0.0,0.0
cell_00075049,0.0,0.0
cell_00075050,0.0,0.0
cell_00075051,0.0,0.0
cell_00075088,0.0,0.0
cell_00075089,0.0,0.0
cell_00075100,0.0,0.0
cell_00075101,0.0,0.0
cell_00075102,0.0,0.0
cell_00075103,0.0,0.0
cell_00075106,0.0,0.0
cell_00075107,0.0,0.0
cell_00075142,0.0,0.0
cell_00075145,0.0,0.0
cell_00075146,0.0,0.0
cell_00075150,44.44,1.0
cell_00075151,44.44,0.0
cell_00075185,0.0,0.0
cell_00075186,0.0,0.0
cell_00075187,0.0,0.0
cell_00075188,0.0,0.0
cell_00075198,0.0,0.0
cell_00075199,0.0,0.0
cell_00075202,0.0,0.0
cell_00075203,0.0,0.0
cell_00075214,0.0,0.0
cell_00075215,0.0,0.0
cell_00075216,0.0,0.0
cell_00075217,0.0,0.0
cell_00075218,0.0,0.0
cell_00075219,0.0,0.0
cell_00075220,0.0,0.0
cell_00075221,0.0,0.0
cell_00075222,0.0,0.0
cell_00075223,0.0,0.0
cell_00075238,0.0,0.0
cell_00075282,0.0,0.0
cell_00075295,0.0,0.0
cell_00075645,0.0,0.0
cell_00075646,0.0,0.0
cell_00075647,0.0,0.0
cell_00075649,0.0,0.0
cell_00075650,0.0,0.0
cell_00075651,0.0,0.0
cell_00075652,0.0,0.0
cell_00075655,0.0,0.0
cell_00075656,0.0,0.0
cell_00075657,0.0,0.0
cell_00075658,0.0,0.0
cell_00075659,0.0,0.0
cell_00075678,44.44,0.0
cell_00075679,44.44,0.0
cell_00075684,44.44,0.0
cell_00075685,0.0,0.0
cell_00075688,0.0,0.0
cell_00075700,0.0,0.0
cell_00075701,0.0,0.0
cell_00075702,0.0,0.0
cell_00075703,0.0,0.0
cell_00075704,0.0,0.0
cell_00075705,0.0,0.0
cell_00075710,0.0,0.0
cell_00075711,0.0,0.0
cell_00075712,0.0,0.0
cell_00075713,0.0,0.0
cell_00075714,0.0,0.0
cell_00075715,0.0,0.0
cell_00075726,0.0,0.0
cell_00075727,0.0,0.0
cell_00075728,0.0,0.0
cell_00075729,0.0,0.0
cell_00075730,0.0,0.0
cell_00075731,0.0,0.0
cell_00075764,0.0,0.0
cell_00075765,0.0,0.0
cell_00075767,0.0,0.0
cell_00075768,0.0,0.0
cell_00075769,0.0,0.0
cell_00075820,0.0,0.0
cell_00075821,0.0,0.0
cell_00075825,0.0,0.0
cell_00075827,0.0,0.0
cell_00075864,0.0,0.0
cell_00075865,0.0,0.0
cell_00075866,0.0,0.0
cell_00075867,0.0,0.0
cell_00075877,0.0,0.0
cell_00075878,0.0,0.0
cell_00075879,0.0,0.0
cell_00075881,0.0,0.0
cell_00075891,0.0,0.0
cell_00075892,0.0,0.0
cell_00075893,0.0,0.0
cell_00075894,0.0,0.0
cell_00075895,0.0,0.0
cell_00075896,0.0,0.0
cell_00075897,0.0,0.0
cell_00075898,0.0,0.0
cell_00075899,0.0,0.0
cell_00075900,0.0,0.0
cell_00075901,0.0,0.0
cell_00075902,0.0,0.0
cell_00075953,0.0,0.0
cell_00075974,0.0,0.0
cell_00075975,0.0,0.0
cell_00076311,0.0,0.0
cell_00076312,0.0,0.0
cell_00076313,0.0,0.0
cell_00076314,0.0,0.0
cell_00076315,0.0,0.0
cell_00076316,0.0,0.0
cell_00076323,0.0,0.0
cell_00076324,0.0,0.0
cell_00076325,0.0,0.0
cell_00076328,0.0,0.0
cell_00076329,0.0,0.0
cell_00076330,0.0,0.0
cell_00076331,0.0,0.0
cell_00076333,0.0,0.0
cell_00076334,0.0,0.0
cell_00076335,0.0,0.0
cell_00076336,0.0,0.0
cell_00076337,0.0,0.0
cell_00076338,44.44,1.0
cell_00076341,0.0,0.0
cell_00076342,0.0,0.0
cell_00076346,0.0,0.0
cell_00076368,0.0,0.0
cell_00076370,0.0,0.0
cell_00076371,0.0,0.0
cell_00076372,0.0,0.0
cell_00076373,0.0,0.0
cell_00076379,0.0,0.0
cell_00076380,0.0,0.0
cell_00076381,0.0,0.0
cell_00076382,0.0,0.0
cell_00076383,0.0,0.0
cell_00076384,0.0,0.0
cell_00076389,0.0,0.0
cell_00076390,0.0,0.0
cell_00076391,0.0,0.0
cell_00076392,0.0,0.0
cell_00076393,0.0,0.0
cell_00076394,0.0,0.0
cell_00076406,0.0,0.0
cell_00076407,0.0,0.0
cell_00076409,0.0,0.0
cell_00076410,0.0,0.0
cell_00076543,0.0,0.0
cell_00076544,0.0,0.0
cell_00076545,0.0,0.0
cell_00076546,0.0,0.0
cell_00076547,0.0,0.0
cell_00076548,0.0,0.0
cell_00076549,0.0,0.0
cell_00076551,0.0,0.0
cell_00076552,0.0,0.0
cell_00076553,0.0,0.0
cell_00076554,0.0,0.0
cell_00076555,0.0,0.0
cell_00076556,0.0,0.0
cell_00076557,0.0,0.0
cell_00076558,0.0,0.0
cell_00076559,0.0,0.0
cell_00076570,0.0,0.0
cell_00076571,0.0,0.0
cell_00076572,0.0,0.0
cell_00076573,0.0,0.0
cell_00076574,0.0,0.0
cell_00076575,0.0,0.0
cell_00076576,0.0,0.0
cell_00076577,0.0,0.0
cell_00076578,0.0,0.0
cell_00076579,0.0,0.0
cell_00076580,0.0,0.0
cell_00076581,0.0,0.0
cell_00076588,0.0,0.0
cell_00076591,0.0,0.0
cell_00076627,0.0,0.0
cell_00076990,0.0,0.0
cell_00076991,0.0,0.0
cell_00076992,0.0,0.0
cell_00076993,0.0,0.0
cell_00076994,0.0,0.0
cell_00076995,0.0,0.0
cell_00076996,0.0,0.0
cell_00077001,0.0,0.0
cell_00077002,0.0,0.0
cell_00077003,0.0,0.0
cell_00077006,0.0,0.0
cell_00077007,0.0,0.0
cell_00077008,0.0,0.0
cell_00077009,0.0,0.0
cell_00077010,0.0,0.0
cell_00077011,0.0,0.0
cell_00077012,0.0,0.0
cell_00077013,0.0,0.0
cell_00077014,0.0,0.0
cell_00077015,0.0,0.0
cell_00077016,0.0,0.0
cell_00077017,88.89,0.5
cell_00077019,44.44,0.0
cell_00077021,0.0,0.0
cell_00077048,0.0,0.0
cell_00077049,0.0,0.0
cell_00077050,0.0,0.0
cell_00077051,0.0,0.0
cell_00077052,0.0,0.0
cell_00077053,0.0,0.0
cell_00077058,0.0,0.0
cell_00077059,0.0,0.0
cell_00077061,0.0,0.0
cell_00077062,0.0,0.0
cell_00077063,0.0,0.0
cell_00077068,0.0,0.0
cell_00077069,0.0,0.0
cell_00077070,0.0,0.0
cell_00077071,0.0,0.0
cell_00077072,0.0,0.0
cell_00077073,0.0,0.0
cell_00077085,0.0,0.0
cell_00077086,0.0,0.0
cell_00077088,0.0,0.0
cell_00077089,0.0,0.0
cell_00077117,0.0,0.0
cell_00077121,0.0,0.0
cell_00077144,0.0,0.0
cell_00077184,0.0,0.0
cell_00077186,133.33,0.0
cell_00077222,0.0,0.0
cell_00077223,0.0,0.0
cell_00077224,0.0,0.0
cell_00077225,0.0,0.0
cell_00077226,0.0,0.0
cell_00077227,0.0,0.0
cell_00077228,0.0,0.0
cell_00077229,0.0,0.0
cell_00077230,0.0,0.0
cell_00077231,0.0,0.0
cell_00077232,0.0,0.0
cell_00077233,0.0,0.0
cell_00077234,0.0,0.0
cell_00077235,0.0,0.0
cell_00077236,0.0,0.0
cell_00077237,0.0,0.0
cell_00077238,0.0,0.0
cell_00077239,0.0,0.0
cell_00077240,0.0,0.0
cell_00077241,44.44,1.0
cell_00077242,444.44,1.0
cell_00077248,0.0,0.0
cell_00077249,0.0,0.0
cell_00077250,0.0,0.0
cell_00077251,0.0,0.0
cell_00077252,0.0,0.0
cell_00077253,0.0,0.0
cell_00077254,0.0,0.0
cell_00077255,0.0,0.0
cell_00077256,0.0,0.0
cell_00077257,0.0,0.0
cell_00077258,0.0,0.0
cell_00077259,0.0,0.0
cell_00077260,0.0,0.0
cell_00077261,0.0,0.0
cell_00077265,0.0,0.0
cell_00077266,0.0,0.0
cell_00077267,0.0,0.0
cell_00077269,0.0,0.0
cell_00077270,0.0,0.0
cell_00077304,0.0,0.0
cell_00077669,0.0,0.0
cell_00077670,0.0,0.0
cell_00077671,0.0,0.0
cell_00077672,0.0,0.0
cell_00077673,0.0,0.0
cell_00077674,0.0,0.0
cell_00077675,0.0,0.0
cell_00077676,0.0,0.0
cell_00077682,0.0,0.0
cell_00077683,0.0,0.0
cell_00077684,0.0,0.0
cell_00077685,0.0,0.0
cell_00077686,0.0,0.0
cell_00077687,0.0,0.0
cell_00077688,0.0,0.0
cell_00077689,0.0,0.0
cell_00077690,0.0,0.0
cell_00077691,0.0,0.0
cell_00077692,0.0,0.0
cell_00077693,0.0,0.0
cell_00077694,0.0,0.0
cell_00077695,0.0,0.0
cell_00077696,0.0,0.0
cell_00077697,88.89,0.0
cell_00077698,0.0,0.0
cell_00077700,0.0,0.0
cell_00077702,0.0,0.0
cell_00077703,0.0,0.0
cell_00077715,0.0,0.0
cell_00077716,0.0,0.0
cell_00077726,0.0,0.0
cell_00077727,0.0,0.0
cell_00077728,44.44,0.0
cell_00077729,0.0,0.0
cell_00077730,0.0,0.0
cell_00077731,0.0,0.0
cell_00077732,0.0,0.0
cell_00077737,0.0,0.0
cell_00077738,0.0,0.0
cell_00077740,0.0,0.0
cell_00077741,0.0,0.0
cell_00077742,0.0,0.0
cell_00077761,0.0,0.0
cell_00077776,0.0,0.0
cell_00077777,0.0,0.0
cell_00077778,0.0,0.0
cell_00077785,0.0,0.0
cell_00077796,0.0,0.0
cell_00077816,0.0,0.0
cell_00077862,0.0,0.0
cell_00077863,0.0,0.0
cell_00077864,44.44,1.0
cell_00077865,44.44,0.0
cell_00077901,0.0,0.0
cell_00077902,0.0,0.0
cell_00077903,0.0,0.0
cell_00077904,0.0,0.0
cell_00077905,0.0,0.0
cell_00077906,0.0,0.0
cell_00077907,0.0,0.0
cell_00077908,0.0,0.0
cell_00077909,0.0,0.0
cell_00077910,0.0,0.0
cell_00077911,0.0,0.0
cell_00077912,0.0,0.0
cell_00077913,0.0,0.0
cell_00077914,0.0,0.0
cell_00077915,0.0,0.0
cell_00077916,0.0,0.0
cell_00077917,0.0,0.0
cell_00077927,0.0,0.0
cell_00077928,0.0,0.0
cell_00077929,0.0,0.0
cell_00077930,0.0,0.0
cell_00077931,0.0,0.0
cell_00077932,0.0,0.0
cell_00077933,0.0,0.0
cell_00077934,0.0,0.0
cell_00077935,0.0,0.0
cell_00077936,0.0,0.0
cell_00077937,0.0,0.0
cell_00077938,0.0,0.0
cell_00077939,0.0,0.0
cell_00077940,0.0,0.0
cell_00077943,0.0,0.0
cell_00077944,0.0,0.0
cell_00077945,0.0,0.0
cell_00077946,0.0,0.0
cell_00077947,0.0,0.0
cell_00077948,0.0,0.0
cell_00077949,0.0,0.0
cell_00078005,0.0,0.0
cell_00078006,0.0,0.0
cell_00078348,0.0,0.0
cell_00078349,0.0,0.0
cell_00078350,0.0,0.0
cell_00078351,0.0,0.0
cell_00078352,0.0,0.0
cell_00078353,0.0,0.0
cell_00078354,0.0,0.0
cell_00078358,0.0,0.0
cell_00078359,0.0,0.0
cell_00078360,0.0,0.0
cell_00078361,0.0,0.0
cell_00078362,0.0,0.0
cell_00078363,0.0,0.0
cell_00078364,0.0,0.0
cell_00078365,0.0,0.0
cell_00078366,0.0,0.0
cell_00078367,0.0,0.0
cell_00078368,0.0,0.0
cell_00078369,0.0,0.0
