cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
r0246_c0124,41.9814742,-87.7144701,Residential,51,0.0,0.0,,,,,2.1858,0.0,0.0,0.0,88.89,0.0,0.0
r0246_c0125,41.9814742,-87.7126542,Residential,19,88.89,0.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0126,41.9814742,-87.7108383,Residential,40,0.0,0.0,,,,,1.1536,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0127,41.9814742,-87.7090224,Residential,23,177.78,0.0,,,,,2.2417,0.0,0.0,0.0,0.0,133.33,0.0
r0246_c0129,41.9814742,-87.7053907,Residential,9,266.67,0.0,,,,,1.4591,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0130,41.9814742,-87.7035748,Residential,32,0.0,0.0,,,,,1.802,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0131,41.9814742,-87.701759,Residential,29,0.0,0.0,,,,,1.5486,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0132,41.9814742,-87.6999431,Residential,31,0.0,0.0,,,,,1.9173,0.0,0.0,0.0,44.44,44.44,0.0
r0246_c0133,41.9814742,-87.6981272,Residential,77,0.0,0.0,,,,,1.4519,0.0,0.0,0.0,44.44,0.0,0.0
r0246_c0134,41.9814742,-87.6963113,Residential,83,0.0,0.0,,,,,2.2069,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0135,41.9814742,-87.6944955,Residential,99,311.11,0.4286,,,,,1.7481,44.44,0.0,0.0,0.0,44.44,44.44
r0246_c0136,41.9814742,-87.6926796,Commercial,40,88.89,0.0,,,,,1.8387,0.0,0.0,0.0,177.78,177.78,0.0
r0246_c0137,41.9814742,-87.6908637,Residential,32,0.0,0.0,,,,,1.8577,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0138,41.9814742,-87.6890479,Residential,31,44.44,0.0,,,,,1.8911,44.44,0.0,0.0,177.78,0.0,0.0
r0246_c0143,41.9814742,-87.6799685,Commercial,9,44.44,0.0,,,,,1.0,0.0,0.0,0.0,0.0,88.89,0.0
r0246_c0144,41.9814742,-87.6781526,Commercial,5,88.89,0.0,,,,,1.0,0.0,0.0,0.0,0.0,88.89,0.0
r0246_c0145,41.9814742,-87.6763368,Commercial,6,133.33,0.0,,,,,0.8113,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0146,41.9814742,-87.6745209,Residential,45,133.33,0.0,,,,,1.9197,0.0,0.0,0.0,0.0,44.44,0.0
r0246_c0147,41.9814742,-87.672705,Residential,80,0.0,0.0,,,,,1.7443,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0148,41.9814742,-87.6708891,Residential,54,133.33,0.0,,,,,2.0619,0.0,0.0,0.0,0.0,0.0,0.0
r0246_c0149,41.9814742,-87.6690733,Residential,24,1155.56,0.1154,,,,,2.3277,311.11,0.0,0.0,355.56,222.22,0.0
r0246_c0150,41.9814742,-87.6672574,Residential,69,266.67,0.3333,,,,,2.2175,44.44,0.0,0.0,0.0,0.0,0.0
r0246_c0151,41.9814742,-87.6654415,Residential,104,0.0,0.0,,,,,1.3083,0.0,0.0,0.0,0.0,0.0,0.0
