cell_id,landuse_entropy
r0113_c0110,1.5962
r0113_c0111,0.3373
r0113_c0112,0.8113
r0113_c0113,1.8188
r0113_c0114,2.0575
r0113_c0115,1.8066
r0113_c0116,1.8294
r0113_c0117,2.7011
r0113_c0118,2.6181
r0113_c0119,1.1401
r0113_c0120,-0.0
r0113_c0121,1.0
r0113_c0122,1.6266
r0113_c0123,1.176
r0113_c0124,0.1793
r0113_c0127,-0.0
r0113_c0128,3.1065
r0113_c0130,-0.0
r0113_c0131,0.8113
r0113_c0135,-0.0
r0113_c0136,2.64
r0113_c0137,2.153
r0113_c0138,2.356
r0113_c0139,2.612
r0113_c0140,2.7028
r0114_c0103,1.2476
r0114_c0104,1.1184
r0114_c0106,-0.0
r0114_c0107,1.9376
r0114_c0108,2.7328
r0114_c0109,2.2671
r0114_c0110,0.9304
r0114_c0111,1.3355
r0114_c0112,0.7219
r0114_c0113,-0.0
r0114_c0114,1.6333
r0114_c0115,1.7
r0114_c0116,1.2628
r0114_c0117,1.8006
r0114_c0118,1.5492
r0114_c0119,2.4759
r0114_c0120,1.9183
r0114_c0121,0.3095
r0114_c0122,0.9864
r0114_c0123,1.7899
r0114_c0124,1.8424
