cell_id,intersection_density
r0207_c0155,44.44
r0207_c0156,0.0
r0207_c0157,88.89
r0207_c0158,133.33
r0207_c0159,0.0
r0207_c0160,44.44
r0207_c0161,0.0
r0207_c0162,0.0
r0207_c0163,44.44
r0207_c0164,44.44
r0207_c0165,0.0
r0208_c0074,44.44
r0208_c0075,0.0
r0208_c0076,44.44
r0208_c0077,0.0
r0208_c0078,0.0
r0208_c0079,0.0
r0208_c0080,0.0
r0208_c0081,0.0
r0208_c0082,0.0
r0208_c0085,222.22
r0208_c0086,0.0
r0208_c0087,0.0
r0208_c0088,0.0
r0208_c0089,44.44
r0208_c0090,0.0
r0208_c0091,0.0
r0208_c0092,0.0
r0208_c0093,88.89
r0208_c0094,0.0
r0208_c0095,0.0
r0208_c0096,44.44
r0208_c0097,44.44
r0208_c0098,0.0
r0208_c0099,0.0
r0208_c0100,88.89
r0208_c0101,133.33
r0208_c0102,0.0
r0208_c0103,0.0
r0208_c0104,44.44
r0208_c0105,44.44
r0208_c0106,133.33
r0208_c0107,0.0
r0208_c0108,88.89
r0208_c0109,0.0
r0208_c0110,0.0
r0208_c0112,0.0
r0208_c0113,44.44
r0208_c0114,44.44
r0208_c0115,44.44
r0208_c0116,88.89
r0208_c0117,44.44
r0208_c0118,0.0
r0208_c0119,44.44
r0208_c0120,0.0
r0208_c0121,0.0
r0208_c0122,0.0
r0208_c0123,0.0
r0208_c0124,44.44
r0208_c0125,0.0
r0208_c0126,44.44
r0208_c0127,133.33
r0208_c0128,88.89
r0208_c0129,44.44
r0208_c0130,44.44
r0208_c0131,44.44
r0208_c0132,0.0
r0208_c0133,44.44
r0208_c0134,44.44
r0208_c0135,44.44
r0208_c0136,0.0
r0208_c0137,44.44
r0208_c0138,44.44
r0208_c0139,88.89
r0208_c0140,222.22
r0208_c0141,311.11
r0208_c0145,222.22
r0208_c0146,0.0
r0208_c0147,44.44
r0208_c0148,0.0
r0208_c0149,0.0
r0208_c0150,0.0
r0208_c0151,0.0
r0208_c0152,44.44
r0208_c0153,0.0
r0208_c0154,0.0
r0208_c0155,44.44
r0208_c0156,44.44
r0208_c0157,0.0
r0208_c0158,0.0
r0208_c0159,0.0
r0208_c0160,0.0
r0208_c0161,0.0
r0208_c0162,44.44
r0208_c0163,133.33
r0208_c0164,0.0
r0208_c0165,0.0
r0209_c0073,177.78
r0209_c0074,44.44
r0209_c0075,0.0
r0209_c0076,44.44
r0209_c0077,0.0
r0209_c0078,0.0
r0209_c0079,44.44
r0209_c0080,44.44
r0209_c0081,44.44
r0209_c0082,44.44
r0209_c0083,133.33
r0209_c0084,88.89
r0209_c0085,222.22
r0209_c0086,44.44
r0209_c0087,88.89
r0209_c0088,0.0
r0209_c0089,88.89
r0209_c0090,44.44
r0209_c0091,88.89
r0209_c0092,44.44
r0209_c0093,177.78
r0209_c0094,44.44
r0209_c0095,266.67
r0209_c0096,44.44
r0209_c0097,44.44
r0209_c0098,88.89
r0209_c0099,0.0
r0209_c0100,44.44
r0209_c0101,88.89
r0209_c0102,44.44
r0209_c0103,0.0
r0209_c0104,44.44
r0209_c0105,44.44
r0209_c0106,133.33
r0209_c0107,0.0
r0209_c0108,177.78
r0209_c0109,311.11
r0209_c0110,88.89
r0209_c0111,0.0
r0209_c0112,44.44
r0209_c0113,44.44
r0209_c0114,0.0
r0209_c0115,44.44
r0209_c0117,133.33
r0209_c0118,44.44
r0209_c0119,44.44
r0209_c0120,88.89
r0209_c0121,44.44
r0209_c0122,0.0
r0209_c0123,133.33
r0209_c0124,0.0
r0209_c0125,133.33
r0209_c0126,133.33
r0209_c0127,133.33
r0209_c0128,44.44
r0209_c0129,133.33
r0209_c0130,88.89
r0209_c0131,133.33
r0209_c0132,44.44
r0209_c0133,266.67
r0209_c0134,0.0
r0209_c0135,44.44
r0209_c0136,44.44
r0209_c0137,0.0
r0209_c0138,0.0
r0209_c0139,177.78
r0209_c0140,133.33
r0209_c0141,88.89
r0209_c0142,0.0
r0209_c0144,355.56
r0209_c0145,133.33
r0209_c0146,0.0
r0209_c0147,88.89
r0209_c0148,0.0
r0209_c0149,44.44
r0209_c0150,0.0
r0209_c0151,44.44
r0209_c0152,44.44
r0209_c0153,0.0
r0209_c0154,0.0
r0209_c0155,0.0
r0209_c0156,44.44
r0209_c0157,0.0
r0209_c0158,0.0
r0209_c0159,0.0
r0209_c0160,0.0
r0209_c0161,88.89
r0209_c0162,0.0
r0209_c0163,44.44
r0209_c0164,0.0
r0209_c0165,44.44
r0210_c0073,0.0
r0210_c0074,0.0
r0210_c0075,0.0
r0210_c0076,0.0
r0210_c0077,0.0
r0210_c0078,0.0
r0210_c0079,0.0
r0210_c0080,0.0
r0210_c0081,44.44
r0210_c0082,0.0
r0210_c0083,0.0
r0210_c0084,0.0
r0210_c0085,44.44
r0210_c0086,0.0
r0210_c0087,0.0
r0210_c0088,0.0
r0210_c0089,0.0
r0210_c0090,0.0
r0210_c0091,0.0
r0210_c0092,0.0
r0210_c0093,0.0
r0210_c0094,0.0
r0210_c0095,0.0
r0210_c0096,0.0
r0210_c0097,0.0
r0210_c0098,0.0
r0210_c0099,0.0
r0210_c0100,0.0
r0210_c0101,0.0
r0210_c0102,0.0
r0210_c0103,0.0
r0210_c0104,0.0
r0210_c0105,0.0
r0210_c0106,133.33
r0210_c0107,44.44
r0210_c0109,0.0
r0210_c0111,0.0
r0210_c0112,0.0
r0210_c0113,0.0
r0210_c0114,0.0
r0210_c0116,0.0
r0210_c0117,0.0
r0210_c0118,44.44
r0210_c0119,0.0
r0210_c0120,0.0
r0210_c0121,44.44
r0210_c0122,44.44
r0210_c0123,0.0
r0210_c0124,44.44
r0210_c0125,0.0
r0210_c0126,0.0
r0210_c0127,0.0
r0210_c0128,0.0
r0210_c0129,0.0
r0210_c0130,0.0
r0210_c0131,0.0
r0210_c0132,0.0
r0210_c0133,88.89
r0210_c0134,0.0
r0210_c0135,44.44
r0210_c0136,0.0
r0210_c0137,44.44
r0210_c0138,44.44
r0210_c0139,222.22
r0210_c0140,44.44
r0210_c0141,177.78
r0210_c0143,133.33
r0210_c0144,133.33
r0210_c0145,88.89
r0210_c0146,88.89
r0210_c0147,0.0
r0210_c0148,88.89
r0210_c0149,400.0
r0210_c0150,44.44
r0210_c0151,88.89
r0210_c0152,44.44
r0210_c0153,0.0
r0210_c0154,0.0
r0210_c0155,44.44
r0210_c0156,44.44
r0210_c0157,44.44
r0210_c0158,0.0
r0210_c0159,0.0
r0210_c0160,88.89
r0210_c0161,44.44
r0210_c0162,44.44
r0210_c0163,0.0
r0210_c0164,44.44
r0210_c0165,44.44
r0210_c0166,88.89
r0210_c0167,577.78
r0211_c0068,177.78
r0211_c0069,88.89
r0211_c0070,44.44
r0211_c0071,88.89
r0211_c0072,44.44
r0211_c0073,88.89
r0211_c0074,0.0
r0211_c0075,0.0
r0211_c0076,0.0
r0211_c0077,0.0
r0211_c0078,0.0
r0211_c0079,0.0
r0211_c0080,0.0
r0211_c0081,0.0
r0211_c0082,0.0
r0211_c0083,0.0
r0211_c0084,0.0
r0211_c0085,44.44
r0211_c0086,0.0
r0211_c0087,0.0
r0211_c0088,0.0
r0211_c0089,0.0
r0211_c0090,44.44
r0211_c0091,0.0
r0211_c0092,0.0
r0211_c0093,0.0
r0211_c0094,0.0
r0211_c0095,0.0
r0211_c0096,0.0
r0211_c0097,0.0
r0211_c0098,0.0
r0211_c0099,0.0
r0211_c0100,0.0
r0211_c0101,0.0
r0211_c0102,0.0
r0211_c0103,0.0
r0211_c0104,0.0
r0211_c0105,0.0
r0211_c0106,44.44
r0211_c0107,0.0
r0211_c0108,88.89
r0211_c0109,0.0
r0211_c0110,0.0
r0211_c0111,0.0
r0211_c0112,0.0
r0211_c0113,0.0
r0211_c0114,177.78
r0211_c0115,44.44
r0211_c0116,0.0
r0211_c0117,44.44
r0211_c0118,44.44
r0211_c0119,0.0
r0211_c0120,0.0
r0211_c0121,0.0
r0211_c0122,0.0
r0211_c0123,44.44
r0211_c0124,0.0
r0211_c0125,0.0
r0211_c0126,0.0
r0211_c0127,0.0
r0211_c0128,44.44
r0211_c0129,0.0
r0211_c0130,0.0
r0211_c0131,88.89
r0211_c0132,44.44
r0211_c0133,88.89
r0211_c0134,44.44
r0211_c0135,0.0
r0211_c0136,0.0
r0211_c0137,133.33
r0211_c0138,0.0
r0211_c0139,222.22
r0211_c0140,0.0
r0211_c0141,0.0
r0211_c0142,44.44
r0211_c0143,0.0
r0211_c0144,44.44
r0211_c0145,44.44
r0211_c0146,88.89
r0211_c0147,133.33
r0211_c0148,0.0
r0211_c0149,88.89
r0211_c0150,0.0
r0211_c0151,0.0
r0211_c0152,44.44
r0211_c0153,44.44
r0211_c0154,44.44
r0211_c0155,0.0
r0211_c0156,44.44
r0211_c0157,44.44
r0211_c0158,0.0
r0211_c0159,88.89
r0211_c0160,0.0
r0211_c0161,0.0
r0211_c0162,0.0
r0211_c0163,44.44
r0211_c0164,0.0
r0211_c0165,44.44
r0211_c0166,44.44
r0212_c0068,88.89
r0212_c0069,0.0
r0212_c0070,0.0
r0212_c0071,0.0
r0212_c0072,0.0
r0212_c0073,0.0
r0212_c0074,0.0
r0212_c0075,0.0
r0212_c0076,0.0
r0212_c0077,0.0
r0212_c0078,0.0
r0212_c0079,0.0
r0212_c0080,0.0
r0212_c0081,0.0
r0212_c0082,0.0
r0212_c0083,0.0
r0212_c0084,0.0
r0212_c0085,0.0
r0212_c0086,0.0
r0212_c0087,0.0
r0212_c0088,0.0
r0212_c0089,0.0
r0212_c0090,0.0
r0212_c0091,0.0
r0212_c0092,0.0
r0212_c0093,0.0
r0212_c0094,0.0
r0212_c0095,44.44
r0212_c0096,44.44
r0212_c0097,0.0
r0212_c0098,0.0
r0212_c0099,44.44
r0212_c0100,0.0
r0212_c0101,44.44
r0212_c0102,44.44
r0212_c0103,0.0
r0212_c0104,0.0
r0212_c0105,0.0
r0212_c0106,44.44
r0212_c0107,0.0
r0212_c0108,44.44
r0212_c0109,0.0
r0212_c0110,0.0
r0212_c0111,0.0
r0212_c0112,0.0
r0212_c0113,0.0
r0212_c0114,44.44
r0212_c0115,0.0
r0212_c0116,0.0
r0212_c0117,44.44
r0212_c0118,44.44
r0212_c0119,88.89
r0212_c0120,44.44
r0212_c0121,0.0
r0212_c0122,133.33
r0212_c0123,44.44
r0212_c0124,0.0
r0212_c0125,88.89
r0212_c0126,0.0
r0212_c0127,44.44
r0212_c0128,88.89
r0212_c0129,0.0
r0212_c0130,88.89
r0212_c0131,44.44
r0212_c0132,0.0
r0212_c0133,0.0
r0212_c0134,44.44
r0212_c0135,0.0
r0212_c0136,88.89
r0212_c0137,44.44
r0212_c0140,88.89
r0212_c0141,44.44
r0212_c0142,0.0
r0212_c0143,0.0
r0212_c0144,44.44
r0212_c0145,44.44
r0212_c0146,44.44
r0212_c0147,44.44
r0212_c0148,44.44
r0212_c0150,44.44
r0212_c0151,0.0
r0212_c0152,88.89
r0212_c0153,0.0
r0212_c0154,0.0
r0212_c0155,0.0
r0212_c0156,44.44
r0212_c0157,44.44
r0212_c0158,0.0
r0212_c0159,0.0
r0212_c0160,0.0
r0212_c0161,0.0
r0212_c0162,0.0
r0212_c0163,44.44
r0212_c0164,44.44
r0212_c0165,88.89
r0212_c0166,88.89
r0213_c0068,44.44
r0213_c0069,0.0
r0213_c0070,0.0
r0213_c0071,0.0
r0213_c0072,0.0
r0213_c0073,88.89
r0213_c0074,0.0
r0213_c0075,0.0
r0213_c0076,0.0
r0213_c0077,0.0
r0213_c0078,0.0
r0213_c0079,0.0
r0213_c0080,0.0
r0213_c0081,0.0
r0213_c0082,0.0
r0213_c0083,44.44
r0213_c0084,0.0
r0213_c0085,44.44
r0213_c0086,44.44
r0213_c0087,0.0
r0213_c0088,0.0
r0213_c0089,0.0
r0213_c0090,44.44
r0213_c0091,0.0
r0213_c0092,0.0
r0213_c0093,0.0
r0213_c0094,0.0
r0213_c0095,44.44
r0213_c0096,44.44
r0213_c0097,0.0
r0213_c0098,44.44
r0213_c0099,0.0
r0213_c0100,0.0
r0213_c0101,0.0
r0213_c0102,0.0
r0213_c0103,0.0
r0213_c0104,0.0
r0213_c0105,0.0
r0213_c0106,88.89
r0213_c0107,0.0
r0213_c0108,0.0
r0213_c0109,0.0
r0213_c0110,0.0
r0213_c0111,0.0
r0213_c0112,44.44
r0213_c0113,0.0
r0213_c0114,44.44
r0213_c0115,0.0
r0213_c0116,0.0
r0213_c0117,88.89
r0213_c0118,88.89
r0213_c0119,0.0
r0213_c0120,44.44
r0213_c0121,44.44
r0213_c0122,88.89
r0213_c0123,44.44
r0213_c0124,0.0
r0213_c0125,44.44
r0213_c0126,0.0
r0213_c0127,0.0
r0213_c0128,88.89
r0213_c0129,44.44
r0213_c0130,0.0
r0213_c0131,44.44
r0213_c0132,0.0
r0213_c0133,0.0
r0213_c0134,0.0
r0213_c0135,88.89
r0213_c0136,0.0
r0213_c0137,0.0
r0213_c0138,0.0
r0213_c0139,88.89
r0213_c0140,0.0
r0213_c0141,0.0
r0213_c0142,0.0
r0213_c0144,0.0
r0213_c0145,0.0
r0213_c0146,0.0
r0213_c0147,0.0
r0213_c0148,0.0
r0213_c0149,311.11
r0213_c0150,0.0
r0213_c0151,0.0
r0213_c0152,0.0
r0213_c0153,0.0
r0213_c0154,0.0
r0213_c0155,0.0
r0213_c0156,0.0
r0213_c0157,88.89
r0213_c0158,44.44
r0213_c0160,133.33
r0213_c0161,88.89
r0213_c0162,44.44
r0213_c0163,88.89
r0213_c0164,44.44
r0213_c0165,44.44
r0213_c0166,44.44
r0214_c0058,444.44
r0214_c0059,133.33
r0214_c0060,44.44
r0214_c0061,133.33
r0214_c0062,488.89
r0214_c0063,88.89
r0214_c0064,222.22
r0214_c0065,44.44
r0214_c0066,222.22
r0214_c0067,44.44
r0214_c0068,133.33
r0214_c0069,0.0
r0214_c0070,88.89
r0214_c0071,44.44
r0214_c0072,44.44
r0214_c0073,222.22
r0214_c0074,0.0
r0214_c0075,0.0
r0214_c0076,88.89
r0214_c0077,177.78
r0214_c0078,44.44
r0214_c0079,133.33
r0214_c0080,88.89
r0214_c0081,88.89
r0214_c0082,0.0
r0214_c0083,44.44
r0214_c0084,44.44
r0214_c0085,133.33
r0214_c0086,44.44
r0214_c0087,44.44
r0214_c0088,0.0
r0214_c0089,44.44
r0214_c0090,133.33
r0214_c0091,88.89
r0214_c0092,88.89
r0214_c0093,44.44
r0214_c0094,44.44
r0214_c0095,88.89
r0214_c0096,0.0
r0214_c0097,88.89
r0214_c0098,88.89
r0214_c0099,0.0
r0214_c0100,0.0
r0214_c0101,88.89
r0214_c0102,44.44
r0214_c0103,44.44
r0214_c0104,0.0
r0214_c0105,88.89
r0214_c0106,177.78
r0214_c0107,44.44
r0214_c0108,88.89
r0214_c0109,0.0
r0214_c0110,0.0
r0214_c0111,0.0
r0214_c0112,0.0
r0214_c0113,44.44
r0214_c0114,0.0
r0214_c0115,0.0
r0214_c0116,0.0
r0214_c0117,44.44
r0214_c0118,0.0
r0214_c0119,44.44
r0214_c0120,133.33
r0214_c0121,0.0
r0214_c0122,0.0
r0214_c0123,0.0
r0214_c0124,0.0
r0214_c0125,0.0
r0214_c0126,0.0
r0214_c0127,0.0
r0214_c0128,88.89
r0214_c0129,0.0
r0214_c0130,44.44
r0214_c0131,0.0
r0214_c0132,0.0
r0214_c0133,88.89
r0214_c0134,88.89
r0214_c0135,0.0
r0214_c0136,44.44
r0214_c0137,88.89
r0214_c0138,0.0
r0214_c0139,44.44
r0214_c0140,44.44
r0214_c0141,44.44
r0214_c0142,0.0
r0214_c0143,0.0
r0214_c0144,88.89
r0214_c0145,44.44
r0214_c0146,0.0
r0214_c0147,44.44
r0214_c0148,0.0
r0214_c0149,133.33
r0214_c0150,44.44
r0214_c0151,88.89
r0214_c0152,88.89
r0214_c0153,0.0
r0214_c0154,0.0
r0214_c0155,0.0
r0214_c0156,0.0
r0214_c0157,44.44
r0214_c0158,0.0
r0214_c0159,0.0
r0214_c0160,222.22
r0214_c0161,44.44
r0214_c0162,0.0
r0214_c0163,44.44
r0214_c0164,0.0
r0214_c0165,88.89
r0214_c0166,44.44
r0215_c0058,44.44
r0215_c0059,0.0
r0215_c0060,0.0
r0215_c0061,0.0
r0215_c0062,0.0
r0215_c0063,0.0
r0215_c0064,0.0
r0215_c0065,0.0
r0215_c0066,0.0
r0215_c0067,0.0
r0215_c0068,0.0
r0215_c0069,0.0
r0215_c0070,0.0
r0215_c0071,0.0
r0215_c0072,0.0
r0215_c0073,44.44
r0215_c0074,0.0
r0215_c0075,0.0
r0215_c0076,0.0
r0215_c0077,0.0
r0215_c0078,0.0
r0215_c0079,44.44
r0215_c0080,0.0
r0215_c0081,0.0
r0215_c0082,0.0
r0215_c0083,0.0
r0215_c0084,0.0
r0215_c0085,44.44
r0215_c0086,0.0
r0215_c0087,0.0
r0215_c0088,0.0
r0215_c0089,0.0
r0215_c0090,44.44
r0215_c0091,0.0
r0215_c0092,0.0
r0215_c0093,44.44
r0215_c0094,0.0
r0215_c0095,88.89
r0215_c0096,0.0
r0215_c0097,0.0
r0215_c0098,0.0
r0215_c0099,0.0
r0215_c0100,0.0
r0215_c0101,44.44
r0215_c0102,44.44
r0215_c0104,0.0
r0215_c0105,0.0
r0215_c0106,0.0
r0215_c0107,0.0
r0215_c0108,0.0
r0215_c0109,0.0
r0215_c0110,44.44
r0215_c0111,44.44
r0215_c0112,44.44
r0215_c0113,44.44
r0215_c0114,88.89
r0215_c0115,44.44
r0215_c0116,88.89
r0215_c0117,133.33
r0215_c0118,44.44
r0215_c0119,44.44
r0215_c0120,88.89
r0215_c0121,44.44
r0215_c0122,44.44
r0215_c0123,44.44
r0215_c0124,88.89
r0215_c0125,355.56
r0215_c0126,311.11
r0215_c0127,133.33
r0215_c0128,222.22
r0215_c0129,0.0
r0215_c0130,44.44
r0215_c0131,0.0
r0215_c0132,88.89
r0215_c0133,222.22
r0215_c0134,0.0
r0215_c0135,44.44
r0215_c0136,222.22
r0215_c0138,355.56
r0215_c0139,44.44
r0215_c0140,88.89
r0215_c0141,88.89
r0215_c0142,0.0
r0215_c0143,44.44
r0215_c0144,44.44
r0215_c0145,44.44
r0215_c0146,0.0
r0215_c0147,0.0
r0215_c0148,44.44
r0215_c0149,222.22
r0215_c0150,0.0
r0215_c0151,44.44
r0215_c0152,44.44
r0215_c0153,0.0
r0215_c0154,0.0
r0215_c0155,177.78
r0215_c0156,44.44
r0215_c0157,88.89
r0215_c0158,44.44
r0215_c0159,44.44
r0215_c0160,88.89
r0215_c0161,0.0
r0215_c0162,0.0
r0215_c0163,133.33
r0215_c0164,0.0
r0215_c0165,44.44
r0215_c0166,311.11
r0216_c0058,133.33
r0216_c0059,0.0
r0216_c0060,0.0
r0216_c0061,0.0
r0216_c0062,0.0
r0216_c0063,0.0
r0216_c0064,0.0
r0216_c0065,0.0
r0216_c0066,0.0
r0216_c0067,0.0
r0216_c0068,0.0
r0216_c0069,0.0
r0216_c0070,0.0
r0216_c0071,0.0
r0216_c0072,0.0
r0216_c0073,44.44
r0216_c0074,0.0
r0216_c0075,0.0
r0216_c0076,0.0
r0216_c0077,0.0
r0216_c0078,0.0
r0216_c0079,0.0
r0216_c0080,0.0
r0216_c0081,0.0
r0216_c0082,0.0
r0216_c0083,0.0
r0216_c0084,0.0
r0216_c0085,0.0
r0216_c0086,0.0
r0216_c0087,0.0
r0216_c0088,0.0
r0216_c0089,0.0
r0216_c0090,88.89
r0216_c0091,0.0
r0216_c0092,0.0
r0216_c0093,0.0
r0216_c0094,0.0
r0216_c0095,88.89
r0216_c0096,0.0
r0216_c0097,0.0
r0216_c0098,0.0
r0216_c0099,0.0
r0216_c0100,0.0
r0216_c0101,88.89
r0216_c0102,0.0
r0216_c0103,0.0
r0216_c0104,0.0
r0216_c0105,0.0
r0216_c0106,88.89
r0216_c0107,0.0
r0216_c0108,88.89
r0216_c0109,0.0
r0216_c0110,44.44
r0216_c0111,0.0
r0216_c0112,0.0
r0216_c0113,44.44
r0216_c0114,0.0
r0216_c0115,0.0
r0216_c0116,0.0
r0216_c0117,177.78
r0216_c0118,44.44
r0216_c0119,0.0
r0216_c0120,0.0
r0216_c0121,0.0
r0216_c0122,0.0
r0216_c0123,0.0
r0216_c0124,0.0
r0216_c0125,0.0
r0216_c0126,0.0
r0216_c0127,0.0
r0216_c0128,88.89
r0216_c0129,0.0
r0216_c0130,0.0
r0216_c0131,88.89
r0216_c0132,44.44
r0216_c0133,44.44
r0216_c0134,0.0
r0216_c0135,311.11
r0216_c0138,266.67
r0216_c0139,0.0
r0216_c0140,88.89
r0216_c0141,0.0
r0216_c0142,0.0
r0216_c0143,0.0
r0216_c0144,0.0
r0216_c0145,0.0
r0216_c0146,44.44
r0216_c0147,0.0
r0216_c0148,44.44
r0216_c0149,177.78
r0216_c0150,0.0
r0216_c0151,44.44
r0216_c0152,0.0
r0216_c0153,44.44
r0216_c0154,0.0
r0216_c0155,44.44
r0216_c0156,0.0
r0216_c0157,44.44
r0216_c0158,0.0
r0216_c0159,0.0
r0216_c0160,44.44
r0216_c0161,0.0
r0216_c0162,0.0
r0216_c0163,0.0
r0216_c0164,0.0
r0216_c0165,88.89
r0217_c0058,44.44
r0217_c0059,88.89
r0217_c0060,44.44
r0217_c0061,0.0
r0217_c0062,0.0
r0217_c0063,0.0
r0217_c0064,0.0
r0217_c0065,0.0
r0217_c0066,0.0
r0217_c0067,0.0
r0217_c0068,0.0
r0217_c0069,0.0
r0217_c0070,0.0
r0217_c0071,0.0
r0217_c0072,0.0
r0217_c0073,0.0
r0217_c0074,0.0
r0217_c0075,0.0
r0217_c0076,0.0
r0217_c0077,0.0
r0217_c0078,0.0
r0217_c0079,44.44
r0217_c0080,0.0
r0217_c0081,0.0
r0217_c0082,0.0
r0217_c0083,0.0
r0217_c0084,0.0
r0217_c0085,44.44
r0217_c0086,0.0
r0217_c0087,0.0
r0217_c0088,0.0
r0217_c0089,0.0
r0217_c0090,44.44
r0217_c0091,0.0
r0217_c0092,0.0
r0217_c0093,0.0
r0217_c0094,0.0
r0217_c0095,44.44
r0217_c0096,0.0
r0217_c0097,0.0
r0217_c0098,0.0
r0217_c0099,44.44
r0217_c0100,0.0
r0217_c0101,44.44
r0217_c0102,0.0
r0217_c0103,0.0
r0217_c0104,0.0
r0217_c0105,0.0
r0217_c0106,44.44
r0217_c0107,0.0
r0217_c0108,0.0
r0217_c0109,0.0
r0217_c0110,44.44
r0217_c0111,0.0
r0217_c0112,0.0
r0217_c0113,44.44
r0217_c0114,0.0
r0217_c0115,44.44
r0217_c0116,0.0
r0217_c0117,44.44
r0217_c0118,0.0
r0217_c0119,0.0
r0217_c0120,0.0
r0217_c0121,0.0
r0217_c0122,0.0
r0217_c0123,0.0
r0217_c0124,0.0
r0217_c0125,222.22
r0217_c0126,0.0
r0217_c0127,0.0
r0217_c0128,0.0
r0217_c0129,0.0
r0217_c0130,0.0
r0217_c0131,0.0
r0217_c0132,0.0
r0217_c0133,266.67
r0217_c0134,44.44
r0217_c0139,44.44
r0217_c0140,0.0
r0217_c0141,44.44
r0217_c0142,0.0
r0217_c0143,0.0
r0217_c0144,0.0
r0217_c0145,0.0
r0217_c0146,0.0
r0217_c0147,0.0
r0217_c0148,0.0
r0217_c0149,266.67
r0217_c0150,44.44
r0217_c0151,44.44
r0217_c0152,44.44
r0217_c0153,0.0
r0217_c0154,0.0
r0217_c0155,44.44
r0217_c0156,0.0
r0217_c0157,0.0
r0217_c0158,133.33
r0217_c0159,0.0
r0217_c0160,88.89
r0217_c0161,0.0
r0217_c0162,0.0
r0217_c0163,133.33
r0217_c0164,0.0
r0217_c0165,133.33
r0218_c0058,0.0
r0218_c0059,0.0
r0218_c0060,44.44
r0218_c0061,88.89
r0218_c0064,0.0
r0218_c0065,0.0
r0218_c0066,0.0
r0218_c0067,0.0
r0218_c0068,0.0
r0218_c0069,0.0
r0218_c0070,44.44
r0218_c0071,0.0
r0218_c0072,0.0
r0218_c0073,44.44
r0218_c0074,0.0
r0218_c0075,0.0
r0218_c0076,44.44
r0218_c0078,44.44
r0218_c0079,44.44
r0218_c0080,0.0
r0218_c0081,0.0
r0218_c0082,0.0
r0218_c0083,44.44
r0218_c0084,44.44
r0218_c0085,0.0
r0218_c0086,0.0
r0218_c0087,0.0
r0218_c0088,0.0
r0218_c0089,44.44
r0218_c0090,44.44
r0218_c0091,0.0
r0218_c0092,0.0
r0218_c0093,44.44
r0218_c0094,44.44
r0218_c0095,133.33
r0218_c0096,0.0
r0218_c0098,0.0
r0218_c0099,0.0
r0218_c0100,0.0
r0218_c0101,88.89
r0218_c0102,0.0
r0218_c0103,0.0
r0218_c0104,0.0
r0218_c0105,0.0
r0218_c0106,88.89
r0218_c0107,0.0
r0218_c0108,0.0
r0218_c0109,0.0
r0218_c0110,0.0
r0218_c0112,0.0
r0218_c0113,0.0
r0218_c0114,44.44
r0218_c0115,0.0
r0218_c0116,44.44
r0218_c0117,44.44
r0218_c0118,0.0
r0218_c0119,0.0
r0218_c0120,0.0
r0218_c0121,0.0
r0218_c0122,44.44
r0218_c0123,0.0
r0218_c0124,0.0
r0218_c0125,44.44
r0218_c0126,0.0
r0218_c0127,0.0
r0218_c0128,0.0
r0218_c0129,44.44
r0218_c0130,0.0
r0218_c0134,88.89
r0218_c0139,266.67
r0218_c0140,0.0
r0218_c0141,44.44
r0218_c0142,44.44
r0218_c0143,0.0
r0218_c0144,44.44
r0218_c0145,0.0
r0218_c0146,44.44
r0218_c0147,88.89
r0218_c0148,44.44
r0218_c0149,133.33
r0218_c0150,0.0
r0218_c0151,44.44
r0218_c0152,44.44
r0218_c0153,0.0
r0218_c0154,0.0
r0218_c0155,0.0
r0218_c0156,0.0
r0218_c0157,44.44
r0218_c0158,44.44
r0218_c0159,0.0
r0218_c0160,88.89
r0218_c0161,0.0
r0218_c0162,88.89
r0218_c0163,0.0
r0218_c0164,44.44
r0219_c0057,88.89
r0219_c0058,44.44
r0219_c0059,44.44
r0219_c0060,88.89
r0219_c0061,44.44
r0219_c0062,44.44
r0219_c0063,88.89
r0219_c0064,0.0
r0219_c0065,44.44
r0219_c0066,0.0
r0219_c0067,44.44
r0219_c0068,88.89
r0219_c0069,0.0
r0219_c0070,88.89
r0219_c0071,44.44
r0219_c0072,88.89
r0219_c0073,266.67
r0219_c0074,88.89
r0219_c0075,44.44
r0219_c0076,133.33
r0219_c0077,0.0
r0219_c0078,177.78
r0219_c0079,44.44
r0219_c0080,44.44
r0219_c0081,0.0
r0219_c0082,0.0
r0219_c0083,0.0
r0219_c0084,44.44
r0219_c0085,0.0
r0219_c0086,0.0
r0219_c0087,0.0
r0219_c0088,0.0
r0219_c0089,0.0
r0219_c0090,88.89
r0219_c0091,0.0
r0219_c0092,0.0
r0219_c0093,0.0
r0219_c0094,44.44
r0219_c0095,44.44
r0219_c0096,0.0
r0219_c0097,0.0
r0219_c0098,44.44
r0219_c0099,0.0
r0219_c0100,0.0
r0219_c0101,44.44
r0219_c0102,0.0
r0219_c0103,0.0
r0219_c0104,0.0
r0219_c0105,0.0
r0219_c0106,0.0
r0219_c0107,88.89
r0219_c0108,44.44
r0219_c0109,0.0
r0219_c0110,0.0
r0219_c0111,0.0
r0219_c0112,44.44
r0219_c0113,0.0
r0219_c0114,88.89
r0219_c0115,0.0
r0219_c0116,0.0
r0219_c0117,88.89
r0219_c0118,0.0
r0219_c0119,0.0
r0219_c0120,44.44
r0219_c0121,44.44
r0219_c0122,133.33
r0219_c0126,0.0
r0219_c0127,0.0
r0219_c0128,177.78
r0219_c0129,0.0
r0219_c0130,133.33
r0219_c0139,133.33
r0219_c0140,0.0
