cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
r0110_c0032,40.0231005,-75.21841,Industrial,45,755.56,0.1176,2.5,1920,181624.0,40.0,1.562,88.89,266.67,0.0,44.44,133.33,44.44
r0110_c0033,40.0231005,-75.2166459,Residential,115,177.78,0.25,2.6,1956,183574.0,98.0,0.9103,0.0,44.44,0.0,0.0,0.0,0.0
r0110_c0034,40.0231005,-75.2148819,Residential,128,44.44,1.0,2.2,1922,176519.0,125.0,0.283,0.0,0.0,0.0,0.0,44.44,44.44
r0110_c0035,40.0231005,-75.2131178,Residential,73,0.0,0.0,2.2,1938,148864.0,103.0,0.1901,0.0,0.0,6.74,0.0,44.44,0.0
r0110_c0036,40.0231005,-75.2113538,Residential,59,44.44,0.0,2.2,1951,156554.0,42.0,1.1794,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0037,40.0231005,-75.2095897,Residential,78,177.78,0.0,2.1,1958,160386.0,83.0,0.5342,44.44,0.0,0.0,0.0,0.0,0.0
r0110_c0038,40.0231005,-75.2078256,Residential,38,355.56,0.25,2.5,1931,80844.0,48.0,0.8137,177.78,44.44,9.25,0.0,88.89,0.0
r0110_c0039,40.0231005,-75.2060616,Residential,67,311.11,0.0,2.0,1961,138865.0,44.0,1.2997,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0040,40.0231005,-75.2042975,Residential,71,622.22,0.0,2.0,1957,114636.0,85.0,0.9608,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0052,40.0231005,-75.1831288,Residential,8,222.22,0.0,2.2,1929,31285.0,8.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
r0110_c0054,40.0231005,-75.1796007,Residential,33,44.44,0.0,1.6,1972,40872.0,26.0,1.4273,0.0,0.0,0.0,0.0,88.89,0.0
r0110_c0055,40.0231005,-75.1778367,Residential,31,177.78,0.0,1.9,1937,66696.0,30.0,1.6458,0.0,0.0,8.4,133.33,88.89,0.0
r0110_c0056,40.0231005,-75.1760726,Residential,38,88.89,0.0,2.7,1912,153726.0,37.0,1.8275,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0057,40.0231005,-75.1743086,Residential,7,266.67,0.0,3.0,1918,91364.0,17.0,0.3233,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0058,40.0231005,-75.1725445,Residential,14,44.44,0.0,,,,,0.0,0.0,0.0,0.0,0.0,222.22,0.0
r0110_c0059,40.0231005,-75.1707804,Residential,45,0.0,0.0,2.3,1932,94920.0,51.0,1.9215,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0060,40.0231005,-75.1690164,Residential,71,0.0,0.0,1.9,1930,103102.0,57.0,0.9979,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0061,40.0231005,-75.1672523,Residential,33,44.44,0.0,1.8,1929,92589.0,53.0,0.9866,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0062,40.0231005,-75.1654883,Residential,62,44.44,0.0,2.0,1937,92157.0,50.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0063,40.0231005,-75.1637242,Residential,55,44.44,0.0,2.3,1932,130437.0,50.0,1.4397,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0064,40.0231005,-75.1619602,Commercial,26,133.33,0.3333,2.4,1918,141969.0,44.0,1.6894,0.0,0.0,0.0,0.0,44.44,44.44
r0110_c0065,40.0231005,-75.1601961,Commercial,11,177.78,0.0,2.9,1915,147892.0,12.0,0.468,0.0,0.0,0.0,133.33,177.78,0.0
r0110_c0066,40.0231005,-75.158432,Residential,41,44.44,0.0,2.0,1948,34835.0,9.0,0.6654,0.0,0.0,0.0,44.44,133.33,0.0
r0110_c0067,40.0231005,-75.156668,Residential,130,0.0,0.0,2.3,1942,158624.0,121.0,0.4293,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0068,40.0231005,-75.1549039,Residential,162,0.0,0.0,2.0,1930,188366.0,157.0,-0.0,0.0,0.0,12.73,0.0,0.0,0.0
r0110_c0069,40.0231005,-75.1531399,Residential,142,222.22,0.0,2.0,1935,172385.0,170.0,-0.0,0.0,0.0,2.5,0.0,0.0,0.0
r0110_c0070,40.0231005,-75.1513758,Residential,135,44.44,0.0,2.0,1932,148106.0,112.0,0.528,0.0,0.0,0.0,0.0,88.89,0.0
r0110_c0071,40.0231005,-75.1496118,Residential,94,44.44,0.0,2.0,1935,169768.0,123.0,1.3854,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0072,40.0231005,-75.1478477,Residential,47,44.44,0.0,2.2,1937,99369.0,38.0,2.006,0.0,0.0,6.67,0.0,133.33,0.0
r0110_c0073,40.0231005,-75.1460836,Residential,107,0.0,0.0,2.0,1932,147745.0,92.0,1.7364,0.0,0.0,7.0,0.0,0.0,0.0
r0110_c0074,40.0231005,-75.1443196,Residential,115,0.0,0.0,2.0,1937,154403.0,122.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0075,40.0231005,-75.1425555,Commercial,64,0.0,0.0,2.0,1930,110585.0,93.0,0.9829,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0076,40.0231005,-75.1407915,Commercial,3,0.0,0.0,,,0.0,2.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0077,40.0231005,-75.1390274,Commercial,8,0.0,0.0,,,0.0,2.0,-0.0,0.0,0.0,0.0,0.0,133.33,0.0
r0110_c0079,40.0231005,-75.1354993,Residential,14,88.89,0.0,2.3,1932,16659.0,6.0,1.7427,0.0,0.0,0.0,0.0,88.89,0.0
r0110_c0080,40.0231005,-75.1337352,Commercial,39,0.0,0.0,2.0,1936,55757.0,30.0,1.5441,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0081,40.0231005,-75.1319712,Residential,103,0.0,0.0,2.0,1927,149157.0,95.0,1.1346,0.0,0.0,23.81,0.0,88.89,0.0
r0110_c0082,40.0231005,-75.1302071,Residential,101,44.44,0.0,2.0,1929,160868.0,105.0,0.3097,0.0,0.0,21.87,0.0,0.0,0.0
r0110_c0083,40.0231005,-75.1284431,Residential,74,0.0,0.0,2.1,1931,118437.0,79.0,0.3004,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0084,40.0231005,-75.126679,Industrial,39,0.0,0.0,2.1,1929,132685.0,41.0,0.8569,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0085,40.0231005,-75.124915,Commercial,79,0.0,0.0,2.1,1924,120211.0,84.0,1.0508,0.0,0.0,7.77,0.0,44.44,0.0
r0110_c0086,40.0231005,-75.1231509,Residential,76,0.0,0.0,2.0,1938,124185.0,66.0,0.9843,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0087,40.0231005,-75.1213868,Residential,84,0.0,0.0,2.0,1941,110072.0,82.0,0.4994,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0088,40.0231005,-75.1196228,Residential,94,44.44,0.0,2.0,1941,123793.0,92.0,-0.0,0.0,0.0,6.77,0.0,133.33,0.0
r0110_c0089,40.0231005,-75.1178587,Residential,115,44.44,0.0,2.0,1941,144416.0,113.0,-0.0,0.0,0.0,7.74,0.0,0.0,0.0
r0110_c0090,40.0231005,-75.1160947,Residential,107,0.0,0.0,2.0,1941,135282.0,104.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0091,40.0231005,-75.1143306,Mixed-Use,90,44.44,0.0,2.0,1938,155278.0,111.0,0.4719,0.0,0.0,32.79,0.0,0.0,0.0
r0110_c0093,40.0231005,-75.1108025,Residential,18,44.44,0.0,1.0,1945,11840.0,11.0,0.9796,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0094,40.0231005,-75.1090384,Residential,16,0.0,0.0,1.1,1940,26732.0,23.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0102,40.0231005,-75.094926,Residential,21,0.0,0.0,2.0,1934,10333.0,7.0,0.3925,0.0,0.0,0.0,0.0,133.33,0.0
r0110_c0103,40.0231005,-75.0931619,Residential,10,0.0,0.0,1.8,1933,38983.0,24.0,1.7313,0.0,0.0,1.17,0.0,88.89,0.0
r0110_c0104,40.0231005,-75.0913979,Residential,41,44.44,0.0,1.1,1945,27066.0,24.0,1.7915,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0105,40.0231005,-75.0896338,Residential,79,0.0,0.0,1.2,1942,121593.0,75.0,0.5329,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0106,40.0231005,-75.0878698,Residential,56,88.89,0.0,1.2,1940,114487.0,67.0,1.3619,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0107,40.0231005,-75.0861057,Residential,54,44.44,0.0,1.2,1942,89232.0,49.0,-0.0,0.0,0.0,15.22,0.0,0.0,0.0
r0110_c0108,40.0231005,-75.0843417,Residential,15,0.0,0.0,1.9,1942,90292.0,26.0,1.2262,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0109,40.0231005,-75.0825776,Residential,90,0.0,0.0,2.4,1943,118036.0,71.0,1.9276,0.0,0.0,15.53,0.0,0.0,0.0
r0110_c0110,40.0231005,-75.0808135,Residential,90,44.44,0.0,2.0,1941,131961.0,110.0,0.2866,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0111,40.0231005,-75.0790495,Commercial,31,44.44,0.0,2.0,1928,23636.0,28.0,0.539,0.0,0.0,0.0,177.78,222.22,0.0
r0110_c0112,40.0231005,-75.0772854,Commercial,8,88.89,0.0,,1947,166989.0,13.0,0.6633,44.44,0.0,0.0,1022.22,266.67,0.0
r0110_c0113,40.0231005,-75.0755214,Residential,94,0.0,0.0,2.0,1941,81078.0,62.0,1.4267,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0114,40.0231005,-75.0737573,Residential,30,0.0,0.0,2.0,1938,70435.0,62.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0116,40.0231005,-75.0702292,Residential,14,222.22,0.0,1.2,1971,12420.0,15.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0118,40.0231005,-75.0667011,Residential,32,0.0,0.0,2.0,1945,24712.0,20.0,0.4629,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0119,40.0231005,-75.064937,Residential,74,44.44,0.0,2.0,1941,101267.0,70.0,0.9703,0.0,0.0,3.56,0.0,0.0,0.0
r0110_c0120,40.0231005,-75.063173,Residential,55,0.0,0.0,2.0,1941,79006.0,51.0,1.3448,0.0,0.0,2.93,0.0,0.0,0.0
r0110_c0121,40.0231005,-75.0614089,Residential,84,88.89,0.0,2.0,1941,97694.0,82.0,1.2323,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0122,40.0231005,-75.0596449,Residential,118,0.0,0.0,2.0,1942,134702.0,116.0,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
r0110_c0123,40.0231005,-75.0578808,Residential,115,0.0,0.0,2.0,1944,133878.0,112.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0124,40.0231005,-75.0561167,Residential,106,0.0,0.0,2.0,1948,118688.0,109.0,0.1603,0.0,0.0,7.34,0.0,0.0,0.0
r0110_c0125,40.0231005,-75.0543527,Residential,118,0.0,0.0,2.0,1950,129956.0,119.0,-0.0,0.0,0.0,3.45,0.0,0.0,0.0
r0110_c0126,40.0231005,-75.0525886,Residential,44,0.0,0.0,2.0,1941,57900.0,52.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0127,40.0231005,-75.0508246,Residential,75,0.0,0.0,2.3,1940,125223.0,68.0,1.0791,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0128,40.0231005,-75.0490605,Residential,106,0.0,0.0,2.0,1929,133723.0,109.0,0.2993,0.0,0.0,0.0,0.0,44.44,0.0
r0110_c0129,40.0231005,-75.0472965,Residential,97,88.89,0.0,2.0,1933,112544.0,87.0,1.2757,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0130,40.0231005,-75.0455324,Residential,81,0.0,0.0,2.0,1930,110469.0,89.0,1.2616,0.0,0.0,0.0,0.0,0.0,0.0
r0110_c0131,40.0231005,-75.0437683,Residential,66,0.0,0.0,2.1,1927,92450.0,74.0,0.7537,0.0,0.0,37.19,0.0,0.0,0.0
r0110_c0132,40.0231005,-75.0420043,Residential,55,44.44,0.0,2.3,1923,93131.0,66.0,1.066,0.0,0.0,18.52,0.0,0.0,0.0
r0110_c0133,40.0231005,-75.0402402,Mixed-Use,11,0.0,0.0,2.7,1902,22989.0,12.0,0.9973,0.0,0.0,0.0,133.33,44.44,0.0
r0110_c0135,40.0231005,-75.0367121,Industrial,11,0.0,0.0,1.5,1983,10987.0,4.0,0.2317,0.0,0.0,4.77,0.0,88.89,0.0
r0110_c0136,40.0231005,-75.0349481,Industrial,5,222.22,0.0,,,0.0,12.0,1.0353,0.0,0.0,5.22,0.0,133.33,0.0
r0111_c0029,40.0244519,-75.2237022,Commercial,7,2844.44,0.0312,4.0,2016,197640.0,1.0,-0.0,0.0,44.44,0.0,44.44,44.44,44.44
r0111_c0030,40.0244519,-75.2219381,Industrial,32,4711.11,0.1038,3.0,1901,173017.0,22.0,1.5252,355.56,44.44,0.0,133.33,133.33,266.67
r0111_c0031,40.0244519,-75.220174,Residential,32,888.89,0.2,2.8,1909,123973.0,41.0,0.8184,355.56,88.89,13.15,0.0,88.89,88.89
r0111_c0032,40.0244519,-75.21841,Residential,83,44.44,0.0,2.7,1903,146172.0,71.0,0.5657,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0033,40.0244519,-75.2166459,Residential,90,88.89,0.0,2.4,1931,119476.0,85.0,0.6048,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0034,40.0244519,-75.2148819,Residential,77,222.22,0.2,2.5,1920,126673.0,79.0,0.1086,44.44,0.0,6.94,0.0,44.44,0.0
r0111_c0035,40.0244519,-75.2131178,Residential,93,44.44,0.0,2.1,1943,115291.0,86.0,0.1,0.0,0.0,3.74,0.0,44.44,0.0
r0111_c0036,40.0244519,-75.2113538,Residential,120,44.44,0.0,2.0,1935,132607.0,123.0,0.0986,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0037,40.0244519,-75.2095897,Residential,77,133.33,0.0,2.1,1932,123192.0,86.0,0.9628,133.33,0.0,3.42,0.0,0.0,0.0
r0111_c0038,40.0244519,-75.2078256,Residential,35,488.89,0.0909,2.1,1937,120177.0,43.0,1.5572,44.44,0.0,4.27,0.0,222.22,0.0
r0111_c0039,40.0244519,-75.2060616,Residential,21,0.0,0.0,2.1,1937,45615.0,26.0,1.0153,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0040,40.0244519,-75.2042975,Residential,35,44.44,0.0,2.1,1960,64566.0,32.0,0.7381,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0041,40.0244519,-75.2025335,Residential,18,311.11,0.0,1.8,1963,36814.0,25.0,1.8406,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0048,40.0244519,-75.1901851,Residential,6,3733.33,0.0,1.0,1960,6485.0,3.0,-0.0,0.0,0.0,12.39,44.44,0.0,0.0
r0111_c0049,40.0244519,-75.188421,Residential,7,355.56,0.0,1.7,1967,21498.0,9.0,-0.0,0.0,0.0,5.36,0.0,222.22,0.0
r0111_c0051,40.0244519,-75.1848929,Residential,3,577.78,0.0,,,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0054,40.0244519,-75.1796007,Residential,25,222.22,0.0,2.4,1959,19967.0,11.0,0.8738,0.0,0.0,5.8,0.0,177.78,0.0
r0111_c0055,40.0244519,-75.1778367,Commercial,38,44.44,0.0,2.2,1927,143376.0,37.0,1.9572,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0056,40.0244519,-75.1760726,Residential,62,88.89,0.0,2.5,1930,133192.0,59.0,1.5398,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0057,40.0244519,-75.1743086,Residential,54,44.44,0.0,2.8,1914,126089.0,63.0,0.4693,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0058,40.0244519,-75.1725445,Residential,7,222.22,0.0,2.0,1928,107241.0,13.0,0.3208,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0059,40.0244519,-75.1707804,Residential,30,44.44,0.0,2.0,1921,41865.0,25.0,0.9963,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0060,40.0244519,-75.1690164,Residential,97,44.44,0.0,2.1,1919,167706.0,73.0,1.7801,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0061,40.0244519,-75.1672523,Residential,84,177.78,0.0,2.0,1906,148086.0,110.0,0.5599,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0062,40.0244519,-75.1654883,Residential,43,177.78,0.0,2.0,1911,177344.0,41.0,1.7007,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0063,40.0244519,-75.1637242,Residential,95,0.0,0.0,2.0,1910,204956.0,82.0,1.3114,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0064,40.0244519,-75.1619602,Residential,86,0.0,0.0,2.1,1903,170696.0,90.0,0.2597,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0065,40.0244519,-75.1601961,Residential,33,44.44,0.0,2.7,1907,97652.0,37.0,0.9336,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0067,40.0244519,-75.156668,Residential,19,44.44,0.0,1.8,1942,30262.0,16.0,0.9972,44.44,0.0,2.18,0.0,88.89,0.0
r0111_c0068,40.0244519,-75.1549039,Industrial,5,0.0,0.0,2.0,1938,8700.0,8.0,0.2235,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0070,40.0244519,-75.1513758,Residential,45,266.67,0.0,2.0,1938,16355.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0071,40.0244519,-75.1496118,Commercial,26,0.0,0.0,2.0,1938,150031.0,47.0,0.8412,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0072,40.0244519,-75.1478477,Commercial,23,266.67,0.3333,1.9,1934,71575.0,21.0,1.0971,0.0,0.0,6.08,266.67,88.89,0.0
r0111_c0073,40.0244519,-75.1460836,Residential,68,0.0,0.0,2.0,1932,103640.0,61.0,1.699,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0074,40.0244519,-75.1443196,Residential,83,44.44,0.0,2.0,1936,129049.0,73.0,0.9839,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0075,40.0244519,-75.1425555,Commercial,55,0.0,0.0,2.0,1935,106709.0,81.0,0.2907,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0077,40.0244519,-75.1390274,Commercial,5,0.0,0.0,2.0,1935,1870.0,3.0,0.0813,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0078,40.0244519,-75.1372634,Commercial,31,44.44,0.0,2.0,1948,17490.0,24.0,0.645,0.0,0.0,0.0,0.0,133.33,0.0
r0111_c0079,40.0244519,-75.1354993,Residential,50,0.0,0.0,2.0,1939,37878.0,35.0,1.4182,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0080,40.0244519,-75.1337352,Residential,62,88.89,0.0,2.2,1934,120889.0,83.0,-0.0,44.44,0.0,0.0,0.0,44.44,0.0
r0111_c0081,40.0244519,-75.1319712,Residential,65,0.0,0.0,2.0,1923,83213.0,55.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0082,40.0244519,-75.1302071,Residential,47,0.0,0.0,2.0,1928,64328.0,49.0,0.4861,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0083,40.0244519,-75.1284431,Residential,51,44.44,0.0,2.0,1932,73629.0,48.0,0.9394,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0084,40.0244519,-75.126679,Residential,69,0.0,0.0,2.0,1931,78236.0,63.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0085,40.0244519,-75.124915,Residential,60,44.44,0.0,2.0,1930,99507.0,64.0,0.5722,0.0,0.0,9.03,0.0,44.44,0.0
r0111_c0086,40.0244519,-75.1231509,Mixed-Use,53,133.33,0.0,1.9,1929,115344.0,60.0,0.5078,0.0,0.0,7.87,0.0,88.89,0.0
r0111_c0087,40.0244519,-75.1213868,Residential,80,88.89,0.0,2.0,1939,110890.0,65.0,1.1773,44.44,0.0,10.39,0.0,44.44,0.0
r0111_c0088,40.0244519,-75.1196228,Residential,118,0.0,0.0,2.0,1940,142454.0,114.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0089,40.0244519,-75.1178587,Residential,98,0.0,0.0,2.0,1940,124139.0,99.0,-0.0,0.0,0.0,14.71,0.0,133.33,0.0
r0111_c0090,40.0244519,-75.1160947,Residential,131,0.0,0.0,2.0,1942,154329.0,117.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0091,40.0244519,-75.1143306,Residential,115,0.0,0.0,2.0,1939,154560.0,126.0,0.0383,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0093,40.0244519,-75.1108025,Residential,35,0.0,0.0,1.3,1936,28840.0,25.0,0.8696,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0094,40.0244519,-75.1090384,Residential,82,0.0,0.0,1.1,1940,84662.0,76.0,-0.0,0.0,0.0,18.96,0.0,44.44,0.0
r0111_c0095,40.0244519,-75.1072744,Residential,12,0.0,0.0,1.1,1940,32196.0,28.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0102,40.0244519,-75.094926,Residential,40,0.0,0.0,1.6,1928,50444.0,28.0,-0.0,0.0,0.0,8.62,0.0,177.78,0.0
r0111_c0103,40.0244519,-75.0931619,Residential,50,44.44,0.0,1.6,1932,94330.0,54.0,0.4132,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0104,40.0244519,-75.0913979,Residential,23,133.33,0.0,1.1,1945,30742.0,21.0,0.9804,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0105,40.0244519,-75.0896338,Residential,46,0.0,0.0,1.1,1941,94911.0,50.0,0.7544,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0106,40.0244519,-75.0878698,Residential,29,177.78,0.0,1.0,1942,52038.0,26.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0107,40.0244519,-75.0861057,Residential,31,44.44,0.0,1.5,1941,93363.0,28.0,-0.0,0.0,0.0,14.93,0.0,0.0,0.0
r0111_c0108,40.0244519,-75.0843417,Residential,53,0.0,0.0,1.8,1943,69467.0,40.0,1.7693,0.0,0.0,7.08,0.0,0.0,0.0
r0111_c0109,40.0244519,-75.0825776,Residential,104,0.0,0.0,2.0,1944,125118.0,102.0,-0.0,0.0,0.0,2.88,0.0,0.0,0.0
r0111_c0110,40.0244519,-75.0808135,Mixed-Use,64,266.67,0.0,2.0,1942,108169.0,89.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0113,40.0244519,-75.0755214,Commercial,5,0.0,0.0,2.0,1945,4987.0,5.0,0.8203,0.0,0.0,0.0,0.0,177.78,0.0
r0111_c0119,40.0244519,-75.064937,Residential,77,0.0,0.0,2.0,1940,53475.0,43.0,1.0091,0.0,0.0,2.91,0.0,88.89,0.0
r0111_c0120,40.0244519,-75.063173,Residential,75,0.0,0.0,2.0,1937,108018.0,97.0,0.3725,0.0,0.0,0.0,0.0,88.89,0.0
r0111_c0121,40.0244519,-75.0614089,Residential,103,0.0,0.0,2.0,1945,104191.0,87.0,0.2495,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0122,40.0244519,-75.0596449,Residential,94,0.0,0.0,2.0,1946,111016.0,94.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0123,40.0244519,-75.0578808,Residential,110,0.0,0.0,2.0,1938,131648.0,117.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0124,40.0244519,-75.0561167,Residential,108,0.0,0.0,2.0,1949,111024.0,100.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0125,40.0244519,-75.0543527,Residential,57,0.0,0.0,2.0,1950,91900.0,86.0,-0.0,0.0,0.0,14.77,0.0,0.0,0.0
r0111_c0127,40.0244519,-75.0508246,Residential,22,88.89,0.0,1.0,2004,8418.0,6.0,-0.0,0.0,0.0,2.08,0.0,0.0,0.0
r0111_c0128,40.0244519,-75.0490605,Residential,87,0.0,0.0,1.9,1932,103372.0,82.0,0.8976,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0129,40.0244519,-75.0472965,Residential,76,88.89,0.0,2.0,1930,106625.0,79.0,0.9904,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0130,40.0244519,-75.0455324,Residential,92,0.0,0.0,2.0,1935,131019.0,88.0,1.2906,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0131,40.0244519,-75.0437683,Residential,79,44.44,0.0,2.1,1924,107707.0,81.0,0.9671,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0132,40.0244519,-75.0420043,Commercial,54,0.0,0.0,2.1,1926,141298.0,62.0,0.9642,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0133,40.0244519,-75.0402402,Residential,33,88.89,0.0,2.4,1916,69020.0,38.0,0.1955,0.0,0.0,0.0,0.0,44.44,0.0
r0111_c0134,40.0244519,-75.0384762,Mixed-Use,15,311.11,0.0,2.5,1912,42518.0,18.0,0.9821,0.0,0.0,0.0,0.0,0.0,0.0
r0111_c0136,40.0244519,-75.0349481,Industrial,45,0.0,0.0,1.9,1953,75904.0,35.0,0.0138,0.0,0.0,0.0,0.0,88.89,0.0
r0111_c0137,40.0244519,-75.033184,Industrial,39,0.0,0.0,2.0,1956,50602.0,42.0,-0.0,0.0,0.0,11.73,0.0,88.89,0.0
r0111_c0138,40.0244519,-75.0314199,Industrial,9,222.22,0.0,1.5,1962,27930.0,17.0,-0.0,0.0,44.44,0.0,0.0,133.33,0.0
r0112_c0028,40.0258032,-75.2254662,Commercial,23,1111.11,0.28,,1909,50264.0,13.0,0.7939,400.0,0.0,0.0,44.44,222.22,44.44
r0112_c0029,40.0258032,-75.2237022,Commercial,77,2400.0,0.2778,3.1,1907,185732.0,66.0,0.6135,977.78,133.33,5.08,44.44,266.67,44.44
r0112_c0030,40.0258032,-75.2219381,Mixed-Use,55,1155.56,0.1154,2.8,1913,239971.0,71.0,1.2572,133.33,44.44,6.95,0.0,133.33,88.89
r0112_c0031,40.0258032,-75.220174,Residential,54,888.89,0.0,2.9,1908,79179.0,53.0,0.9971,0.0,0.0,0.0,0.0,88.89,0.0
r0112_c0032,40.0258032,-75.21841,Residential,67,88.89,0.0,2.2,1930,89259.0,54.0,0.9211,0.0,0.0,6.32,0.0,133.33,0.0
r0112_c0033,40.0258032,-75.2166459,Residential,96,44.44,0.0,2.0,1935,127237.0,94.0,-0.0,0.0,0.0,7.18,0.0,0.0,0.0
r0112_c0034,40.0258032,-75.2148819,Residential,69,222.22,0.2,2.2,1922,145767.0,81.0,0.1504,44.44,0.0,2.54,0.0,0.0,44.44
r0112_c0035,40.0258032,-75.2131178,Residential,74,133.33,0.3333,1.8,1878,150333.0,74.0,1.1157,0.0,0.0,0.0,0.0,88.89,44.44
r0112_c0036,40.0258032,-75.2113538,Residential,74,222.22,0.0,2.4,1965,147261.0,64.0,1.577,44.44,0.0,0.0,0.0,133.33,0.0
r0112_c0037,40.0258032,-75.2095897,Residential,65,177.78,0.0,2.0,1940,107359.0,78.0,0.7877,44.44,44.44,5.47,0.0,0.0,0.0
