cell_id,landuse_entropy
r0055_c0030,2.4468
r0055_c0031,1.9068
r0055_c0032,1.7882
r0055_c0033,2.0603
r0055_c0034,1.8289
r0055_c0035,0.2631
r0055_c0038,1.2659
r0055_c0039,1.7406
r0055_c0040,0.3223
r0055_c0041,0.5252
r0055_c0042,0.8805
r0055_c0043,1.7116
r0055_c0044,1.183
r0055_c0045,1.2041
r0055_c0046,1.5233
r0055_c0047,2.0327
r0055_c0048,2.0055
r0055_c0049,-0.0
r0055_c0051,-0.0
r0056_c0027,1.162
r0056_c0028,1.6544
r0056_c0029,2.0951
r0056_c0030,2.228
r0056_c0031,1.6417
r0056_c0032,1.4088
r0056_c0033,1.4791
r0056_c0034,1.4644
r0056_c0035,1.0797
r0056_c0036,0.8633
r0056_c0037,0.8403
r0056_c0038,0.6175
r0056_c0039,1.6166
r0056_c0040,1.9037
r0056_c0041,0.7929
r0056_c0042,1.8869
r0056_c0043,1.1969
r0056_c0044,1.1382
r0056_c0045,1.5184
r0056_c0046,1.577
r0056_c0047,2.3595
r0056_c0048,1.987
r0056_c0049,1.6192
r0056_c0050,0.6097
r0056_c0051,0.0034
r0057_c0027,1.8973
r0057_c0028,1.4702
r0057_c0029,2.5392
r0057_c0030,2.0182
r0057_c0031,1.946
r0057_c0032,1.5623
r0057_c0033,2.1614
r0057_c0034,2.1897
r0057_c0035,1.6351
r0057_c0036,1.454
r0057_c0037,1.2717
r0057_c0038,1.6945
r0057_c0039,1.5396
r0057_c0040,1.2732
r0057_c0041,0.8729
r0057_c0042,0.14
r0057_c0043,1.8108
r0057_c0044,2.2587
r0057_c0045,2.1005
r0057_c0046,1.7034
r0057_c0047,1.0416
r0057_c0048,2.0786
r0057_c0049,1.5767
r0057_c0050,0.9501
r0057_c0052,0.1465
r0058_c0028,1.7167
r0058_c0029,2.1734
r0058_c0030,1.2692
r0058_c0031,2.0662
r0058_c0032,1.6114
r0058_c0033,1.4004
r0058_c0034,2.1344
r0058_c0035,1.7036
r0058_c0036,1.3974
r0058_c0037,1.1555
r0058_c0038,1.3615
r0058_c0039,1.1931
r0058_c0040,1.4142
r0058_c0042,1.6809
r0058_c0043,2.0596
r0058_c0044,2.1787
r0058_c0045,2.0267
r0058_c0046,1.5688
r0058_c0047,0.4009
r0058_c0048,0.9275
r0058_c0049,2.1831
r0058_c0050,1.2507
r0058_c0051,0.7061
r0058_c0052,0.557
r0058_c0053,0.9097
r0059_c0028,1.5017
r0059_c0029,1.2204
r0059_c0030,1.7056
r0059_c0031,1.5456
r0059_c0032,2.2886
r0059_c0033,2.523
r0059_c0034,1.3994
r0059_c0035,1.39
r0059_c0036,0.9865
r0059_c0037,1.2039
r0059_c0042,1.4224
r0059_c0043,2.3956
r0059_c0044,2.345
r0059_c0045,2.1308
r0059_c0046,1.5216
r0059_c0047,1.6248
r0059_c0048,1.1243
r0059_c0049,1.7792
r0059_c0050,1.6852
r0059_c0051,1.6373
r0059_c0052,1.8665
r0059_c0053,2.1782
r0060_c0028,1.6935
r0060_c0030,0.4314
r0060_c0031,1.9971
r0060_c0032,1.9098
r0060_c0033,2.0778
r0060_c0034,1.845
r0060_c0035,0.4956
r0060_c0043,2.0204
r0060_c0044,2.1235
r0060_c0045,1.3546
r0060_c0046,0.2867
r0060_c0047,1.577
r0060_c0048,1.6586
r0060_c0049,2.0583
r0060_c0050,1.1267
r0060_c0051,1.8358
r0060_c0052,1.8303
r0060_c0053,1.8149
r0060_c0054,1.3219
r0061_c0029,0.1833
r0061_c0030,0.6508
r0061_c0031,0.9355
r0061_c0032,0.9978
r0061_c0033,1.5039
r0061_c0034,1.0681
r0061_c0035,1.1075
r0061_c0043,0.9653
r0061_c0044,2.0427
r0061_c0045,2.3593
r0061_c0046,2.3137
r0061_c0047,2.0718
r0061_c0048,2.0717
r0061_c0049,2.0038
r0061_c0050,1.9161
r0061_c0051,1.0877
r0061_c0052,2.2673
r0061_c0053,1.7375
r0061_c0055,0.9559
r0062_c0030,0.1879
r0062_c0031,0.7642
r0062_c0032,0.771
r0062_c0033,1.5158
r0062_c0034,0.4656
r0062_c0035,1.2513
r0062_c0036,0.86
r0062_c0044,1.5624
r0062_c0045,2.2559
r0062_c0046,1.251
r0062_c0047,1.7199
r0062_c0048,1.7124
r0062_c0049,1.7551
r0062_c0050,0.7514
r0062_c0051,1.9829
r0062_c0052,2.1535
r0062_c0053,1.9509
r0062_c0054,1.6782
r0062_c0055,0.9741
r0063_c0030,0.9725
r0063_c0031,-0.0
r0063_c0032,1.0415
r0063_c0033,-0.0
r0063_c0035,-0.0
r0063_c0036,0.7971
r0063_c0037,1.401
r0063_c0044,-0.0
r0063_c0045,1.9188
r0063_c0046,2.2767
r0063_c0047,1.8533
r0063_c0048,2.0383
r0063_c0049,1.877
r0063_c0050,1.9011
r0063_c0051,1.5211
r0063_c0052,1.9285
r0063_c0053,1.9744
r0063_c0054,1.2934
r0063_c0055,1.6321
r0063_c0056,1.3669
r0064_c0030,-0.0
r0064_c0031,1.332
r0064_c0033,0.3661
r0064_c0036,1.682
r0064_c0037,0.9793
r0064_c0038,1.2414
r0064_c0045,2.0752
r0064_c0046,2.3301
r0064_c0047,1.4635
r0064_c0048,1.6925
r0064_c0049,1.7557
r0064_c0050,2.1166
r0064_c0051,1.6763
r0064_c0052,1.5137
r0064_c0053,1.5403
r0064_c0054,1.8808
r0064_c0055,1.4043
r0064_c0056,1.8883
r0065_c0030,-0.0
r0065_c0031,1.4673
r0065_c0032,1.969
r0065_c0033,1.9324
r0065_c0034,-0.0
r0065_c0035,1.7681
r0065_c0036,0.399
r0065_c0037,1.9861
r0065_c0038,1.7285
r0065_c0045,0.7533
r0065_c0046,2.277
r0065_c0047,1.2497
r0065_c0048,1.7815
r0065_c0049,1.7069
r0065_c0050,2.1113
r0065_c0051,1.8081
r0065_c0052,1.5194
r0065_c0053,1.5227
r0065_c0054,1.9539
r0065_c0055,1.94
r0065_c0056,1.4978
r0065_c0057,1.2561
r0066_c0032,1.5805
r0066_c0034,-0.0
r0066_c0035,1.1718
r0066_c0036,1.6555
r0066_c0037,2.1571
r0066_c0038,1.7892
r0066_c0046,2.1422
r0066_c0047,2.0613
r0066_c0048,1.6806
r0066_c0049,1.8584
r0066_c0050,2.044
r0066_c0051,2.1059
r0066_c0052,2.0934
r0066_c0053,1.8671
r0066_c0054,2.2132
r0066_c0055,1.6006
r0066_c0056,2.0282
r0066_c0057,1.7919
r0067_c0032,1.5805
r0067_c0034,-0.0
r0067_c0035,1.5343
r0067_c0036,1.7172
r0067_c0037,1.7717
r0067_c0038,1.4343
r0067_c0039,1.6252
r0067_c0046,0.0
r0067_c0047,1.9584
r0067_c0048,2.2001
r0067_c0049,1.0604
r0067_c0050,2.3282
r0067_c0051,1.9161
r0067_c0052,2.1538
r0067_c0053,0.9996
r0067_c0054,2.0158
r0067_c0055,2.2719
r0067_c0056,1.6527
r0067_c0057,1.4882
r0068_c0033,0.5042
r0068_c0034,1.6648
r0068_c0035,2.2298
r0068_c0036,1.608
r0068_c0037,2.1064
r0068_c0038,1.774
r0068_c0039,1.7908
r0068_c0040,1.8286
r0068_c0047,1.564
r0068_c0048,1.9872
r0068_c0049,1.303
r0068_c0050,1.4078
r0068_c0051,1.4817
r0068_c0052,1.4103
r0068_c0053,1.4247
r0068_c0054,2.2662
r0068_c0055,1.0858
r0068_c0056,2.349
r0069_c0032,0.9962
r0069_c0033,1.3646
r0069_c0034,1.6256
r0069_c0035,1.7905
r0069_c0036,1.8457
r0069_c0037,1.9429
r0069_c0038,1.6241
r0069_c0039,1.6926
r0069_c0040,1.0863
r0069_c0047,0.0
r0069_c0048,1.4417
r0069_c0049,1.5834
r0069_c0050,1.0953
r0069_c0051,1.1063
r0069_c0052,1.8622
r0069_c0053,1.1205
r0069_c0054,1.5016
r0069_c0055,1.9281
r0069_c0056,1.5621
r0070_c0034,0.2612
r0070_c0035,1.0791
r0070_c0036,1.9528
r0070_c0037,1.7796
r0070_c0038,2.2357
r0070_c0039,1.8642
r0070_c0048,1.2168
r0070_c0049,1.33
r0070_c0050,0.514
r0070_c0051,1.7352
r0070_c0052,1.8643
r0070_c0053,1.0063
r0070_c0054,1.55
r0070_c0055,1.5448
r0070_c0056,0.9474
r0071_c0034,0.7648
