osm_id,lat,lon,amenity_label,street_width_m,plot_area_m2,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,residential_ratio,commercial_ratio,median_income
12488728935,40.7577063,-73.9860384,retail,7.0,5181.0,192.0,390.7,222.4,139.2,0.0,0.1744,
12488728936,40.7576209,-73.9860917,retail,7.0,8.5,181.8,390.7,217.4,149.6,0.0,0.1807,
12488728937,40.7573086,-73.9863445,food_drink,7.0,8.5,141.4,393.5,205.9,190.3,0.0,0.1714,
12488728938,40.7571317,-73.9864521,food_drink,7.0,59.6,120.7,373.0,200.4,211.8,0.0,0.1818,
12488728939,40.7570922,-73.9864769,retail,7.0,59.6,116.1,368.5,199.5,216.6,0.0,0.1692,
12488728940,40.7576687,-73.9853889,food_drink,7.0,4083.8,204.6,340.3,192.7,123.0,0.0,0.1818,
12488728941,40.7568823,-73.9857777,food_drink,7.0,2358.4,129.8,338.7,138.7,215.4,0.0,0.2568,
12488728942,40.7567718,-73.9858127,food_drink,7.0,8.4,117.2,338.9,133.3,224.4,0.0,0.2639,
12495990801,40.75891,-73.9833914,hospitality,7.0,1110.7,111.3,331.1,331.4,98.6,0.0123,0.1852,
12502528684,40.7512485,-73.9779905,leisure_entertainment,7.0,2292.0,48.0,150.1,440.3,9.8,0.0,0.1067,
12510451774,40.7650154,-73.9764445,retail,7.0,704.7,46.2,358.3,317.4,247.7,0.1452,0.1129,
12510451775,40.7649712,-73.9763444,personal_care,7.0,704.7,49.6,367.3,321.9,238.0,0.1475,0.1148,
12510451776,40.7649266,-73.9762437,food_drink,7.0,704.7,54.6,376.5,326.5,228.3,0.1356,0.1186,
12510451777,40.7647746,-73.9758799,personal_care,7.0,529.2,80.0,409.7,345.7,193.7,0.1034,0.0862,
12512735661,40.7498922,-73.9773723,food_drink,7.0,131.3,9.0,200.1,378.4,117.1,0.0486,0.0347,
12513048656,40.7648538,-73.9770381,retail,7.0,835.1,22.6,312.5,266.2,289.4,0.125,0.0875,
12513048658,40.7647969,-73.9770797,food_drink,7.0,248.2,22.3,310.7,259.6,291.2,0.1176,0.0824,
12516954542,40.7524292,-73.9847258,food_drink,7.0,352.0,76.9,190.8,83.5,113.6,0.0208,0.0486,
12517105503,40.7557546,-73.9845842,leisure_entertainment,7.0,8000.9,64.5,230.8,34.1,115.1,0.0,0.3538,
12517110584,40.7666034,-73.9802304,retail,3.5,210.3,73.8,127.8,356.5,197.0,0.2632,0.2105,
12517110586,40.7665112,-73.9800039,leisure_entertainment,7.0,237.9,56.4,125.1,343.9,217.8,0.2683,0.1707,
12521309174,40.7647441,-73.9758063,personal_care,7.0,529.2,85.8,416.5,349.8,186.7,0.1034,0.0862,
12521309175,40.7647237,-73.9757547,personal_care,7.0,529.2,90.0,414.5,352.9,181.8,0.1053,0.0877,
12521456176,40.750825,-73.9779407,office_professional,7.0,3376.8,91.0,172.4,427.3,33.1,0.0097,0.0777,
12544391777,40.7544783,-73.9765523,food_drink,7.0,1578.0,104.2,415.4,435.3,100.3,0.0,0.3103,
12547321281,40.7654485,-73.9761282,retail,7.0,1303.4,38.6,380.9,367.2,247.3,0.1667,0.0625,
12547321282,40.7663058,-73.9781782,food_drink,17.5,3897.1,45.3,226.7,340.5,355.9,0.2041,0.0408,
12548036252,40.7575147,-73.9802829,food_drink,7.0,221.4,138.7,201.1,372.1,143.3,0.0096,0.0962,
12548036253,40.7516443,-73.9859621,food_drink,10.5,102.6,59.3,79.5,219.2,127.2,0.0184,0.0736,
12548048547,40.7588353,-73.9735624,food_drink,7.0,1920.2,99.4,333.3,168.6,82.7,0.0492,0.1803,
12550246235,40.7502853,-73.9852627,personal_care,7.0,162.8,153.3,107.3,168.2,194.7,0.0128,0.109,
12553328424,40.7648562,-73.9750358,health,7.0,708.9,40.7,362.0,414.3,134.2,0.1053,0.1053,
12569486154,40.7510298,-73.9799175,health,7.0,1105.4,44.3,66.6,405.5,134.8,0.0,0.0642,
12569712669,40.7643726,-73.9796667,food_drink,4.0,2283.5,92.2,150.1,104.5,273.4,0.1154,0.141,
12570555184,40.7657815,-73.9769136,retail,7.0,536.6,19.7,316.3,344.4,322.9,0.1633,0.0816,
12570555185,40.7657632,-73.9768318,leisure_entertainment,7.0,536.6,16.1,322.9,347.5,316.0,0.1569,0.0784,
12593209201,40.7516084,-73.985903,leisure_entertainment,10.5,102.6,63.1,77.0,218.2,132.4,0.0179,0.0714,
12598787034,40.7554354,-73.9789687,retail,7.0,1603.0,47.7,247.2,289.3,261.2,0.0,0.1327,
12626572250,40.7539001,-73.9808182,retail,7.0,1131.2,51.2,183.6,131.1,59.1,0.0,0.254,
12627028572,40.752084,-73.9858316,food_drink,7.0,1222.7,12.3,129.6,181.1,145.8,0.0195,0.0714,
12629120436,40.7532311,-73.9807352,food_drink,17.5,644.1,26.3,200.2,184.7,46.6,0.0,0.2308,
12629120438,40.753178,-73.9806101,retail,17.5,644.1,26.0,190.5,196.0,58.6,0.0,0.2424,
12630609042,40.7550435,-73.9794916,food_drink,7.0,1125.1,42.5,205.5,233.7,228.3,0.0,0.2273,
12630609043,40.7554457,-73.9792265,retail,7.0,1603.0,27.2,225.6,269.7,242.4,0.0,0.1287,
12630609044,40.7549863,-73.9795325,retail,7.0,1523.5,37.6,203.2,228.8,221.2,0.0,0.2326,
12630609045,40.7567109,-73.9782978,leisure_entertainment,7.0,359.6,80.1,307.0,409.1,187.1,0.0086,0.0776,
12631340862,40.7618088,-73.9745347,retail,7.0,1694.9,21.6,359.2,220.0,17.4,0.0198,0.0495,
12631340863,40.7592047,-73.9764723,leisure_entertainment,7.0,302.3,67.6,566.6,142.0,141.0,0.0,0.2131,
12631340864,40.7593932,-73.9763298,retail,7.0,302.3,59.2,573.7,121.5,149.5,0.0,0.209,
12631340865,40.7570971,-73.9785065,retail,7.0,499.6,49.8,301.7,423.4,152.3,0.0085,0.0932,
12631340866,40.7553703,-73.9798315,retail,3.5,695.5,34.9,174.3,219.9,208.5,0.0,0.1589,
12631340868,40.7575549,-73.9776854,retail,7.0,232.4,33.4,384.9,340.7,87.7,0.0127,0.1139,
12631340869,40.7574908,-73.9777279,retail,7.0,232.4,27.0,378.8,348.4,94.7,0.0123,0.1111,
12631340870,40.753212,-73.9808452,retail,7.0,644.1,20.5,202.5,180.4,39.3,0.0,0.2239,
12631340871,40.7532341,-73.9808212,food_drink,7.0,644.1,20.2,203.8,179.7,39.9,0.0,0.2239,
12631340872,40.7531812,-73.9808652,retail,7.0,644.1,22.4,200.3,182.1,39.5,0.0,0.2206,
12631340874,40.7627225,-73.9744006,retail,7.0,579.2,93.1,301.7,322.0,111.3,0.0112,0.0899,
12631340875,40.7592638,-73.9764211,retail,7.0,302.3,74.0,574.0,135.0,148.6,0.0,0.2154,
12631340876,40.7551056,-73.9794499,retail,7.0,1125.1,48.3,208.0,239.0,235.8,0.0,0.2135,
12631340877,40.7618864,-73.9744874,retail,7.0,1694.9,23.4,351.0,229.2,21.1,0.0192,0.0481,
12631340878,40.7608248,-73.9752744,retail,7.0,642.0,39.4,463.5,108.6,56.1,0.0435,0.0978,
12637253323,40.7553162,-73.9868015,food_drink,7.0,10.5,25.2,169.8,168.8,119.6,0.0,0.2027,
12646644777,40.7561901,-73.979708,retail,7.0,865.3,49.8,182.2,280.6,168.0,0.008,0.112,
12646644778,40.7562138,-73.9797686,food_drink,7.0,865.3,55.4,177.1,278.7,162.3,0.0079,0.119,
12646644779,40.7563918,-73.9802081,finance,7.0,183.5,96.9,142.3,268.5,121.0,0.0078,0.1641,
12646644780,40.7562348,-73.9798227,food_drink,7.0,865.3,60.4,172.7,277.0,157.2,0.0079,0.1429,
12646645001,40.7601203,-73.9872499,food_drink,3.5,737.9,115.1,356.5,143.1,197.7,0.1151,0.0504,
12650293070,40.7542098,-73.9724924,retail,7.0,304.9,50.0,265.6,284.7,188.8,0.0561,0.1215,
12650293071,40.7543324,-73.9727625,food_drink,7.0,146.3,72.2,289.3,273.0,215.2,0.0737,0.1368,
12650293072,40.7543531,-73.9728052,food_drink,7.0,146.3,76.0,293.2,271.2,219.4,0.0659,0.1429,
12656788185,40.7532271,-73.9929472,personal_care,7.0,929.7,28.3,176.5,203.8,145.0,0.0192,0.1058,
12662579801,40.7651093,-73.988016,food_drink,7.0,123.1,170.2,118.9,173.4,297.0,0.0776,0.0,
12662586701,40.7602273,-73.9893114,food_drink,7.0,88.0,139.5,278.4,128.2,135.9,0.2407,0.0373,
12662597101,40.7500629,-73.9861062,food_drink,7.0,188.0,98.0,98.9,93.2,126.4,0.015,0.1353,
12700463157,40.7536782,-73.9920772,leisure_entertainment,7.0,2744.9,29.5,259.1,251.1,211.9,0.0082,0.082,
12715466601,40.7589115,-73.9833905,hospitality,7.0,1110.7,111.3,331.2,331.6,98.5,0.0123,0.1852,
12738172134,40.7536159,-73.9914901,food_drink,7.0,769.9,59.5,287.3,255.0,228.0,0.0,0.0598,
12742152178,40.75681,-73.9904783,retail,7.0,3235.3,41.5,181.5,181.5,116.6,0.0238,0.119,
12744975234,40.7651708,-73.9805398,food_drink,7.0,977.3,10.3,37.6,209.2,201.7,0.1408,0.1408,
12745039504,40.7655127,-73.9795814,retail,7.0,688.9,24.1,90.0,231.1,289.5,0.1507,0.1644,
12745067972,40.7646747,-73.9804119,food_drink,7.0,627.0,31.1,93.8,154.5,207.5,0.1429,0.1429,
12745067974,40.7645466,-73.9805033,retail,7.0,627.0,45.4,106.6,145.9,200.9,0.1159,0.1594,
12745101154,40.7623358,-73.9826318,retail,7.0,3074.8,27.5,389.3,254.4,220.2,0.0714,0.2143,
12750167119,40.75971,-73.9836,retail,7.0,75.8,87.2,420.3,413.6,57.3,0.0145,0.2029,
12754643972,40.7527553,-73.9734398,retail,7.0,212.8,134.2,342.5,210.1,129.7,0.0723,0.1566,
12754702365,40.7528415,-73.9736723,finance,7.0,635.0,112.8,359.0,227.4,117.7,0.039,0.1818,
12754726336,40.7542025,-73.9742699,food_drink,7.0,5770.0,8.6,415.1,327.5,141.2,0.0784,0.1765,
12754730080,40.7540532,-73.9739766,food_drink,7.0,1213.0,22.1,390.1,331.2,150.8,0.0667,0.2,
12754732103,40.7544493,-73.9736546,health,7.0,108.5,29.8,365.5,279.9,173.1,0.0702,0.193,
12754732104,40.7541376,-73.9739176,health,7.0,4114.9,24.9,385.2,320.6,161.3,0.0667,0.1833,
12754756417,40.7537003,-73.9737695,personal_care,9.2,1213.0,56.9,374.9,317.8,135.4,0.0597,0.209,
12812420201,40.7624275,-73.9770156,food_drink,7.0,141.1,105.5,458.6,243.5,188.2,0.0545,0.0818,
12815123724,40.7515592,-73.9755403,office_professional,7.0,3639.4,28.6,341.7,261.4,155.9,0.0217,0.2391,
12818145480,40.7596608,-73.9832831,food_drink,7.0,1184.3,110.5,406.6,414.2,31.4,0.0164,0.2295,
12820822164,40.7554168,-73.9733604,food_drink,7.0,480.6,18.3,369.9,172.3,192.6,0.05,0.2,
12820832963,40.7551236,-73.9725518,food_drink,7.0,775.4,70.1,294.5,183.6,190.1,0.0685,0.1644,
12821490787,40.7557087,-73.9769678,food_drink,7.0,4003.2,61.9,416.0,405.5,141.3,0.0,0.1765,
12828447749,40.7639018,-73.9888785,food_drink,7.0,179.9,43.7,151.4,123.6,270.8,0.063,0.0084,
12847527227,40.7566419,-73.9888386,hospitality,7.0,14.6,84.1,291.5,155.0,108.3,0.0,0.1364,
12849983985,40.7501812,-73.9844621,food_drink,3.5,208.9,91.0,168.6,197.4,263.0,0.0143,0.0929,
12849984712,40.750229,-73.984535,food_drink,3.5,196.2,95.0,160.6,204.6,256.3,0.0134,0.094,
12849984713,40.750816,-73.9859024,food_drink,3.5,477.0,112.4,28.2,160.3,144.5,0.0125,0.0875,
12855947326,40.7533789,-73.9744178,food_drink,7.0,252.0,52.7,434.1,310.9,70.4,0.0308,0.2154,
12855947327,40.7533283,-73.9742853,retail,7.0,252.0,59.3,424.2,300.1,76.2,0.0299,0.2239,
12855947330,40.7532947,-73.97416,personal_care,7.0,84.8,65.6,414.6,291.5,83.7,0.0299,0.194,
12857850351,40.7561252,-73.9848062,food_drink,10.5,259.5,104.3,247.3,23.6,148.6,0.0,0.3279,
12857850352,40.753814,-73.9859287,food_drink,7.0,396.4,69.3,57.8,188.0,107.0,0.0119,0.1071,
12866882564,40.7632439,-73.9770786,food_drink,3.5,81.2,79.0,391.6,212.0,263.8,0.069,0.0862,
12866882565,40.7655983,-73.9825967,food_drink,7.0,144.0,105.4,164.3,162.0,70.2,0.1034,0.092,
12875327346,40.7572088,-73.9806792,finance,7.0,2349.4,129.6,153.5,327.5,96.0,0.0085,0.1538,
12887750795,40.7667053,-73.982032,food_drink,7.0,2869.4,15.7,162.1,290.8,103.5,0.1757,0.1081,
12887750796,40.7658782,-73.9804648,food_drink,7.0,1277.8,10.4,45.0,281.7,216.7,0.2241,0.1897,
12887750797,40.7659005,-73.9805175,retail,7.0,1277.8,14.9,46.1,285.2,211.9,0.2143,0.1964,
12887750798,40.7658596,-73.9804144,personal_care,7.0,1277.8,7.1,44.8,278.6,221.2,0.2295,0.1803,
12887750799,40.7658405,-73.9803617,retail,7.0,1277.8,6.3,45.1,275.4,225.9,0.2333,0.1833,
12887750800,40.7659404,-73.9806084,retail,7.0,1277.8,23.4,49.3,291.7,203.8,0.2182,0.2,
12887756701,40.7669895,-73.9829138,food_drink,7.0,892.0,77.6,81.5,278.9,94.3,0.1688,0.0649,
12887756702,40.7671935,-73.98276,food_drink,7.0,1304.8,56.9,87.3,256.8,106.8,0.2097,0.0806,
12898340499,40.753645,-73.9867772,food_drink,7.0,256.3,30.9,16.7,245.6,42.8,0.0119,0.0833,
12899719580,40.7528993,-73.996922,food_drink,7.0,93.9,42.7,275.2,283.0,25.5,0.0455,0.2045,
12900510006,40.763538,-73.982981,retail,7.0,18.2,34.5,293.3,121.9,136.3,0.1714,0.1143,
12908269982,40.7520674,-73.9850554,food_drink,3.5,145.2,73.2,156.6,131.7,160.9,0.0194,0.0645,
12908269983,40.7511,-73.9852329,food_drink,7.0,345.0,132.6,82.1,221.6,196.7,0.0114,0.0743,
12909830713,40.7543796,-73.989174,food_drink,7.0,171.4,68.1,207.9,101.5,158.4,0.0,0.0408,
12913282105,40.751139,-73.986539,food_drink,7.0,143.9,91.8,36.4,167.1,92.2,0.0132,0.0855,
12915135054,40.7512034,-73.9864912,food_drink,7.0,1886.8,100.0,38.1,175.2,92.6,0.0129,0.0839,
12915135055,40.7512648,-73.986448,food_drink,7.0,1886.8,106.7,41.4,182.8,93.4,0.0128,0.0833,
12915135056,40.7513125,-73.9864145,retail,7.0,1886.8,104.2,44.7,188.7,94.4,0.0129,0.0839,
12915135057,40.7513786,-73.9863642,food_drink,7.0,1886.8,96.5,50.0,197.0,96.8,0.0127,0.0828,
12917458443,40.7540465,-73.9760298,food_drink,7.0,6105.2,133.2,411.8,432.5,112.3,0.0625,0.2812,
12917458444,40.7545943,-73.9772958,personal_care,7.0,4098.7,53.3,389.4,410.6,151.4,0.0,0.2667,
12917458445,40.7546617,-73.977442,food_drink,7.0,4098.7,42.4,382.9,398.5,161.4,0.0,0.26,
12917458446,40.7548743,-73.9775625,retail,7.0,4098.7,17.8,369.0,390.3,167.7,0.0,0.2281,
12917458447,40.7549222,-73.977966,retail,7.0,1602.7,37.3,334.6,357.2,201.3,0.0,0.2623,
12917458448,40.7547015,-73.9781613,retail,7.0,1788.5,29.9,322.7,338.3,198.4,0.0,0.3571,
12917458449,40.7551056,-73.9784678,personal_care,7.0,248.0,77.8,290.3,319.2,243.7,0.0,0.1918,
12917458450,40.7551578,-73.9785871,food_drink,7.0,248.0,88.5,279.8,310.7,253.5,0.0,0.1795,
12917458451,40.7549682,-73.9788444,food_drink,7.0,454.5,86.9,260.6,285.0,238.4,0.0,0.2676,
12917458452,40.7555131,-73.9801041,food_drink,3.5,695.5,50.6,152.6,207.9,181.1,0.0,0.1897,
12917458453,40.7557462,-73.9800141,food_drink,3.5,387.7,47.1,163.1,229.1,169.2,0.0,0.1525,
12917458454,40.7562131,-73.9811182,food_drink,7.0,734.5,133.9,63.6,211.2,66.3,0.0,0.156,
12917458455,40.7567436,-73.982279,food_drink,7.0,2958.2,43.1,73.0,205.1,58.4,0.0,0.2066,
12917521994,40.7569899,-73.9828128,retail,7.0,2441.5,42.8,121.4,178.5,108.3,0.0,0.2476,
12917521995,40.7568457,-73.9833773,food_drink,3.5,2316.3,93.0,147.8,131.3,151.6,0.0,0.2708,
12917521996,40.7568873,-73.98349,food_drink,3.5,2316.3,100.6,158.3,127.7,161.5,0.0,0.2688,
12917521997,40.7572479,-73.9835396,food_drink,3.5,180.6,102.0,185.2,156.8,175.6,0.0,0.2527,
12917521998,40.7570814,-73.9838681,food_drink,3.5,1235.1,128.9,196.8,127.0,196.8,0.0,0.2644,
12917521999,40.7575283,-73.98419,food_drink,3.5,835.9,162.2,247.3,166.0,158.8,0.0,0.25,
12917522000,40.7575933,-73.9843375,leisure_entertainment,7.0,577.6,176.1,261.6,171.4,146.5,0.0,0.2222,
12917522701,40.757443,-73.9846875,food_drink,7.0,490.7,200.9,276.6,154.4,151.4,0.0,0.2195,
12917522702,40.7584069,-73.9849369,retail,7.0,236.0,114.6,359.0,263.2,43.0,0.0,0.1512,
12917522703,40.7580768,-73.9842248,food_drink,3.5,242.1,149.0,290.8,225.9,108.6,0.0,0.1928,
12917522704,40.7580366,-73.9841496,retail,3.5,112.2,154.7,283.2,222.3,116.2,0.0,0.1951,
12917522705,40.7580046,-73.984058,food_drink,3.5,128.7,160.0,275.4,220.1,124.3,0.0,0.2025,
12917522706,40.757981,-73.9840072,food_drink,3.5,128.7,163.6,270.6,218.4,129.2,0.0,0.2,
12917522707,40.756518,-73.9805238,food_drink,7.0,570.2,126.8,120.0,264.8,91.8,0.008,0.16,
12917522708,40.7564494,-73.9784103,retail,7.0,1756.8,62.7,293.2,384.4,217.6,0.0085,0.1026,
12918215840,40.7556014,-73.9783736,retail,7.0,173.4,81.8,298.6,342.8,244.9,0.0,0.1348,
12918215845,40.7557148,-73.9785972,food_drink,7.0,222.3,59.6,280.2,330.3,266.5,0.0,0.1287,
12918215846,40.7558924,-73.9783736,food_drink,3.5,1403.6,67.6,296.1,355.7,255.7,0.0097,0.1165,
12918215848,40.7555454,-73.9782943,food_drink,7.0,173.4,75.3,304.7,346.8,236.8,0.0,0.1477,
12921694953,40.7680921,-73.9844396,health,3.5,928.1,93.8,103.3,200.0,91.8,0.2154,0.0308,
12922047970,40.7548868,-73.9733484,food_drink,7.0,546.2,72.0,349.3,225.1,188.2,0.0526,0.2105,
12922047971,40.7552769,-73.9730336,food_drink,7.0,480.6,30.6,338.5,175.2,216.6,0.0667,0.2222,
12922047972,40.7558125,-73.9730704,food_drink,7.0,3920.3,21.3,346.6,121.9,215.3,0.0455,0.2273,
12922047973,40.7551732,-73.9735384,food_drink,7.0,546.2,48.5,373.9,203.2,172.9,0.0667,0.1778,
12922047974,40.7497315,-73.9782595,food_drink,7.0,651.1,75.1,185.9,342.5,88.3,0.0378,0.0216,
12923101577,40.7536607,-73.9742314,food_drink,7.0,373.1,26.3,414.1,329.9,103.5,0.0476,0.2222,
12947494289,40.7516891,-73.9954367,food_drink,7.0,26007.7,110.0,124.8,129.7,45.8,0.0339,0.0678,
12947498608,40.7516687,-73.9955845,food_drink,7.0,26007.7,121.0,137.4,126.1,45.6,0.0328,0.0656,
12947498609,40.7516396,-73.9956086,food_drink,7.0,26007.7,122.0,139.9,122.8,48.7,0.0323,0.0645,
12947498611,40.751735,-73.9955332,food_drink,7.0,26007.7,119.5,132.3,133.8,38.8,0.0323,0.0806,
12947534823,40.751443,-73.9947983,retail,7.0,26007.7,50.4,82.7,125.0,68.0,0.0179,0.0893,
12947534827,40.7513599,-73.9948611,food_drink,7.0,26007.7,54.3,92.2,114.4,61.7,0.0172,0.069,
12949416382,40.7554679,-73.9792098,food_drink,7.0,1603.0,27.4,227.1,272.0,242.2,0.0,0.1262,
12956856877,40.7591775,-73.981126,food_drink,7.0,140.2,33.5,340.9,450.5,162.7,0.0,0.2292,
12968777478,40.7574988,-73.9848314,health,7.0,490.7,212.2,290.2,162.0,142.7,0.0,0.2099,
12984861715,40.7643747,-73.9826851,hospitality,7.0,842.3,114.9,212.1,92.8,45.8,0.141,0.1282,
12988501252,40.7602977,-73.9908094,food_drink,7.0,224.3,54.9,244.7,210.1,151.8,0.1401,0.0159,
12996543401,40.7616056,-73.9764095,food_drink,7.0,141.3,95.9,506.7,225.6,172.8,0.0435,0.0522,
12998414901,40.7650593,-73.9752711,food_drink,7.0,1439.2,51.6,388.7,405.6,163.5,0.1282,0.1026,
12998414902,40.7561752,-73.9919029,food_drink,10.5,690.8,60.9,224.9,260.5,185.8,0.0636,0.1273,
13007235601,40.7483043,-73.9860187,food_drink,7.0,7692.5,83.3,153.6,179.9,182.6,0.0348,0.1739,
13012209901,40.761514,-73.9877712,hospitality,3.5,75.7,74.9,213.0,65.2,132.8,0.2151,0.0376,
13016450501,40.7626593,-73.97699,personal_care,7.0,463.7,97.5,441.2,234.8,210.5,0.0545,0.0545,
13019781378,40.7599609,-73.9738577,retail,7.0,291.9,9.5,381.5,99.3,111.0,0.0494,0.1111,
13019781379,40.7595812,-73.9735929,food_drink,7.0,810.0,41.1,373.2,125.1,150.9,0.025,0.125,
13019781381,40.760725,-73.9737351,food_drink,7.0,127.3,16.6,339.7,144.9,83.3,0.0759,0.1139,
13019781383,40.760782,-73.9736538,retail,7.0,127.3,16.2,331.4,154.3,75.1,0.0864,0.1111,
13025371401,40.7571762,-73.9892363,retail,7.0,2930.7,74.9,231.1,198.5,144.1,0.0,0.1143,
13027642241,40.757712,-73.9780548,food_drink,7.0,312.7,30.2,364.6,349.7,74.5,0.0118,0.0941,
13034372961,40.7556286,-73.9902396,food_drink,7.0,534.9,48.0,307.8,128.1,55.3,0.0,0.0808,
13036069554,40.7521662,-73.9900133,retail,7.0,200.9,37.6,323.0,219.2,151.0,0.0,0.0762,
13036069555,40.75342,-73.9891053,food_drink,7.0,1254.2,66.8,195.8,204.9,150.7,0.0,0.0202,
13036069556,40.7551123,-73.9878674,retail,7.0,850.4,57.3,171.0,80.3,114.6,0.0,0.1279,
13037223533,40.764532,-73.9870173,health,7.0,201.1,197.2,13.5,101.5,336.5,0.0984,0.0,
13056469502,40.7637149,-73.9852986,food_drink,7.0,1057.7,28.8,157.6,73.3,235.1,0.1102,0.0394,
13057299001,40.7615058,-73.9855952,hospitality,7.0,178.7,70.1,348.4,234.8,129.8,0.1402,0.1121,
13057970730,40.7637429,-73.9848071,food_drink,7.0,1892.6,14.2,192.3,104.7,198.4,0.1017,0.0593,
13062628801,40.761296,-73.9724022,food_drink,7.0,142.1,41.2,216.3,214.0,83.0,0.0964,0.1205,
13063935170,40.7486834,-73.9847294,health,17.5,1033.5,47.2,222.2,93.6,160.0,0.0196,0.1176,
13064239933,40.7535527,-73.9784024,food_drink,7.0,3942.4,38.9,242.7,333.8,78.0,0.0,0.3542,
13064239934,40.7534146,-73.9780533,food_drink,7.0,3942.4,38.4,244.6,366.6,55.0,0.0,0.3696,
13064239935,40.7535242,-73.9777794,food_drink,7.0,3942.4,16.1,268.0,384.9,69.5,0.0,0.3333,
13067012376,40.7531376,-73.9775826,food_drink,7.0,12372.7,19.0,247.0,414.4,42.5,0.0,0.4324,
13067936661,40.7624706,-73.983143,food_drink,7.0,3074.8,13.7,385.6,226.7,230.4,0.1176,0.1912,
13082025011,40.7579453,-73.9753321,personal_care,14.0,330.2,31.0,460.9,215.1,40.0,0.0164,0.1803,
13087088562,40.7577857,-73.9779732,retail,7.0,312.7,32.8,374.5,339.1,64.6,0.0122,0.0976,
13124095520,40.757465,-73.9847632,food_drink,7.0,490.7,207.6,283.3,157.5,147.5,0.0,0.2099,
13143970801,40.7657529,-73.9828919,food_drink,7.0,231.4,106.5,188.3,163.0,44.8,0.0968,0.086,
13144932601,40.765555,-73.9827084,food_drink,7.0,144.0,115.9,173.4,152.5,70.5,0.0978,0.087,
13151596906,40.7630699,-73.9853223,food_drink,7.0,158.6,27.5,204.4,133.9,274.8,0.1161,0.0446,
13186112048,40.7614363,-73.9906567,food_drink,7.0,236.3,83.3,161.0,168.1,110.4,0.1461,0.0086,
13190469612,40.7510663,-73.9919203,office_professional,7.0,6438.1,54.7,192.9,59.5,37.5,0.0,0.169,
13193662776,40.7534002,-73.9918862,retail,7.0,502.3,61.9,246.7,223.2,190.8,0.0085,0.0855,
13198417085,40.7695264,-73.9841821,health,7.0,1802.3,60.7,0.0,103.2,74.2,0.3182,0.0,
13202418108,40.7587815,-73.9890125,retail,7.0,903.1,29.3,230.4,168.4,192.4,0.0493,0.0634,
13208044050,40.7679037,-73.9827091,retail,7.0,10.1,27.9,112.5,178.5,54.4,0.2727,0.1136,
13208044051,40.767971,-73.9827295,retail,7.0,13615.7,33.7,115.8,170.8,53.1,0.2667,0.0889,
13208044052,40.7680124,-73.9827361,retail,7.0,13615.7,37.2,118.4,166.2,52.3,0.25,0.0909,
13208044053,40.7680522,-73.9827393,retail,7.0,13615.7,40.6,121.1,161.8,51.7,0.25,0.0909,
13228338601,40.7655978,-73.9876226,food_drink,7.0,147.5,106.6,138.9,184.7,263.5,0.0978,0.0,
13228861999,40.7681712,-73.9827995,health,7.0,13615.7,54.2,127.2,148.1,56.3,0.2381,0.0714,
13228862000,40.7685618,-73.982578,retail,7.0,13615.7,61.3,172.5,108.9,61.3,0.3023,0.0465,
13228903001,40.7687112,-73.9824037,retail,7.0,9.7,40.3,175.1,99.1,53.7,0.2927,0.0244,
13231885811,40.7685076,-73.982695,retail,7.0,13615.7,72.9,162.2,112.3,63.6,0.2826,0.0435,
13231885812,40.7684012,-73.9827767,retail,7.0,13615.7,75.7,148.6,122.9,62.2,0.25,0.0455,
13231885813,40.7684799,-73.9828338,food_drink,7.0,13615.7,84.4,153.3,113.7,70.9,0.2553,0.0426,
13231885814,40.7687107,-73.9825185,retail,7.0,13615.7,49.2,166.9,95.0,63.4,0.3256,0.0233,
13232117763,40.768646,-73.9828781,retail,7.0,13615.7,80.1,147.1,94.9,74.8,0.2609,0.0217,
13232117764,40.7686903,-73.9824051,retail,7.0,9.7,41.5,176.2,101.1,53.8,0.2857,0.0476,
13232117767,40.7681227,-73.9831321,retail,7.0,13615.7,71.0,106.3,153.6,84.1,0.2444,0.0667,
13232117768,40.7685342,-73.983102,retail,7.0,13615.7,101.9,143.0,107.8,78.8,0.2553,0.0426,
13232117769,40.768624,-73.9830507,retail,7.0,13615.7,94.7,138.4,97.5,70.6,0.25,0.0208,
13232117770,40.7685101,-73.9829145,food_drink,7.0,13615.7,88.8,152.8,109.9,78.4,0.25,0.0417,
13232117771,40.7685864,-73.9830419,retail,7.0,13615.7,95.3,141.9,101.6,74.8,0.2449,0.0408,
13261388255,40.7561707,-73.9902365,office_professional,7.0,165.4,27.4,253.2,158.4,50.9,0.0,0.1236,
13270526606,40.7593685,-73.9853155,food_drink,7.0,127.1,64.7,459.5,319.6,28.3,0.0444,0.0333,
13274705011,40.7557328,-73.9837511,retail,7.0,2812.7,51.0,162.1,75.7,138.1,0.0,0.3582,
13281497564,40.7602775,-73.9894412,food_drink,7.0,93.2,146.4,271.6,131.5,130.5,0.2289,0.0361,
13281517266,40.7601744,-73.9891823,food_drink,3.5,89.8,127.7,285.8,126.3,142.4,0.2424,0.039,
13287358562,40.7561643,-73.9818704,health,7.0,370.3,72.9,0.0,188.1,63.1,0.0,0.2019,
13294811814,40.7608743,-73.9774286,food_drink,7.0,1693.6,128.0,581.4,231.1,83.0,0.0606,0.1818,
