cell_id,transit_stop_density
r0106_c0091,222.22
r0107_c0005,133.33
r0107_c0006,0.0
r0107_c0007,88.89
r0107_c0008,44.44
r0107_c0009,0.0
r0107_c0010,44.44
r0107_c0011,44.44
r0107_c0012,0.0
r0107_c0013,0.0
r0107_c0014,0.0
r0107_c0015,0.0
r0107_c0017,44.44
r0107_c0019,177.78
r0107_c0020,0.0
r0107_c0021,44.44
r0107_c0022,44.44
r0107_c0024,0.0
r0107_c0025,0.0
r0107_c0026,0.0
r0107_c0027,0.0
r0107_c0028,0.0
r0107_c0029,0.0
r0107_c0030,0.0
r0107_c0031,0.0
r0107_c0032,0.0
r0107_c0033,0.0
r0107_c0034,0.0
r0107_c0035,88.89
r0107_c0036,133.33
r0107_c0037,88.89
r0107_c0038,88.89
r0107_c0039,0.0
r0107_c0040,0.0
r0107_c0044,0.0
r0107_c0045,0.0
r0107_c0047,0.0
r0107_c0048,44.44
r0107_c0049,0.0
r0107_c0050,88.89
r0107_c0051,0.0
r0107_c0052,0.0
r0107_c0053,0.0
r0107_c0054,0.0
r0107_c0055,133.33
r0107_c0056,0.0
r0107_c0057,0.0
r0107_c0058,0.0
r0107_c0059,0.0
r0107_c0063,0.0
r0107_c0065,0.0
r0107_c0075,44.44
r0107_c0077,0.0
r0107_c0078,0.0
r0107_c0079,0.0
r0107_c0080,0.0
r0107_c0081,88.89
r0107_c0083,0.0
r0107_c0084,44.44
r0107_c0085,0.0
r0107_c0086,0.0
r0107_c0087,0.0
r0107_c0090,133.33
r0108_c0005,88.89
r0108_c0006,0.0
r0108_c0007,0.0
r0108_c0009,0.0
r0108_c0010,0.0
r0108_c0011,0.0
r0108_c0012,0.0
r0108_c0013,0.0
r0108_c0014,0.0
r0108_c0015,0.0
r0108_c0016,0.0
r0108_c0017,0.0
r0108_c0018,0.0
r0108_c0019,88.89
r0108_c0021,44.44
r0108_c0022,0.0
r0108_c0023,0.0
r0108_c0024,0.0
r0108_c0025,0.0
r0108_c0026,0.0
r0108_c0027,222.22
r0108_c0028,0.0
r0108_c0029,0.0
r0108_c0030,88.89
r0108_c0031,88.89
r0108_c0032,0.0
r0108_c0033,88.89
r0108_c0034,0.0
r0108_c0035,177.78
r0108_c0036,0.0
r0108_c0037,0.0
r0108_c0038,0.0
r0108_c0039,0.0
r0108_c0047,0.0
r0108_c0048,88.89
r0108_c0049,0.0
r0108_c0050,177.78
r0108_c0051,0.0
r0108_c0052,0.0
r0108_c0053,0.0
r0108_c0054,0.0
r0108_c0055,444.44
r0108_c0056,0.0
r0108_c0057,0.0
r0108_c0058,0.0
r0108_c0059,0.0
r0108_c0060,0.0
r0108_c0065,0.0
r0108_c0070,0.0
r0108_c0073,177.78
r0108_c0074,222.22
r0108_c0075,44.44
r0108_c0076,0.0
r0108_c0077,0.0
r0108_c0078,0.0
r0108_c0079,0.0
r0108_c0080,0.0
r0108_c0081,44.44
r0108_c0083,0.0
r0108_c0084,88.89
r0108_c0085,0.0
r0108_c0086,0.0
r0108_c0087,0.0
r0108_c0089,88.89
r0109_c0008,0.0
r0109_c0010,0.0
r0109_c0011,0.0
r0109_c0012,0.0
r0109_c0013,0.0
r0109_c0014,0.0
r0109_c0015,0.0
r0109_c0016,0.0
r0109_c0017,0.0
r0109_c0018,44.44
r0109_c0020,133.33
r0109_c0021,0.0
r0109_c0022,0.0
r0109_c0023,0.0
r0109_c0024,0.0
r0109_c0025,0.0
r0109_c0026,0.0
r0109_c0027,0.0
r0109_c0028,0.0
r0109_c0029,0.0
r0109_c0030,0.0
r0109_c0031,0.0
r0109_c0032,0.0
r0109_c0033,0.0
r0109_c0034,0.0
r0109_c0035,44.44
r0109_c0036,0.0
r0109_c0043,0.0
r0109_c0044,0.0
r0109_c0045,0.0
r0109_c0048,0.0
r0109_c0049,0.0
r0109_c0050,88.89
r0109_c0051,0.0
r0109_c0052,0.0
r0109_c0053,0.0
r0109_c0054,0.0
r0109_c0055,0.0
r0109_c0056,88.89
r0109_c0057,0.0
r0109_c0058,0.0
r0109_c0059,0.0
r0109_c0067,0.0
r0109_c0071,0.0
r0109_c0072,0.0
r0109_c0073,44.44
r0109_c0074,0.0
r0109_c0075,133.33
r0109_c0076,0.0
r0109_c0077,0.0
r0109_c0078,0.0
r0109_c0079,0.0
r0109_c0080,0.0
r0109_c0081,88.89
r0109_c0082,0.0
r0109_c0083,0.0
r0109_c0084,44.44
r0109_c0085,88.89
r0109_c0088,177.78
r0110_c0010,0.0
r0110_c0011,0.0
r0110_c0012,0.0
r0110_c0013,0.0
r0110_c0014,0.0
r0110_c0015,0.0
r0110_c0016,0.0
r0110_c0019,44.44
r0110_c0020,88.89
r0110_c0021,44.44
r0110_c0022,0.0
r0110_c0023,0.0
r0110_c0024,0.0
r0110_c0025,0.0
r0110_c0026,88.89
r0110_c0027,0.0
r0110_c0029,0.0
r0110_c0030,0.0
r0110_c0034,88.89
r0110_c0035,0.0
r0110_c0037,0.0
r0110_c0042,0.0
r0110_c0043,0.0
r0110_c0044,0.0
r0110_c0045,0.0
r0110_c0046,0.0
r0110_c0047,0.0
r0110_c0048,88.89
r0110_c0049,0.0
r0110_c0050,0.0
r0110_c0051,0.0
r0110_c0052,0.0
r0110_c0053,0.0
r0110_c0054,0.0
r0110_c0055,88.89
r0110_c0056,0.0
r0110_c0057,44.44
r0110_c0058,0.0
r0110_c0059,0.0
r0110_c0060,0.0
r0110_c0067,44.44
r0110_c0072,0.0
r0110_c0073,44.44
r0110_c0074,44.44
r0110_c0075,177.78
r0110_c0076,0.0
r0110_c0077,0.0
r0110_c0078,0.0
r0110_c0079,0.0
r0110_c0080,0.0
r0110_c0081,88.89
r0110_c0082,0.0
r0110_c0083,0.0
r0110_c0084,88.89
r0110_c0087,133.33
r0111_c0010,0.0
r0111_c0011,0.0
r0111_c0012,0.0
r0111_c0013,0.0
r0111_c0014,0.0
r0111_c0015,0.0
r0111_c0016,0.0
r0111_c0017,88.89
r0111_c0018,44.44
r0111_c0019,0.0
r0111_c0020,0.0
r0111_c0021,44.44
r0111_c0022,44.44
r0111_c0023,0.0
r0111_c0025,44.44
r0111_c0026,0.0
r0111_c0027,0.0
r0111_c0029,0.0
r0111_c0030,0.0
r0111_c0031,0.0
r0111_c0032,0.0
r0111_c0033,0.0
r0111_c0034,133.33
r0111_c0035,0.0
r0111_c0036,0.0
r0111_c0037,0.0
r0111_c0038,0.0
r0111_c0039,0.0
r0111_c0042,0.0
r0111_c0043,0.0
r0111_c0044,0.0
r0111_c0045,0.0
r0111_c0046,0.0
r0111_c0047,0.0
r0111_c0048,0.0
r0111_c0049,0.0
r0111_c0050,133.33
r0111_c0051,0.0
r0111_c0052,0.0
r0111_c0053,0.0
r0111_c0054,0.0
r0111_c0055,0.0
r0111_c0056,0.0
r0111_c0057,88.89
r0111_c0058,0.0
r0111_c0059,0.0
r0111_c0060,0.0
r0111_c0061,0.0
r0111_c0062,0.0
r0111_c0066,0.0
r0111_c0068,133.33
r0111_c0069,88.89
r0111_c0072,88.89
r0111_c0073,88.89
r0111_c0074,0.0
r0111_c0075,88.89
r0111_c0076,44.44
r0111_c0077,44.44
r0111_c0078,0.0
r0111_c0079,0.0
r0111_c0080,88.89
r0111_c0081,0.0
r0111_c0082,0.0
r0111_c0083,0.0
r0111_c0084,0.0
r0111_c0085,44.44
r0111_c0086,44.44
r0112_c0010,0.0
r0112_c0011,0.0
r0112_c0012,0.0
r0112_c0013,0.0
r0112_c0014,0.0
r0112_c0015,0.0
r0112_c0016,0.0
r0112_c0017,44.44
r0112_c0019,0.0
r0112_c0020,0.0
r0112_c0021,0.0
r0112_c0022,44.44
r0112_c0023,0.0
r0112_c0024,0.0
r0112_c0025,44.44
r0112_c0026,0.0
r0112_c0027,0.0
r0112_c0028,0.0
r0112_c0029,0.0
r0112_c0030,0.0
r0112_c0031,0.0
r0112_c0032,0.0
r0112_c0033,44.44
r0112_c0034,0.0
r0112_c0035,0.0
r0112_c0036,0.0
r0112_c0037,0.0
r0112_c0038,0.0
r0112_c0043,0.0
r0112_c0044,0.0
r0112_c0045,0.0
r0112_c0046,0.0
r0112_c0047,0.0
r0112_c0048,0.0
r0112_c0049,0.0
r0112_c0050,44.44
r0112_c0052,0.0
r0112_c0055,177.78
r0112_c0056,88.89
r0112_c0057,0.0
r0112_c0058,266.67
r0112_c0059,88.89
r0112_c0060,133.33
r0112_c0061,88.89
r0112_c0063,0.0
r0112_c0066,0.0
r0112_c0067,44.44
r0112_c0071,0.0
r0112_c0072,0.0
r0112_c0073,0.0
r0112_c0074,0.0
r0112_c0075,133.33
r0112_c0076,0.0
r0112_c0077,44.44
r0112_c0078,88.89
r0112_c0081,0.0
r0112_c0082,0.0
r0112_c0083,0.0
r0112_c0084,44.44
r0113_c0010,0.0
r0113_c0011,0.0
r0113_c0012,0.0
r0113_c0013,0.0
r0113_c0014,0.0
r0113_c0015,44.44
r0113_c0016,44.44
r0113_c0017,0.0
r0113_c0018,0.0
r0113_c0019,0.0
r0113_c0020,0.0
r0113_c0021,0.0
r0113_c0022,0.0
r0113_c0023,44.44
r0113_c0024,0.0
r0113_c0025,133.33
r0113_c0026,0.0
r0113_c0027,0.0
r0113_c0028,0.0
r0113_c0029,44.44
r0113_c0030,44.44
r0113_c0031,0.0
r0113_c0033,222.22
r0113_c0034,0.0
r0113_c0035,0.0
r0113_c0038,0.0
r0113_c0039,0.0
r0113_c0043,0.0
r0113_c0044,0.0
r0113_c0045,0.0
r0113_c0046,0.0
r0113_c0047,0.0
r0113_c0048,88.89
r0113_c0049,0.0
r0113_c0050,44.44
r0113_c0054,88.89
r0113_c0055,44.44
r0113_c0056,0.0
r0113_c0057,0.0
r0113_c0059,133.33
r0113_c0060,0.0
r0113_c0061,0.0
r0113_c0062,88.89
r0113_c0064,0.0
r0113_c0065,0.0
r0113_c0066,0.0
r0113_c0067,88.89
r0113_c0068,0.0
r0113_c0070,0.0
r0113_c0071,0.0
r0113_c0072,0.0
r0113_c0073,0.0
r0113_c0076,0.0
r0113_c0077,0.0
r0113_c0078,0.0
r0113_c0079,88.89
r0113_c0080,88.89
r0113_c0081,88.89
r0113_c0082,0.0
r0113_c0083,0.0
r0113_c0084,88.89
r0114_c0010,0.0
r0114_c0011,0.0
r0114_c0012,0.0
r0114_c0013,0.0
r0114_c0014,0.0
r0114_c0015,88.89
r0114_c0016,0.0
r0114_c0017,0.0
r0114_c0018,0.0
r0114_c0019,0.0
r0114_c0020,0.0
r0114_c0021,0.0
r0114_c0022,0.0
r0114_c0023,44.44
r0114_c0024,44.44
r0114_c0025,0.0
r0114_c0026,0.0
r0114_c0027,0.0
r0114_c0028,0.0
r0114_c0029,0.0
r0114_c0030,0.0
r0114_c0033,222.22
r0114_c0034,0.0
r0114_c0035,0.0
r0114_c0037,0.0
r0114_c0038,0.0
r0114_c0044,0.0
r0114_c0045,0.0
r0114_c0046,0.0
r0114_c0047,0.0
r0114_c0048,0.0
r0114_c0049,0.0
r0114_c0050,44.44
r0114_c0051,0.0
r0114_c0052,0.0
r0114_c0053,0.0
r0114_c0054,0.0
r0114_c0055,44.44
r0114_c0057,0.0
r0114_c0058,0.0
r0114_c0059,44.44
r0114_c0060,0.0
r0114_c0061,0.0
r0114_c0062,0.0
r0114_c0063,0.0
r0114_c0064,0.0
r0114_c0065,0.0
r0114_c0066,88.89
r0114_c0067,44.44
r0114_c0068,0.0
r0114_c0070,0.0
r0114_c0071,0.0
r0114_c0075,44.44
r0114_c0076,0.0
r0114_c0077,177.78
r0114_c0080,0.0
r0114_c0081,0.0
r0114_c0082,177.78
r0114_c0083,355.56
r0115_c0011,0.0
r0115_c0012,0.0
r0115_c0013,88.89
r0115_c0014,0.0
r0115_c0015,0.0
r0115_c0016,0.0
r0115_c0017,0.0
r0115_c0018,0.0
r0115_c0019,0.0
r0115_c0020,0.0
r0115_c0021,0.0
r0115_c0022,0.0
r0115_c0023,0.0
r0115_c0024,133.33
r0115_c0025,0.0
r0115_c0026,0.0
r0115_c0027,0.0
r0115_c0028,0.0
r0115_c0029,0.0
r0115_c0030,0.0
r0115_c0031,0.0
r0115_c0032,44.44
r0115_c0034,0.0
r0115_c0035,0.0
r0115_c0036,0.0
r0115_c0037,0.0
r0115_c0038,0.0
r0115_c0039,0.0
r0115_c0040,0.0
r0115_c0045,0.0
r0115_c0046,0.0
r0115_c0047,0.0
r0115_c0048,88.89
r0115_c0049,0.0
r0115_c0050,177.78
r0115_c0051,0.0
r0115_c0052,0.0
r0115_c0053,0.0
r0115_c0054,88.89
r0115_c0055,0.0
r0115_c0056,88.89
r0115_c0057,0.0
r0115_c0058,0.0
r0115_c0059,44.44
r0115_c0060,0.0
r0115_c0061,0.0
r0115_c0062,0.0
r0115_c0063,0.0
r0115_c0064,88.89
r0115_c0065,133.33
r0115_c0066,0.0
r0115_c0069,0.0
r0115_c0070,0.0
r0115_c0071,0.0
r0115_c0072,0.0
r0115_c0073,0.0
r0115_c0074,0.0
r0115_c0075,44.44
r0115_c0076,0.0
r0115_c0077,0.0
r0115_c0079,0.0
r0115_c0080,0.0
r0115_c0081,0.0
r0116_c0011,44.44
r0116_c0012,133.33
r0116_c0013,0.0
r0116_c0014,0.0
r0116_c0015,0.0
r0116_c0016,0.0
r0116_c0017,0.0
r0116_c0018,0.0
r0116_c0019,0.0
r0116_c0020,0.0
r0116_c0021,0.0
r0116_c0022,0.0
r0116_c0023,88.89
r0116_c0024,222.22
r0116_c0025,0.0
r0116_c0026,0.0
r0116_c0027,0.0
r0116_c0028,0.0
r0116_c0029,0.0
r0116_c0030,0.0
r0116_c0031,44.44
r0116_c0032,44.44
r0116_c0033,0.0
r0116_c0034,0.0
r0116_c0035,0.0
r0116_c0036,0.0
r0116_c0037,0.0
r0116_c0038,0.0
r0116_c0039,0.0
r0116_c0045,0.0
r0116_c0046,0.0
r0116_c0047,0.0
r0116_c0048,0.0
r0116_c0049,0.0
r0116_c0050,44.44
r0116_c0051,0.0
r0116_c0052,0.0
r0116_c0053,0.0
r0116_c0054,44.44
r0116_c0055,0.0
r0116_c0056,44.44
r0116_c0057,133.33
r0116_c0058,0.0
r0116_c0059,0.0
r0116_c0060,88.89
r0116_c0061,0.0
r0116_c0062,0.0
r0116_c0063,0.0
r0116_c0064,0.0
r0116_c0065,0.0
r0116_c0066,0.0
r0116_c0068,0.0
r0116_c0069,0.0
r0116_c0070,0.0
r0116_c0071,0.0
r0116_c0072,0.0
r0116_c0073,0.0
r0116_c0074,0.0
r0116_c0075,133.33
r0116_c0076,0.0
r0116_c0079,0.0
r0116_c0080,0.0
r0116_c0081,88.89
r0117_c0012,266.67
r0117_c0013,0.0
r0117_c0014,0.0
r0117_c0015,0.0
r0117_c0016,0.0
r0117_c0017,0.0
r0117_c0018,0.0
r0117_c0019,0.0
r0117_c0020,0.0
r0117_c0021,0.0
r0117_c0022,0.0
r0117_c0023,133.33
r0117_c0024,44.44
r0117_c0026,0.0
r0117_c0027,0.0
r0117_c0028,0.0
r0117_c0029,0.0
r0117_c0030,0.0
r0117_c0031,44.44
r0117_c0032,0.0
r0117_c0033,0.0
r0117_c0034,0.0
r0117_c0035,0.0
r0117_c0036,0.0
r0117_c0037,0.0
r0117_c0038,0.0
r0117_c0039,0.0
r0117_c0041,0.0
r0117_c0046,0.0
r0117_c0047,0.0
r0117_c0048,0.0
r0117_c0049,0.0
r0117_c0050,44.44
r0117_c0051,0.0
r0117_c0052,0.0
r0117_c0053,0.0
r0117_c0054,88.89
r0117_c0055,0.0
r0117_c0056,0.0
r0117_c0057,0.0
r0117_c0058,0.0
r0117_c0059,0.0
r0117_c0060,0.0
r0117_c0061,0.0
r0117_c0062,0.0
r0117_c0063,0.0
r0117_c0064,0.0
r0117_c0065,0.0
r0117_c0068,0.0
r0117_c0069,0.0
r0117_c0070,0.0
r0117_c0071,0.0
r0117_c0072,0.0
r0117_c0073,88.89
r0117_c0074,44.44
r0117_c0075,0.0
r0117_c0076,0.0
r0117_c0079,0.0
r0117_c0080,88.89
r0118_c0013,88.89
r0118_c0014,0.0
r0118_c0015,0.0
r0118_c0016,0.0
r0118_c0017,0.0
r0118_c0018,0.0
r0118_c0019,0.0
r0118_c0020,0.0
r0118_c0021,0.0
r0118_c0022,0.0
r0118_c0023,0.0
r0118_c0024,44.44
r0118_c0026,133.33
r0118_c0027,0.0
r0118_c0028,0.0
r0118_c0029,0.0
r0118_c0030,44.44
r0118_c0031,88.89
r0118_c0032,0.0
r0118_c0033,0.0
r0118_c0034,0.0
r0118_c0035,0.0
r0118_c0036,0.0
r0118_c0037,0.0
r0118_c0038,0.0
r0118_c0045,0.0
r0118_c0047,0.0
r0118_c0048,88.89
r0118_c0049,0.0
r0118_c0050,44.44
r0118_c0051,0.0
r0118_c0052,0.0
r0118_c0053,0.0
r0118_c0054,44.44
r0118_c0055,0.0
r0118_c0056,0.0
r0118_c0057,0.0
r0118_c0058,88.89
r0118_c0059,0.0
r0118_c0060,0.0
r0118_c0061,88.89
r0118_c0062,0.0
r0118_c0063,0.0
r0118_c0064,0.0
r0118_c0065,0.0
r0118_c0067,0.0
r0118_c0068,577.78
r0118_c0069,44.44
r0118_c0070,0.0
r0118_c0071,0.0
r0118_c0072,0.0
r0118_c0073,0.0
r0118_c0074,0.0
r0118_c0075,88.89
r0118_c0076,0.0
r0118_c0077,0.0
r0118_c0078,0.0
r0118_c0079,0.0
r0119_c0014,0.0
r0119_c0015,0.0
r0119_c0016,0.0
r0119_c0017,0.0
r0119_c0018,0.0
r0119_c0019,0.0
r0119_c0020,0.0
r0119_c0021,0.0
r0119_c0022,0.0
r0119_c0023,44.44
r0119_c0027,44.44
r0119_c0028,0.0
r0119_c0029,0.0
r0119_c0030,88.89
r0119_c0031,0.0
r0119_c0032,0.0
r0119_c0033,0.0
r0119_c0034,0.0
r0119_c0035,0.0
r0119_c0036,0.0
r0119_c0037,0.0
r0119_c0038,0.0
r0119_c0040,0.0
r0119_c0048,44.44
r0119_c0049,0.0
r0119_c0050,88.89
r0119_c0051,0.0
r0119_c0052,0.0
r0119_c0053,44.44
r0119_c0054,44.44
r0119_c0055,0.0
r0119_c0056,0.0
r0119_c0057,0.0
r0119_c0058,88.89
r0119_c0059,0.0
r0119_c0060,0.0
r0119_c0061,0.0
r0119_c0062,88.89
r0119_c0063,0.0
r0119_c0064,0.0
r0119_c0070,133.33
r0119_c0071,44.44
r0119_c0072,177.78
r0119_c0073,88.89
r0119_c0074,0.0
r0119_c0075,177.78
r0119_c0076,44.44
r0119_c0077,0.0
r0120_c0015,88.89
r0120_c0016,0.0
r0120_c0017,0.0
r0120_c0018,0.0
r0120_c0019,0.0
r0120_c0020,0.0
r0120_c0021,0.0
r0120_c0022,0.0
r0120_c0023,0.0
r0120_c0024,0.0
r0120_c0025,0.0
r0120_c0027,88.89
r0120_c0028,44.44
r0120_c0029,0.0
r0120_c0030,88.89
r0120_c0031,0.0
r0120_c0032,0.0
r0120_c0033,0.0
r0120_c0034,0.0
r0120_c0035,0.0
r0120_c0036,0.0
r0120_c0037,0.0
r0120_c0047,0.0
r0120_c0049,44.44
r0120_c0050,0.0
r0120_c0051,0.0
r0120_c0052,0.0
r0120_c0053,44.44
r0120_c0054,0.0
r0120_c0055,0.0
r0120_c0056,0.0
r0120_c0057,0.0
r0120_c0058,0.0
r0120_c0059,0.0
r0120_c0060,0.0
r0120_c0061,0.0
r0120_c0062,0.0
r0120_c0063,44.44
r0120_c0064,0.0
r0120_c0065,0.0
r0120_c0072,0.0
r0120_c0073,0.0
r0120_c0077,88.89
r0121_c0016,88.89
r0121_c0017,0.0
r0121_c0018,0.0
r0121_c0019,0.0
r0121_c0020,0.0
r0121_c0021,0.0
r0121_c0022,88.89
r0121_c0023,0.0
r0121_c0024,0.0
r0121_c0025,0.0
r0121_c0026,0.0
r0121_c0027,0.0
r0121_c0028,88.89
r0121_c0029,0.0
r0121_c0030,0.0
r0121_c0031,0.0
r0121_c0032,0.0
r0121_c0033,0.0
r0121_c0034,0.0
r0121_c0035,0.0
r0121_c0036,0.0
r0121_c0049,0.0
r0121_c0050,88.89
r0121_c0051,0.0
r0121_c0052,0.0
r0121_c0053,44.44
r0121_c0054,0.0
r0121_c0055,0.0
r0121_c0056,0.0
r0121_c0057,0.0
r0121_c0058,88.89
r0121_c0059,0.0
r0121_c0060,0.0
r0121_c0061,0.0
r0121_c0062,0.0
r0121_c0063,44.44
r0121_c0064,88.89
r0121_c0065,0.0
r0121_c0068,44.44
r0121_c0069,44.44
r0121_c0070,0.0
r0121_c0071,0.0
r0121_c0072,0.0
r0121_c0073,0.0
r0121_c0074,0.0
r0121_c0075,0.0
r0121_c0076,88.89
r0122_c0017,88.89
r0122_c0018,0.0
r0122_c0019,0.0
r0122_c0020,0.0
r0122_c0021,0.0
r0122_c0022,0.0
r0122_c0023,0.0
r0122_c0024,0.0
r0122_c0025,0.0
r0122_c0026,0.0
r0122_c0027,0.0
r0122_c0028,0.0
r0122_c0029,177.78
r0122_c0030,0.0
r0122_c0031,0.0
r0122_c0032,0.0
r0122_c0033,0.0
r0122_c0041,0.0
r0122_c0049,88.89
r0122_c0050,311.11
r0122_c0051,0.0
r0122_c0052,0.0
r0122_c0053,177.78
r0122_c0054,0.0
r0122_c0060,0.0
r0122_c0061,0.0
r0122_c0062,88.89
r0122_c0064,0.0
r0122_c0065,88.89
r0122_c0066,0.0
r0122_c0067,88.89
r0122_c0068,0.0
r0122_c0069,0.0
r0122_c0070,0.0
r0122_c0071,0.0
r0122_c0072,44.44
r0122_c0073,0.0
r0122_c0074,44.44
r0122_c0075,222.22
r0123_c0018,0.0
r0123_c0019,0.0
r0123_c0020,0.0
r0123_c0021,0.0
r0123_c0022,0.0
r0123_c0023,0.0
r0123_c0024,0.0
r0123_c0025,0.0
r0123_c0026,0.0
r0123_c0027,0.0
r0123_c0028,44.44
r0123_c0029,0.0
r0123_c0030,0.0
r0123_c0031,0.0
r0123_c0032,0.0
r0123_c0033,0.0
r0123_c0048,0.0
r0123_c0049,0.0
r0123_c0050,88.89
r0123_c0051,0.0
r0123_c0052,0.0
r0123_c0053,0.0
r0123_c0054,0.0
r0123_c0056,88.89
r0123_c0057,177.78
r0123_c0060,88.89
r0123_c0061,0.0
r0123_c0062,0.0
r0123_c0063,0.0
r0123_c0064,44.44
r0123_c0065,0.0
r0123_c0066,0.0
r0123_c0067,0.0
r0123_c0068,88.89
r0123_c0069,0.0
r0123_c0070,44.44
r0123_c0071,0.0
r0123_c0072,0.0
r0123_c0073,0.0
r0123_c0074,133.33
r0124_c0019,88.89
r0124_c0020,88.89
r0124_c0021,44.44
r0124_c0022,0.0
r0124_c0023,0.0
r0124_c0024,0.0
r0124_c0025,0.0
r0124_c0026,0.0
r0124_c0027,0.0
r0124_c0028,44.44
r0124_c0029,0.0
r0124_c0030,88.89
r0124_c0031,0.0
r0124_c0032,0.0
r0124_c0033,0.0
r0124_c0034,0.0
r0124_c0035,0.0
r0124_c0036,0.0
r0124_c0037,0.0
r0124_c0047,0.0
r0124_c0048,88.89
r0124_c0049,0.0
r0124_c0050,44.44
r0124_c0051,0.0
r0124_c0052,0.0
r0124_c0053,88.89
r0124_c0054,0.0
r0124_c0055,0.0
r0124_c0056,0.0
r0124_c0058,177.78
r0124_c0059,0.0
r0124_c0060,0.0
r0124_c0061,0.0
r0124_c0062,0.0
r0124_c0063,0.0
r0124_c0064,88.89
r0124_c0065,88.89
r0124_c0066,0.0
r0124_c0067,0.0
r0124_c0068,0.0
r0124_c0069,88.89
r0124_c0070,0.0
r0124_c0071,0.0
r0124_c0072,44.44
r0124_c0073,133.33
r0125_c0020,622.22
r0125_c0021,0.0
r0125_c0022,0.0
r0125_c0023,0.0
r0125_c0024,0.0
r0125_c0025,0.0
r0125_c0026,0.0
r0125_c0027,44.44
r0125_c0028,44.44
r0125_c0029,0.0
r0125_c0030,88.89
r0125_c0031,0.0
r0125_c0032,0.0
r0125_c0033,0.0
r0125_c0034,0.0
r0125_c0035,0.0
r0125_c0036,0.0
r0125_c0037,0.0
r0125_c0039,44.44
r0125_c0047,0.0
r0125_c0048,0.0
r0125_c0049,0.0
r0125_c0050,44.44
r0125_c0051,0.0
r0125_c0052,0.0
r0125_c0053,0.0
r0125_c0055,0.0
r0125_c0056,0.0
r0125_c0057,0.0
r0125_c0058,88.89
r0125_c0059,0.0
r0125_c0060,0.0
r0125_c0062,0.0
r0125_c0063,0.0
r0125_c0064,44.44
r0125_c0065,0.0
r0125_c0066,0.0
r0125_c0070,0.0
r0125_c0071,44.44
r0125_c0072,177.78
r0126_c0021,400.0
r0126_c0022,0.0
r0126_c0023,0.0
r0126_c0024,0.0
r0126_c0025,0.0
r0126_c0026,0.0
r0126_c0027,88.89
r0126_c0028,0.0
r0126_c0029,0.0
r0126_c0030,0.0
r0126_c0031,88.89
r0126_c0032,44.44
r0126_c0033,133.33
r0126_c0034,0.0
r0126_c0035,0.0
r0126_c0036,0.0
r0126_c0037,88.89
r0126_c0044,0.0
r0126_c0047,0.0
r0126_c0048,0.0
r0126_c0049,0.0
r0126_c0050,177.78
r0126_c0051,0.0
r0126_c0052,0.0
r0126_c0053,88.89
r0126_c0054,0.0
r0126_c0056,0.0
r0126_c0057,0.0
r0126_c0058,88.89
r0126_c0059,0.0
r0126_c0060,0.0
r0126_c0061,0.0
r0126_c0064,88.89
r0126_c0065,0.0
r0126_c0067,0.0
r0126_c0068,0.0
r0126_c0069,44.44
r0126_c0070,88.89
r0126_c0071,177.78
r0127_c0022,88.89
r0127_c0023,0.0
r0127_c0024,0.0
r0127_c0025,0.0
r0127_c0026,88.89
r0127_c0027,44.44
r0127_c0028,0.0
r0127_c0029,0.0
r0127_c0030,0.0
r0127_c0031,0.0
r0127_c0032,0.0
r0127_c0033,0.0
r0127_c0034,0.0
r0127_c0035,0.0
r0127_c0036,0.0
r0127_c0037,0.0
r0127_c0038,44.44
r0127_c0047,0.0
r0127_c0048,133.33
r0127_c0049,44.44
r0127_c0050,0.0
r0127_c0051,0.0
r0127_c0052,0.0
r0127_c0053,0.0
r0127_c0054,0.0
r0127_c0055,0.0
r0127_c0056,0.0
r0127_c0057,0.0
r0127_c0058,88.89
r0127_c0059,0.0
r0127_c0060,0.0
r0127_c0061,0.0
r0127_c0062,0.0
r0127_c0063,88.89
r0127_c0064,0.0
r0127_c0066,88.89
r0127_c0068,0.0
r0127_c0069,0.0
r0127_c0070,88.89
r0128_c0023,44.44
r0128_c0024,0.0
r0128_c0025,0.0
r0128_c0026,0.0
r0128_c0027,0.0
r0128_c0028,0.0
r0128_c0029,0.0
r0128_c0030,0.0
r0128_c0031,0.0
r0128_c0032,0.0
r0128_c0033,0.0
r0128_c0034,0.0
r0128_c0035,0.0
r0128_c0036,0.0
r0128_c0037,0.0
r0128_c0045,0.0
r0128_c0049,44.44
r0128_c0050,177.78
r0128_c0051,0.0
r0128_c0052,0.0
r0128_c0053,88.89
r0128_c0054,0.0
r0128_c0055,0.0
r0128_c0056,0.0
r0128_c0057,0.0
r0128_c0058,44.44
r0128_c0059,0.0
r0128_c0060,0.0
r0128_c0061,0.0
r0128_c0062,0.0
r0128_c0063,44.44
r0128_c0065,0.0
r0128_c0066,0.0
r0128_c0067,0.0
r0128_c0068,0.0
r0128_c0069,133.33
r0129_c0024,133.33
r0129_c0025,44.44
r0129_c0026,177.78
r0129_c0027,0.0
r0129_c0028,88.89
r0129_c0029,0.0
r0129_c0030,0.0
r0129_c0031,0.0
r0129_c0032,0.0
r0129_c0033,88.89
r0129_c0034,0.0
r0129_c0035,0.0
r0129_c0036,0.0
r0129_c0037,0.0
r0129_c0038,0.0
r0129_c0046,0.0
r0129_c0047,0.0
r0129_c0049,44.44
r0129_c0050,0.0
