cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,shop_type_entropy,brand_ratio
r0047_c0028,40.7504404,-73.9958333,Residential,21,1111.11,0.28,5.1,1928.0,443488.0,21,2.3928,266.67,177.78,1.5,0.0
r0047_c0029,40.7504404,-73.9940489,Mixed-Use,8,755.56,0.4706,6.9,1935.0,132378.0,9,0.4768,44.44,44.44,-0.0,0.0
r0047_c0031,40.7504404,-73.9904801,Commercial,17,2400.0,0.3148,4.5,1935.0,415799.0,17,0.5448,88.89,355.56,2.5,0.5
r0047_c0032,40.7504404,-73.9886957,Commercial,10,1155.56,0.1538,9.1,1922.0,3124659.0,10,0.4095,0.0,888.89,3.1219,0.8
r0047_c0033,40.7504404,-73.9869113,Commercial,17,1955.56,0.3182,11.7,1942.0,1382379.0,21,0.842,177.78,311.11,2.8074,0.2857
r0047_c0034,40.7504404,-73.9851269,Commercial,44,1022.22,0.3913,9.6,1932.0,1833178.0,44,0.908,177.78,311.11,2.8074,0.0
r0047_c0035,40.7504404,-73.9833425,Commercial,14,933.33,0.1429,17.9,1950.0,1736546.0,13,0.872,44.44,266.67,1.9183,0.3333
r0047_c0036,40.7504404,-73.9815581,Commercial,19,755.56,0.4118,15.1,1933.0,2163759.0,20,0.8286,88.89,177.78,2.0,0.0
r0047_c0037,40.7504404,-73.9797737,Commercial,24,1244.44,0.2143,10.5,1936.0,2038376.0,24,1.5415,133.33,44.44,-0.0,0.0
r0047_c0038,40.7504404,-73.9779893,Commercial,23,1644.44,0.2703,9.4,1925.0,2382164.0,24,1.3751,88.89,177.78,1.5,0.0
r0047_c0039,40.7504404,-73.9762049,Commercial,10,1644.44,0.4054,20.7,1944.0,3121879.0,11,0.1347,44.44,266.67,1.2516,0.1667
r0047_c0040,40.7504404,-73.9744206,Commercial,5,1333.33,0.2667,25.0,1956.0,1597468.0,5,0.1305,44.44,88.89,1.0,0.5
r0047_c0041,40.7504404,-73.9726362,Commercial,8,977.78,0.0909,20.8,1955.0,2615065.0,8,1.2208,44.44,0.0,0.0,0.0
r0047_c0042,40.7504404,-73.9708518,Mixed-Use,15,1911.11,0.1395,11.7,1938.0,1617152.0,18,1.9128,0.0,133.33,1.585,0.3333
r0047_c0043,40.7504404,-73.9690674,Commercial,9,4844.44,0.0275,18.0,1971.0,1947002.0,10,0.827,533.33,88.89,1.0,0.0
r0048_c0023,40.7517918,-74.0047552,Commercial,5,888.89,0.25,6.2,1944.0,328675.0,6,1.2977,311.11,44.44,-0.0,0.0
r0048_c0024,40.7517918,-74.0029708,Residential,18,844.44,0.0,11.2,1967.0,1729060.0,17,1.3583,88.89,0.0,0.0,0.0
r0048_c0025,40.7517918,-74.0011864,Mixed-Use,4,2888.89,0.0615,14.3,1939.0,316818.0,4,0.2929,44.44,133.33,1.585,0.3333
r0048_c0026,40.7517918,-73.9994021,Institutional,8,2044.44,0.0,25.5,1944.0,2698593.0,5,1.9314,0.0,44.44,-0.0,1.0
r0048_c0027,40.7517918,-73.9976177,Commercial,3,2088.89,0.0213,33.0,2006.0,1866142.0,2,0.3932,44.44,0.0,0.0,0.0
r0048_c0028,40.7517918,-73.9958333,Commercial,3,1688.89,0.4737,13.5,1974.0,1215612.0,2,0.0603,88.89,177.78,2.0,0.0
r0048_c0029,40.7517918,-73.9940489,Mixed-Use,3,1333.33,0.2333,19.3,1961.0,1180895.0,3,0.9853,88.89,177.78,2.0,0.25
r0048_c0030,40.7517918,-73.9922645,Commercial,17,2311.11,0.1346,18.9,1946.0,3960887.0,13,0.6338,44.44,177.78,1.5,0.25
r0048_c0031,40.7517918,-73.9904801,Commercial,19,1822.22,0.3171,12.4,1937.0,1624267.0,19,0.6566,133.33,577.78,3.5466,0.1538
r0048_c0032,40.7517918,-73.9886957,Commercial,26,933.33,0.381,10.9,1919.0,2711340.0,26,0.4331,44.44,311.11,2.1281,0.2857
r0048_c0033,40.7517918,-73.9869113,Commercial,12,1333.33,0.4333,15.5,1934.0,1843931.0,14,0.8823,44.44,177.78,2.0,0.25
r0048_c0034,40.7517918,-73.9851269,Commercial,39,1066.67,0.4583,12.7,1940.0,2307511.0,41,0.7002,311.11,88.89,1.0,0.5
r0048_c0035,40.7517918,-73.9833425,Commercial,22,666.67,0.4,13.1,1932.0,2408034.0,24,0.6985,133.33,88.89,1.0,0.0
r0048_c0036,40.7517918,-73.9815581,Commercial,17,933.33,0.2381,17.4,1930.0,2033400.0,18,1.0808,44.44,355.56,3.0,0.125
r0048_c0037,40.7517918,-73.9797737,Commercial,18,977.78,0.4091,18.3,1924.0,2575490.0,18,0.2168,88.89,88.89,1.0,0.5
r0048_c0038,40.7517918,-73.9779893,Commercial,4,2355.56,0.1132,26.5,1938.0,2278630.0,4,-0.0,0.0,133.33,1.585,0.0
r0048_c0039,40.7517918,-73.9762049,Commercial,5,1200.0,0.1111,43.2,1943.0,3166399.0,5,0.3084,88.89,133.33,1.585,1.0
r0048_c0040,40.7517918,-73.9744206,Commercial,16,2088.89,0.6383,12.2,1938.0,2144557.0,16,1.1544,0.0,311.11,2.5216,0.1429
r0048_c0041,40.7517918,-73.9726362,Commercial,15,1866.67,0.2381,17.4,1946.0,2462668.0,14,0.9971,133.33,88.89,1.0,1.0
r0048_c0042,40.7517918,-73.9708518,Mixed-Use,25,1333.33,0.4333,10.3,1938.0,1515607.0,26,1.6241,88.89,177.78,1.5,0.0
r0048_c0043,40.7517918,-73.9690674,Mixed-Use,15,1244.44,0.0,18.2,1971.0,1933986.0,15,2.213,44.44,0.0,0.0,0.0
r0049_c0024,40.7531431,-74.0029708,Mixed-Use,3,7377.78,0.012,37.7,1979.0,1438534.0,3,1.3767,311.11,177.78,1.5,0.5
r0049_c0027,40.7531431,-73.9976177,Commercial,14,2711.11,0.1639,15.1,1945.0,2554428.0,12,2.1681,44.44,0.0,0.0,0.0
r0049_c0028,40.7531431,-73.9958333,Commercial,8,933.33,0.4286,9.1,1924.0,1331267.0,8,1.5867,0.0,133.33,1.585,0.0
r0049_c0029,40.7531431,-73.9940489,Commercial,19,666.67,0.4,13.1,1934.0,2725319.0,19,1.7152,177.78,44.44,-0.0,0.0
r0049_c0030,40.7531431,-73.9922645,Commercial,16,1600.0,0.3056,13.5,1928.0,2322552.0,16,0.0035,0.0,711.11,3.0306,0.125
r0049_c0031,40.7531431,-73.9904801,Commercial,20,666.67,0.2667,11.2,1918.0,2458235.0,21,1.288,0.0,400.0,2.6416,0.3333
r0049_c0032,40.7531431,-73.9886957,Commercial,10,1377.78,0.4194,19.2,1928.0,2711981.0,10,0.718,0.0,488.89,2.8454,0.0
r0049_c0033,40.7531431,-73.9869113,Commercial,11,1422.22,0.3438,24.5,1941.0,3212557.0,12,0.6018,133.33,444.44,2.9219,0.1
r0049_c0034,40.7531431,-73.9851269,Commercial,16,1733.33,0.4359,13.4,1932.0,1437213.0,19,0.559,88.89,222.22,1.9219,0.4
r0049_c0035,40.7531431,-73.9833425,Open Space,9,2222.22,0.1,10.8,1919.0,743764.0,10,1.0166,177.78,88.89,1.0,0.5
r0049_c0036,40.7531431,-73.9815581,Institutional,4,2488.89,0.0893,17.9,1928.0,771330.0,7,0.558,400.0,177.78,1.0,0.5
r0049_c0037,40.7531431,-73.9797737,Commercial,10,1111.11,0.28,19.8,1953.0,2569929.0,9,0.4544,0.0,488.89,3.0272,0.6364
r0049_c0038,40.7531431,-73.9779893,Mixed-Use,3,2444.44,0.2182,44.5,1966.0,2552879.0,3,0.9675,177.78,133.33,0.9183,0.0
r0049_c0039,40.7531431,-73.9762049,Mixed-Use,4,444.44,0.2,31.0,1927.0,1044054.0,4,0.7669,0.0,133.33,1.585,0.6667
r0049_c0040,40.7531431,-73.9744206,Commercial,20,2355.56,0.3962,9.4,1934.0,1238152.0,20,1.1272,133.33,533.33,2.8554,0.25
r0049_c0041,40.7531431,-73.9726362,Commercial,15,1288.89,0.4828,10.1,1946.0,1757828.0,16,0.6751,44.44,222.22,1.9219,0.2
r0049_c0042,40.7531431,-73.9708518,Mixed-Use,19,1111.11,0.04,15.8,1955.0,2017458.0,20,2.1011,44.44,0.0,0.0,0.0
r0049_c0043,40.7531431,-73.9690674,Mixed-Use,17,1377.78,0.129,10.6,1949.0,1271638.0,17,2.376,0.0,177.78,2.0,0.0
r0049_c0044,40.7531431,-73.967283,Residential,13,1333.33,0.0667,16.7,1939.0,1564203.0,17,1.4846,266.67,88.89,1.0,0.0
r0049_c0045,40.7531431,-73.9654986,Commercial,26,3955.56,0.0337,8.7,1922.0,1139301.0,27,1.8359,266.67,88.89,1.0,0.0
r0049_c0046,40.7531431,-73.9637142,Mixed-Use,15,3288.89,0.0,4.9,1914.0,93021.0,10,2.2597,222.22,0.0,0.0,0.0
r0050_c0025,40.7544945,-74.0011864,Mixed-Use,3,5822.22,0.0687,,,0.0,3,0.7168,266.67,577.78,2.7774,0.6154
r0050_c0026,40.7544945,-73.9994021,Commercial,5,1333.33,0.1333,23.0,1953.0,3297520.0,5,0.2502,88.89,133.33,1.585,0.3333
r0050_c0027,40.7544945,-73.9976177,Mixed-Use,15,311.11,0.2857,11.6,1956.0,557550.0,11,2.1688,0.0,88.89,1.0,0.0
r0050_c0028,40.7544945,-73.9958333,Mixed-Use,11,1333.33,0.3333,8.3,1929.0,816928.0,21,1.8146,44.44,177.78,1.5,0.0
r0050_c0029,40.7544945,-73.9940489,Residential,28,800.0,0.2778,11.4,1944.0,2108292.0,28,2.0169,222.22,222.22,2.3219,0.0
r0050_c0030,40.7544945,-73.9922645,Commercial,17,1155.56,0.5,16.6,1939.0,1977241.0,17,1.098,133.33,311.11,2.5216,0.1429
r0050_c0031,40.7544945,-73.9904801,Commercial,26,1777.78,0.325,12.6,1926.0,2232953.0,26,1.258,88.89,1022.22,2.2184,0.0435
r0050_c0032,40.7544945,-73.9886957,Commercial,16,1955.56,0.4091,11.8,1927.0,1685707.0,19,0.316,133.33,533.33,3.0221,0.0833
r0050_c0033,40.7544945,-73.9869113,Commercial,13,2577.78,0.1897,18.4,1935.0,3430071.0,13,0.3422,88.89,355.56,2.5,0.375
r0050_c0034,40.7544945,-73.9851269,Commercial,7,4133.33,0.1505,24.3,1942.0,2469174.0,8,-0.0,222.22,266.67,2.585,0.8333
r0050_c0036,40.7544945,-73.9815581,Commercial,12,1111.11,0.28,15.1,1917.0,2518996.0,12,1.0139,0.0,222.22,1.371,0.6
r0050_c0037,40.7544945,-73.9797737,Commercial,17,933.33,0.0952,20.4,1938.0,3432013.0,17,0.473,0.0,266.67,1.2516,0.6667
r0050_c0038,40.7544945,-73.9779893,Commercial,9,1111.11,0.36,17.9,1920.0,1797880.0,8,0.9476,0.0,355.56,1.4056,0.5
r0050_c0039,40.7544945,-73.9762049,Commercial,3,1066.67,0.5,27.0,1926.0,1732379.0,2,0.5104,0.0,44.44,-0.0,0.0
r0050_c0041,40.7544945,-73.9726362,Commercial,16,1155.56,0.3462,18.9,1947.0,3192519.0,16,1.0191,222.22,222.22,2.3219,0.4
r0050_c0042,40.7544945,-73.9708518,Commercial,42,488.89,0.2727,6.4,1899.0,1596110.0,46,2.1222,0.0,44.44,-0.0,1.0
r0050_c0043,40.7544945,-73.9690674,Mixed-Use,40,1066.67,0.3333,7.2,1909.0,988424.0,41,1.6103,0.0,400.0,2.9477,0.1111
r0050_c0044,40.7544945,-73.967283,Residential,52,133.33,0.0,6.0,1920.0,1024704.0,56,1.9985,0.0,44.44,-0.0,0.0
r0050_c0045,40.7544945,-73.9654986,Residential,32,400.0,0.3333,7.9,1929.0,1274757.0,32,1.7437,0.0,44.44,-0.0,0.0
r0050_c0046,40.7544945,-73.9637142,Residential,16,666.67,0.0,13.4,1933.0,1813008.0,17,0.6356,0.0,0.0,0.0,0.0
r0051_c0025,40.7558458,-74.0011864,Commercial,4,4222.22,0.0,32.5,2016.0,1631457.0,3,0.9141,88.89,0.0,0.0,0.0
r0051_c0026,40.7558458,-73.9994021,Commercial,7,844.44,0.0526,34.3,2000.0,4115822.0,6,1.5532,0.0,0.0,0.0,0.0
r0051_c0027,40.7558458,-73.9976177,Mixed-Use,29,488.89,0.2727,6.1,1925.0,807761.0,33,2.5435,44.44,88.89,-0.0,0.0
r0051_c0028,40.7558458,-73.9958333,Mixed-Use,15,222.22,0.2,8.6,1968.0,601949.0,10,1.2509,0.0,88.89,1.0,0.0
r0051_c0029,40.7558458,-73.9940489,Commercial,33,1111.11,0.68,8.7,1936.0,1238408.0,34,1.5266,88.89,177.78,2.0,0.0
r0051_c0030,40.7558458,-73.9922645,Commercial,31,1422.22,0.3438,18.7,1956.0,2252745.0,33,1.4041,444.44,266.67,2.585,0.0
r0051_c0031,40.7558458,-73.9904801,Commercial,15,1644.44,0.5405,11.1,1937.0,1860423.0,15,0.4882,44.44,488.89,3.2776,0.2727
r0051_c0032,40.7558458,-73.9886957,Commercial,15,1022.22,0.3043,12.4,1929.0,1537501.0,16,0.9183,177.78,177.78,2.0,0.25
r0051_c0033,40.7558458,-73.9869113,Commercial,4,1022.22,0.3043,31.0,1954.0,2612382.0,4,-0.0,88.89,400.0,2.281,0.5556
r0051_c0034,40.7558458,-73.9851269,Commercial,9,1111.11,0.28,22.2,1944.0,4485261.0,9,0.087,177.78,44.44,-0.0,1.0
r0051_c0035,40.7558458,-73.9833425,Commercial,5,1200.0,0.1111,23.5,1943.0,1953075.0,6,0.344,44.44,88.89,1.0,0.5
r0051_c0036,40.7558458,-73.9815581,Commercial,22,1555.56,0.3143,13.5,1918.0,1962975.0,25,0.3127,311.11,311.11,2.5216,0.0
r0051_c0037,40.7558458,-73.9797737,Commercial,30,1777.78,0.4,12.0,1936.0,1485582.0,21,1.0704,88.89,400.0,2.7255,0.7778
r0051_c0038,40.7558458,-73.9779893,Commercial,20,1600.0,0.3611,14.2,1941.0,2641041.0,20,0.2887,44.44,355.56,1.5488,0.75
r0051_c0039,40.7558458,-73.9762049,Commercial,4,311.11,0.1429,41.3,1983.0,3371794.0,3,0.4137,0.0,88.89,1.0,1.0
r0051_c0040,40.7558458,-73.9744206,Commercial,3,444.44,0.4,40.0,1964.0,2695717.0,3,-0.0,44.44,0.0,0.0,0.0
r0051_c0041,40.7558458,-73.9726362,Commercial,12,444.44,0.4,20.9,1938.0,2739405.0,12,1.3877,222.22,44.44,-0.0,1.0
r0051_c0042,40.7558458,-73.9708518,Commercial,19,1200.0,0.5556,13.4,1932.0,2266894.0,24,1.1837,133.33,133.33,0.9183,0.3333
r0051_c0043,40.7558458,-73.9690674,Residential,45,1022.22,0.2609,6.1,1926.0,851092.0,47,2.3265,44.44,88.89,1.0,0.0
r0051_c0044,40.7558458,-73.967283,Mixed-Use,51,577.78,0.3846,5.7,1916.0,911518.0,53,2.0038,0.0,88.89,1.0,0.5
r0051_c0045,40.7558458,-73.9654986,Residential,38,355.56,0.375,6.6,1919.0,894150.0,41,1.6513,0.0,222.22,2.3219,0.0
r0051_c0046,40.7558458,-73.9637142,Mixed-Use,9,177.78,0.25,19.3,1956.0,2099118.0,11,1.1894,0.0,44.44,-0.0,0.0
r0051_c0047,40.7558458,-73.9619298,Residential,4,1555.56,0.0,16.8,1954.0,1194528.0,5,-0.0,44.44,0.0,0.0,0.0
r0051_c0048,40.7558458,-73.9601454,Residential,4,2577.78,0.0,20.0,1959.0,537750.0,1,0.9702,0.0,0.0,0.0,0.0
r0051_c0051,40.7558458,-73.9547922,Residential,3,21022.22,0.0021,15.3,2016.0,420270.0,3,1.0556,755.56,0.0,0.0,0.0
r0052_c0026,40.7571972,-73.9994021,Mixed-Use,19,933.33,0.0,2.8,1932.0,108650.0,14,2.1279,44.44,44.44,-0.0,0.0
r0052_c0027,40.7571972,-73.9976177,Residential,5,400.0,0.0,21.0,1972.0,1657519.0,5,1.3203,44.44,133.33,1.585,0.3333
r0052_c0028,40.7571972,-73.9958333,Mixed-Use,7,177.78,0.0,4.5,1918.0,21050.0,3,0.2273,44.44,0.0,0.0,0.0
r0052_c0029,40.7571972,-73.9940489,Mixed-Use,31,1155.56,0.5385,4.2,1910.0,237984.0,36,1.914,88.89,400.0,2.9477,0.0
r0052_c0030,40.7571972,-73.9922645,Mixed-Use,10,400.0,0.2222,21.3,1976.0,3068720.0,10,1.1892,177.78,0.0,0.0,0.0
r0052_c0031,40.7571972,-73.9904801,Commercial,3,755.56,0.2941,18.0,1969.0,855532.0,3,-0.0,0.0,311.11,2.8074,0.2857
r0052_c0032,40.7571972,-73.9886957,Commercial,8,1244.44,0.4286,12.7,1973.0,1429393.0,8,1.2557,88.89,266.67,2.2516,0.5
r0052_c0033,40.7571972,-73.9869113,Commercial,7,1200.0,0.4444,14.7,1930.0,2311712.0,8,-0.0,0.0,311.11,2.5216,0.5714
r0052_c0034,40.7571972,-73.9851269,Commercial,14,1377.78,0.3548,13.3,1937.0,1448743.0,15,0.9641,222.22,311.11,1.9502,0.4286
r0052_c0035,40.7571972,-73.9833425,Commercial,15,1111.11,0.4,18.6,1935.0,2918458.0,15,0.619,266.67,44.44,-0.0,1.0
r0052_c0036,40.7571972,-73.9815581,Commercial,19,1688.89,0.3158,10.2,1939.0,2402479.0,21,0.5496,88.89,577.78,2.5074,0.0769
r0052_c0037,40.7571972,-73.9797737,Commercial,41,1511.11,0.3529,10.8,1933.0,1745820.0,34,1.1959,44.44,666.67,2.0049,0.0
r0052_c0038,40.7571972,-73.9779893,Commercial,22,1511.11,0.2059,10.7,1936.0,1321204.0,22,0.8576,0.0,888.89,3.0464,0.65
r0052_c0039,40.7571972,-73.9762049,Commercial,18,711.11,0.3125,17.5,1941.0,3240590.0,17,0.4437,44.44,0.0,0.0,0.0
r0052_c0040,40.7571972,-73.9744206,Commercial,4,622.22,0.1429,20.0,1959.0,1313419.0,4,0.5465,0.0,44.44,-0.0,0.0
r0052_c0041,40.7571972,-73.9726362,Commercial,5,666.67,0.4667,29.8,1945.0,2721580.0,5,0.8548,44.44,0.0,0.0,0.0
r0052_c0042,40.7571972,-73.9708518,Commercial,9,844.44,0.2632,23.1,1960.0,3336062.0,9,0.5325,177.78,88.89,1.0,0.5
r0052_c0043,40.7571972,-73.9690674,Commercial,23,1022.22,0.3043,7.2,1929.0,1400076.0,23,1.662,88.89,0.0,0.0,0.0
r0052_c0044,40.7571972,-73.967283,Residential,36,1066.67,0.375,9.4,1929.0,1662666.0,37,1.992,0.0,266.67,2.585,0.3333
r0052_c0045,40.7571972,-73.9654986,Residential,39,488.89,0.0,6.1,1932.0,776946.0,40,1.9469,44.44,133.33,1.585,0.3333
r0052_c0046,40.7571972,-73.9637142,Residential,13,711.11,0.3125,13.0,1930.0,2269448.0,18,1.8007,44.44,222.22,2.3219,0.0
r0052_c0047,40.7571972,-73.9619298,Residential,14,0.0,0.0,13.7,1944.0,1454093.0,13,1.0957,0.0,0.0,0.0,0.0
r0052_c0048,40.7571972,-73.9601454,Residential,25,44.44,0.0,5.6,1909.0,456262.0,20,1.6921,44.44,0.0,0.0,0.0
r0053_c0026,40.7585485,-73.9994021,Mixed-Use,6,222.22,0.0,14.8,1970.0,509523.0,4,1.9297,44.44,0.0,0.0,0.0
r0053_c0027,40.7585485,-73.9976177,Mixed-Use,5,177.78,0.0,1.5,1944.0,58127.0,6,1.2976,0.0,0.0,0.0,0.0
r0053_c0028,40.7585485,-73.9958333,Mixed-Use,8,177.78,0.0,25.7,1982.0,2169555.0,7,1.298,44.44,44.44,-0.0,0.0
r0053_c0029,40.7585485,-73.9940489,Mixed-Use,9,800.0,0.1667,14.1,1991.0,648137.0,8,1.2834,44.44,44.44,-0.0,1.0
r0053_c0030,40.7585485,-73.9922645,Mixed-Use,17,1644.44,0.4324,8.0,1932.0,649615.0,19,1.6374,0.0,355.56,2.0,0.25
r0053_c0031,40.7585485,-73.9904801,Mixed-Use,27,800.0,0.2778,6.5,1942.0,886036.0,30,2.4968,44.44,88.89,1.0,0.0
r0053_c0032,40.7585485,-73.9886957,Commercial,15,1377.78,0.4839,9.3,1931.0,1411718.0,16,1.0811,44.44,311.11,2.5216,0.1429
r0053_c0033,40.7585485,-73.9869113,Commercial,9,800.0,0.2222,15.1,1934.0,3895282.0,10,-0.0,44.44,44.44,-0.0,0.0
r0053_c0034,40.7585485,-73.9851269,Commercial,10,1911.11,0.0465,8.8,1956.0,1274804.0,10,0.3976,311.11,711.11,2.6085,0.6875
r0053_c0035,40.7585485,-73.9833425,Commercial,21,1200.0,0.4815,13.1,1934.0,2979055.0,22,0.9529,222.22,133.33,1.585,0.0
r0053_c0036,40.7585485,-73.9815581,Commercial,9,844.44,0.2632,15.1,1942.0,2537548.0,9,0.24,44.44,266.67,1.2516,0.3333
r0053_c0037,40.7585485,-73.9797737,Commercial,6,1688.89,0.3158,22.3,1928.0,4211576.0,8,0.1195,88.89,800.0,3.4194,0.2222
r0053_c0038,40.7585485,-73.9779893,Commercial,4,1511.11,0.0882,8.7,1940.0,445062.0,6,0.5493,444.44,488.89,2.8454,0.3636
r0053_c0039,40.7585485,-73.9762049,Institutional,7,400.0,0.0,16.3,1928.0,1929690.0,11,1.4766,88.89,177.78,2.0,0.75
r0053_c0040,40.7585485,-73.9744206,Commercial,13,1244.44,0.25,23.0,1949.0,4068903.0,13,-0.0,44.44,400.0,2.7255,0.3333
r0053_c0042,40.7585485,-73.9708518,Commercial,4,1200.0,0.4444,49.2,1986.0,3650520.0,4,0.3262,0.0,88.89,1.0,0.5
r0053_c0043,40.7585485,-73.9690674,Commercial,11,666.67,0.4,14.7,1953.0,1556092.0,12,0.5732,44.44,44.44,-0.0,0.0
r0053_c0044,40.7585485,-73.967283,Commercial,9,533.33,0.0833,19.5,1940.0,2897203.0,12,1.2975,0.0,44.44,-0.0,0.0
r0053_c0045,40.7585485,-73.9654986,Mixed-Use,21,711.11,0.5,9.2,1922.0,1496061.0,23,0.9564,0.0,222.22,2.3219,0.0
r0053_c0046,40.7585485,-73.9637142,Residential,21,533.33,0.5,11.8,1935.0,1320380.0,22,1.0815,0.0,222.22,2.3219,0.6
r0053_c0047,40.7585485,-73.9619298,Residential,30,1111.11,0.36,11.9,1929.0,1255968.0,34,1.9293,0.0,311.11,2.5216,0.0
r0053_c0048,40.7585485,-73.9601454,Residential,19,88.89,0.0,9.9,1922.0,1665807.0,18,0.9423,0.0,0.0,0.0,0.0
r0053_c0049,40.7585485,-73.958361,Mixed-Use,8,222.22,0.0,,,0.0,3,0.5808,0.0,0.0,0.0,0.0
r0053_c0053,40.7585485,-73.9512235,Residential,3,2533.33,0.0351,25.0,2021.0,553786.0,2,1.2674,0.0,0.0,0.0,0.0
r0054_c0024,40.7598999,-74.0029708,Mixed-Use,3,2533.33,0.0175,,,0.0,0,0.999,44.44,44.44,-0.0,0.0
r0054_c0026,40.7598999,-73.9994021,Mixed-Use,3,133.33,0.0,12.0,2005.0,94759.0,1,1.3712,0.0,0.0,0.0,0.0
r0054_c0027,40.7598999,-73.9976177,Mixed-Use,7,44.44,0.0,5.3,1953.0,96428.0,9,1.6573,0.0,0.0,0.0,0.0
r0054_c0028,40.7598999,-73.9958333,Mixed-Use,9,711.11,0.3125,18.2,1987.0,1344530.0,10,1.4559,0.0,133.33,1.585,0.3333
r0054_c0029,40.7598999,-73.9940489,Mixed-Use,32,533.33,0.3333,5.3,1914.0,2320278.0,37,1.2931,0.0,177.78,2.0,0.25
r0054_c0030,40.7598999,-73.9922645,Residential,50,1466.67,0.6667,4.2,1912.0,456529.0,58,2.2499,0.0,266.67,2.585,0.1667
r0054_c0031,40.7598999,-73.9904801,Mixed-Use,41,977.78,0.7273,5.0,1927.0,1098747.0,50,2.1545,88.89,133.33,1.585,0.0
r0054_c0032,40.7598999,-73.9886957,Mixed-Use,36,1511.11,0.4118,5.8,1930.0,881008.0,46,2.1147,222.22,88.89,1.0,0.0
r0054_c0033,40.7598999,-73.9869113,Commercial,19,1333.33,0.5,12.4,1945.0,2513728.0,19,1.1318,222.22,222.22,1.5219,0.0
r0054_c0034,40.7598999,-73.9851269,Commercial,9,1111.11,0.36,20.9,1958.0,1859365.0,9,0.7065,177.78,222.22,1.9219,0.6
r0054_c0035,40.7598999,-73.9833425,Commercial,21,1377.78,0.3226,13.5,1943.0,2476589.0,23,0.5776,444.44,266.67,2.2516,0.1667
r0054_c0036,40.7598999,-73.9815581,Commercial,3,844.44,0.3158,50.7,1967.0,6392173.0,3,-0.0,0.0,133.33,0.9183,0.6667
r0054_c0038,40.7598999,-73.9779893,Commercial,9,800.0,0.2778,16.3,1942.0,3677756.0,12,0.2577,88.89,222.22,1.9219,0.4
r0054_c0039,40.7598999,-73.9762049,Commercial,15,977.78,0.1364,15.3,1937.0,2787213.0,15,0.2669,0.0,711.11,2.3496,0.9375
r0054_c0040,40.7598999,-73.9744206,Commercial,17,888.89,0.4,14.5,1945.0,2142602.0,17,0.6185,0.0,266.67,2.585,0.1667
r0054_c0041,40.7598999,-73.9726362,Commercial,13,711.11,0.375,19.1,1958.0,1843442.0,13,0.4658,44.44,133.33,1.585,0.6667
r0054_c0042,40.7598999,-73.9708518,Commercial,24,711.11,0.1875,13.0,1947.0,1764711.0,22,2.077,44.44,177.78,2.0,0.0
r0054_c0043,40.7598999,-73.9690674,Mixed-Use,28,1244.44,0.3571,9.2,1936.0,1381318.0,28,1.6448,44.44,355.56,2.75,0.375
r0054_c0044,40.7598999,-73.967283,Residential,12,755.56,0.2353,14.4,1960.0,1199392.0,13,1.4844,0.0,177.78,2.0,0.25
r0054_c0045,40.7598999,-73.9654986,Mixed-Use,33,844.44,0.4737,7.0,1918.0,1435087.0,36,1.495,0.0,311.11,2.5216,0.1429
r0054_c0046,40.7598999,-73.9637142,Mixed-Use,32,711.11,0.125,7.5,1914.0,1313648.0,30,1.9148,0.0,355.56,3.0,0.0
r0054_c0047,40.7598999,-73.9619298,Mixed-Use,13,1022.22,0.3043,5.8,1908.0,280037.0,13,2.0715,0.0,355.56,2.5,0.375
r0054_c0048,40.7598999,-73.9601454,Mixed-Use,9,222.22,0.0,16.7,1942.0,1302827.0,12,2.1668,44.44,44.44,-0.0,0.0
r0054_c0049,40.7598999,-73.958361,Mixed-Use,6,755.56,0.0,12.8,1977.0,559790.0,6,2.2534,0.0,0.0,0.0,0.0
r0054_c0053,40.7598999,-73.9512235,Residential,3,1155.56,0.1154,17.7,2007.0,552258.0,4,0.7463,44.44,0.0,0.0,0.0
r0055_c0026,40.7612512,-73.9994021,Mixed-Use,4,1377.78,0.129,42.2,1984.0,2224372.0,5,-0.0,44.44,177.78,1.5,0.0
r0055_c0027,40.7612512,-73.9976177,Residential,7,355.56,0.375,15.0,1956.0,1111888.0,7,1.6217,0.0,88.89,1.0,0.5
r0055_c0028,40.7612512,-73.9958333,Mixed-Use,16,222.22,0.0,5.5,1945.0,1007109.0,20,2.1668,0.0,0.0,0.0,0.0
r0055_c0029,40.7612512,-73.9940489,Residential,31,666.67,0.6667,5.4,1924.0,488529.0,32,1.8331,0.0,133.33,1.585,0.3333
r0055_c0030,40.7612512,-73.9922645,Residential,51,311.11,0.0,4.9,1911.0,611663.0,62,2.3426,0.0,44.44,-0.0,0.0
r0055_c0031,40.7612512,-73.9904801,Mixed-Use,62,1688.89,0.6579,4.3,1916.0,458494.0,74,1.5367,0.0,355.56,2.75,0.125
r0055_c0032,40.7612512,-73.9886957,Residential,46,622.22,0.2143,4.9,1924.0,694402.0,47,1.9796,44.44,44.44,-0.0,0.0
r0055_c0033,40.7612512,-73.9869113,Mixed-Use,27,1200.0,0.3704,9.2,1939.0,1276949.0,26,2.2739,133.33,400.0,2.0588,0.1111
