cell_id,shop_density_km2
r0421_c0118,0.0
r0421_c0119,0.0
r0421_c0120,0.0
r0421_c0121,0.0
r0421_c0122,44.44
r0421_c0123,266.67
r0421_c0124,533.33
r0421_c0125,222.22
r0421_c0126,0.0
r0421_c0127,0.0
r0421_c0128,0.0
r0421_c0129,0.0
r0421_c0130,0.0
r0421_c0131,0.0
r0421_c0132,0.0
r0421_c0133,44.44
r0421_c0134,0.0
r0421_c0135,44.44
r0421_c0136,0.0
r0421_c0137,0.0
r0421_c0138,0.0
r0421_c0139,0.0
r0421_c0140,0.0
r0421_c0141,0.0
r0421_c0142,0.0
r0421_c0143,0.0
r0421_c0144,133.33
r0421_c0145,177.78
r0421_c0146,0.0
r0421_c0147,0.0
r0421_c0148,0.0
r0421_c0149,0.0
r0421_c0150,0.0
r0421_c0151,0.0
r0421_c0152,0.0
r0421_c0153,0.0
r0421_c0154,0.0
r0421_c0162,0.0
r0421_c0163,0.0
r0421_c0164,0.0
r0421_c0165,0.0
r0421_c0166,0.0
r0421_c0167,0.0
r0421_c0168,0.0
r0421_c0169,0.0
r0421_c0170,0.0
r0421_c0171,0.0
r0421_c0173,0.0
r0421_c0174,0.0
r0421_c0175,0.0
r0421_c0176,0.0
r0421_c0177,0.0
r0421_c0178,0.0
r0421_c0179,0.0
r0421_c0180,0.0
r0421_c0181,0.0
r0421_c0186,44.44
r0422_c0034,0.0
r0422_c0035,0.0
r0422_c0036,0.0
r0422_c0037,0.0
r0422_c0038,0.0
r0422_c0039,0.0
r0422_c0040,0.0
r0422_c0041,0.0
r0422_c0042,0.0
r0422_c0043,0.0
r0422_c0044,0.0
r0422_c0045,0.0
r0422_c0046,0.0
r0422_c0047,0.0
r0422_c0048,0.0
r0422_c0049,0.0
r0422_c0050,0.0
r0422_c0051,0.0
r0422_c0052,0.0
r0422_c0053,0.0
r0422_c0054,0.0
r0422_c0055,0.0
r0422_c0056,0.0
r0422_c0057,0.0
r0422_c0058,0.0
r0422_c0059,0.0
r0422_c0060,0.0
r0422_c0061,0.0
r0422_c0062,0.0
r0422_c0063,0.0
r0422_c0064,0.0
r0422_c0065,0.0
r0422_c0066,222.22
r0422_c0067,0.0
r0422_c0072,88.89
r0422_c0074,0.0
r0422_c0075,0.0
r0422_c0079,0.0
r0422_c0080,44.44
r0422_c0081,44.44
r0422_c0085,0.0
r0422_c0086,0.0
r0422_c0087,44.44
r0422_c0088,0.0
r0422_c0089,0.0
r0422_c0090,0.0
r0422_c0091,0.0
r0422_c0092,0.0
r0422_c0093,0.0
r0422_c0094,0.0
r0422_c0095,0.0
r0422_c0096,0.0
r0422_c0097,0.0
r0422_c0098,0.0
r0422_c0099,0.0
r0422_c0100,0.0
r0422_c0101,0.0
r0422_c0102,0.0
r0422_c0103,0.0
r0422_c0104,0.0
r0422_c0105,0.0
r0422_c0106,0.0
r0422_c0107,0.0
r0422_c0108,0.0
r0422_c0109,0.0
r0422_c0110,0.0
r0422_c0111,0.0
r0422_c0112,0.0
r0422_c0113,177.78
r0422_c0114,0.0
r0422_c0115,0.0
r0422_c0116,0.0
r0422_c0117,0.0
r0422_c0118,0.0
r0422_c0119,0.0
r0422_c0120,0.0
r0422_c0121,0.0
r0422_c0122,44.44
r0422_c0123,577.78
r0422_c0124,400.0
r0422_c0125,133.33
r0422_c0126,0.0
r0422_c0127,0.0
r0422_c0128,0.0
r0422_c0130,0.0
r0422_c0131,0.0
r0422_c0135,0.0
r0422_c0136,0.0
r0422_c0137,0.0
r0422_c0138,0.0
r0422_c0139,0.0
r0422_c0140,0.0
r0422_c0141,0.0
r0422_c0142,0.0
r0422_c0143,0.0
r0422_c0144,0.0
r0422_c0145,0.0
r0422_c0148,0.0
r0422_c0149,0.0
r0422_c0150,0.0
r0422_c0151,0.0
r0422_c0152,0.0
r0422_c0153,0.0
r0422_c0154,0.0
r0422_c0161,0.0
r0422_c0162,0.0
r0422_c0163,0.0
r0422_c0165,0.0
r0422_c0166,0.0
r0422_c0167,0.0
r0422_c0168,0.0
r0422_c0169,0.0
r0422_c0170,0.0
r0422_c0171,0.0
r0422_c0174,0.0
r0422_c0175,0.0
r0422_c0176,0.0
r0422_c0177,0.0
r0422_c0178,0.0
r0422_c0179,0.0
r0422_c0180,0.0
r0422_c0181,0.0
r0422_c0182,0.0
r0422_c0185,0.0
r0422_c0186,0.0
r0423_c0034,0.0
r0423_c0035,0.0
r0423_c0036,0.0
r0423_c0037,0.0
r0423_c0038,0.0
r0423_c0039,0.0
r0423_c0040,0.0
r0423_c0041,0.0
r0423_c0042,0.0
r0423_c0043,0.0
r0423_c0044,0.0
r0423_c0045,0.0
r0423_c0046,0.0
r0423_c0047,0.0
r0423_c0048,0.0
r0423_c0049,0.0
r0423_c0050,0.0
r0423_c0051,0.0
r0423_c0052,0.0
r0423_c0053,0.0
r0423_c0054,0.0
r0423_c0055,0.0
r0423_c0056,0.0
r0423_c0057,0.0
r0423_c0058,0.0
r0423_c0059,0.0
r0423_c0060,0.0
r0423_c0061,0.0
r0423_c0062,0.0
r0423_c0063,0.0
r0423_c0064,0.0
r0423_c0065,0.0
r0423_c0066,0.0
r0423_c0067,88.89
r0423_c0074,0.0
r0423_c0075,44.44
r0423_c0077,0.0
r0423_c0078,0.0
r0423_c0079,0.0
r0423_c0082,44.44
r0423_c0083,0.0
r0423_c0084,0.0
r0423_c0085,0.0
r0423_c0086,0.0
r0423_c0087,0.0
r0423_c0088,0.0
r0423_c0089,0.0
r0423_c0090,0.0
r0423_c0091,0.0
r0423_c0092,0.0
r0423_c0093,0.0
r0423_c0094,0.0
r0423_c0095,0.0
r0423_c0096,0.0
r0423_c0097,0.0
r0423_c0098,0.0
r0423_c0099,0.0
r0423_c0100,0.0
r0423_c0101,0.0
r0423_c0102,0.0
r0423_c0103,0.0
r0423_c0104,0.0
r0423_c0105,0.0
r0423_c0106,0.0
r0423_c0107,0.0
r0423_c0108,0.0
r0423_c0109,0.0
r0423_c0110,0.0
r0423_c0111,0.0
r0423_c0112,0.0
r0423_c0113,0.0
r0423_c0114,0.0
r0423_c0115,0.0
r0423_c0116,0.0
r0423_c0117,0.0
r0423_c0118,0.0
r0423_c0119,0.0
r0423_c0120,0.0
r0423_c0121,0.0
r0423_c0122,0.0
r0423_c0123,44.44
r0423_c0125,0.0
r0423_c0126,0.0
r0423_c0127,0.0
r0423_c0128,0.0
r0423_c0130,0.0
r0423_c0131,0.0
r0423_c0135,0.0
r0423_c0136,0.0
r0423_c0137,0.0
r0423_c0138,0.0
r0423_c0139,0.0
r0423_c0140,0.0
r0423_c0141,0.0
r0423_c0142,0.0
r0423_c0143,0.0
r0423_c0144,0.0
r0423_c0145,0.0
r0423_c0146,0.0
r0423_c0149,0.0
r0423_c0150,0.0
r0423_c0151,0.0
r0423_c0152,0.0
r0423_c0153,0.0
r0423_c0154,0.0
r0423_c0161,0.0
r0423_c0162,0.0
r0423_c0163,44.44
r0423_c0166,0.0
r0423_c0167,0.0
r0423_c0168,0.0
r0423_c0169,0.0
r0423_c0170,0.0
r0423_c0171,0.0
r0423_c0175,44.44
r0423_c0176,0.0
r0423_c0177,0.0
r0423_c0178,0.0
r0423_c0179,0.0
r0423_c0180,0.0
r0423_c0181,0.0
r0423_c0182,0.0
r0423_c0183,0.0
r0423_c0185,0.0
r0423_c0186,0.0
r0423_c0189,0.0
r0424_c0035,0.0
r0424_c0036,0.0
r0424_c0037,0.0
r0424_c0038,0.0
r0424_c0039,0.0
r0424_c0040,0.0
r0424_c0041,0.0
r0424_c0042,0.0
r0424_c0043,44.44
r0424_c0044,0.0
r0424_c0045,0.0
r0424_c0046,0.0
r0424_c0047,0.0
r0424_c0048,0.0
r0424_c0049,0.0
r0424_c0050,0.0
r0424_c0051,0.0
r0424_c0052,0.0
r0424_c0053,0.0
r0424_c0054,0.0
r0424_c0055,44.44
r0424_c0056,0.0
r0424_c0057,0.0
r0424_c0058,0.0
r0424_c0059,0.0
r0424_c0060,0.0
r0424_c0061,0.0
r0424_c0062,0.0
r0424_c0063,0.0
r0424_c0064,0.0
r0424_c0065,0.0
r0424_c0066,44.44
r0424_c0072,44.44
r0424_c0073,44.44
r0424_c0074,0.0
r0424_c0075,0.0
r0424_c0076,44.44
r0424_c0077,0.0
r0424_c0078,0.0
r0424_c0079,0.0
r0424_c0080,0.0
r0424_c0081,44.44
r0424_c0082,444.44
r0424_c0083,0.0
r0424_c0084,0.0
r0424_c0085,0.0
r0424_c0086,0.0
r0424_c0087,0.0
r0424_c0088,0.0
r0424_c0089,0.0
r0424_c0090,0.0
r0424_c0091,0.0
r0424_c0092,0.0
r0424_c0093,0.0
r0424_c0094,0.0
r0424_c0095,0.0
r0424_c0096,0.0
r0424_c0097,0.0
r0424_c0098,0.0
r0424_c0099,0.0
r0424_c0100,0.0
r0424_c0101,0.0
r0424_c0102,0.0
r0424_c0103,0.0
r0424_c0104,0.0
r0424_c0105,0.0
r0424_c0106,0.0
r0424_c0107,0.0
r0424_c0108,0.0
r0424_c0109,0.0
r0424_c0110,0.0
r0424_c0111,0.0
r0424_c0112,0.0
r0424_c0113,0.0
r0424_c0114,0.0
r0424_c0115,0.0
r0424_c0116,0.0
r0424_c0117,0.0
r0424_c0118,0.0
r0424_c0119,0.0
r0424_c0120,0.0
r0424_c0121,0.0
r0424_c0122,0.0
r0424_c0123,177.78
r0424_c0124,88.89
r0424_c0125,0.0
r0424_c0126,0.0
r0424_c0127,0.0
r0424_c0128,0.0
r0424_c0129,0.0
r0424_c0130,0.0
r0424_c0131,0.0
r0424_c0135,0.0
r0424_c0136,0.0
r0424_c0137,0.0
r0424_c0138,0.0
r0424_c0139,0.0
r0424_c0140,0.0
r0424_c0141,0.0
r0424_c0142,0.0
r0424_c0143,0.0
r0424_c0144,0.0
r0424_c0145,0.0
r0424_c0146,0.0
r0424_c0147,0.0
r0424_c0149,0.0
r0424_c0150,0.0
r0424_c0152,0.0
r0424_c0153,0.0
r0424_c0154,0.0
r0424_c0155,0.0
r0424_c0156,0.0
r0424_c0157,0.0
r0424_c0164,44.44
r0424_c0165,0.0
r0424_c0166,0.0
r0424_c0167,0.0
r0424_c0169,0.0
r0424_c0170,0.0
r0424_c0174,0.0
r0424_c0175,0.0
r0424_c0176,0.0
r0424_c0177,0.0
r0424_c0178,0.0
r0424_c0179,0.0
r0424_c0180,0.0
r0424_c0181,0.0
r0424_c0182,44.44
r0424_c0183,0.0
r0424_c0184,0.0
r0424_c0185,44.44
r0424_c0186,0.0
r0424_c0189,0.0
r0424_c0190,0.0
r0424_c0191,0.0
r0424_c0192,0.0
r0425_c0036,0.0
r0425_c0037,0.0
r0425_c0038,0.0
r0425_c0039,0.0
r0425_c0044,0.0
r0425_c0045,0.0
r0425_c0046,0.0
r0425_c0049,0.0
r0425_c0050,0.0
r0425_c0051,0.0
r0425_c0052,0.0
r0425_c0053,0.0
r0425_c0055,0.0
r0425_c0056,0.0
r0425_c0057,0.0
r0425_c0058,0.0
r0425_c0059,0.0
r0425_c0060,0.0
r0425_c0061,0.0
r0425_c0062,0.0
r0425_c0065,0.0
r0425_c0066,0.0
r0425_c0067,0.0
r0425_c0068,0.0
r0425_c0069,88.89
r0425_c0070,0.0
r0425_c0071,44.44
r0425_c0072,0.0
r0425_c0073,0.0
r0425_c0074,0.0
r0425_c0077,0.0
r0425_c0078,0.0
r0425_c0079,0.0
r0425_c0080,0.0
r0425_c0081,0.0
r0425_c0082,133.33
r0425_c0083,0.0
r0425_c0084,0.0
r0425_c0085,0.0
r0425_c0086,0.0
r0425_c0087,0.0
r0425_c0088,0.0
r0425_c0089,0.0
r0425_c0090,0.0
r0425_c0091,0.0
r0425_c0092,0.0
r0425_c0093,0.0
r0425_c0094,0.0
r0425_c0095,0.0
r0425_c0096,0.0
r0425_c0097,0.0
r0425_c0098,0.0
r0425_c0099,0.0
r0425_c0100,0.0
r0425_c0101,0.0
r0425_c0102,0.0
r0425_c0103,0.0
r0425_c0104,0.0
r0425_c0105,0.0
r0425_c0106,0.0
r0425_c0107,0.0
r0425_c0108,0.0
r0425_c0109,0.0
r0425_c0110,0.0
r0425_c0111,0.0
r0425_c0112,0.0
r0425_c0113,0.0
r0425_c0114,0.0
r0425_c0115,0.0
r0425_c0116,0.0
r0425_c0117,0.0
r0425_c0118,0.0
r0425_c0119,0.0
r0425_c0120,0.0
r0425_c0121,0.0
r0425_c0122,0.0
r0425_c0123,88.89
r0425_c0124,44.44
r0425_c0125,0.0
r0425_c0126,0.0
r0425_c0127,0.0
r0425_c0128,0.0
r0425_c0129,0.0
r0425_c0130,0.0
r0425_c0131,0.0
r0425_c0135,0.0
r0425_c0136,0.0
r0425_c0137,0.0
r0425_c0138,0.0
r0425_c0139,0.0
r0425_c0140,0.0
r0425_c0141,0.0
r0425_c0142,0.0
r0425_c0143,0.0
r0425_c0144,0.0
r0425_c0145,0.0
r0425_c0146,0.0
r0425_c0148,0.0
r0425_c0149,0.0
r0425_c0150,0.0
r0425_c0151,0.0
r0425_c0152,0.0
r0425_c0153,0.0
r0425_c0155,0.0
r0425_c0156,0.0
r0425_c0157,0.0
r0425_c0158,0.0
r0425_c0160,0.0
r0425_c0161,0.0
r0425_c0164,0.0
r0425_c0165,0.0
r0425_c0166,0.0
r0425_c0168,0.0
r0425_c0169,0.0
r0425_c0173,0.0
r0425_c0174,0.0
r0425_c0175,0.0
r0425_c0176,0.0
r0425_c0177,0.0
r0425_c0178,0.0
r0425_c0179,0.0
r0425_c0180,0.0
r0425_c0181,0.0
r0425_c0182,0.0
r0425_c0183,0.0
r0425_c0184,0.0
r0425_c0185,0.0
r0426_c0037,0.0
r0426_c0038,0.0
r0426_c0044,0.0
r0426_c0045,0.0
r0426_c0046,0.0
r0426_c0049,0.0
r0426_c0050,0.0
r0426_c0051,0.0
r0426_c0052,0.0
r0426_c0053,0.0
r0426_c0055,0.0
r0426_c0056,0.0
r0426_c0057,0.0
r0426_c0058,0.0
r0426_c0059,0.0
r0426_c0060,0.0
r0426_c0061,0.0
r0426_c0062,44.44
r0426_c0066,0.0
r0426_c0067,44.44
r0426_c0068,44.44
r0426_c0069,44.44
r0426_c0070,44.44
r0426_c0071,88.89
r0426_c0072,0.0
r0426_c0073,0.0
r0426_c0074,0.0
r0426_c0077,0.0
r0426_c0078,0.0
r0426_c0079,0.0
r0426_c0080,0.0
r0426_c0081,88.89
r0426_c0082,88.89
r0426_c0083,0.0
r0426_c0084,0.0
r0426_c0085,0.0
r0426_c0086,88.89
r0426_c0087,44.44
r0426_c0088,0.0
r0426_c0089,0.0
r0426_c0090,0.0
r0426_c0091,0.0
r0426_c0092,0.0
r0426_c0093,0.0
r0426_c0094,0.0
r0426_c0095,0.0
r0426_c0096,0.0
r0426_c0097,0.0
r0426_c0098,0.0
r0426_c0099,0.0
r0426_c0100,0.0
r0426_c0101,44.44
r0426_c0102,0.0
r0426_c0103,44.44
r0426_c0104,0.0
r0426_c0105,0.0
r0426_c0106,0.0
r0426_c0107,0.0
r0426_c0108,0.0
r0426_c0109,0.0
r0426_c0110,0.0
r0426_c0111,0.0
r0426_c0112,0.0
r0426_c0113,222.22
r0426_c0114,0.0
r0426_c0115,0.0
r0426_c0116,0.0
r0426_c0117,0.0
r0426_c0118,0.0
r0426_c0119,88.89
r0426_c0120,133.33
r0426_c0121,0.0
r0426_c0122,0.0
r0426_c0123,311.11
r0426_c0125,311.11
r0426_c0126,0.0
r0426_c0127,0.0
r0426_c0128,0.0
r0426_c0129,0.0
r0426_c0130,0.0
r0426_c0131,0.0
r0426_c0135,222.22
r0426_c0136,0.0
r0426_c0137,0.0
r0426_c0138,0.0
r0426_c0139,0.0
r0426_c0140,44.44
r0426_c0141,44.44
r0426_c0142,0.0
r0426_c0143,0.0
r0426_c0144,0.0
r0426_c0145,0.0
r0426_c0146,0.0
r0426_c0147,0.0
r0426_c0148,0.0
r0426_c0149,0.0
r0426_c0150,0.0
r0426_c0151,0.0
r0426_c0152,0.0
r0426_c0156,0.0
r0426_c0157,0.0
r0426_c0159,0.0
r0426_c0165,0.0
r0426_c0172,44.44
r0426_c0173,0.0
r0426_c0174,0.0
r0426_c0175,0.0
r0426_c0176,0.0
r0426_c0177,0.0
r0426_c0178,0.0
r0426_c0179,0.0
r0426_c0180,0.0
r0426_c0181,0.0
r0426_c0182,88.89
r0426_c0183,0.0
r0426_c0184,0.0
r0426_c0185,0.0
r0426_c0241,0.0
r0426_c0242,0.0
r0426_c0243,0.0
r0426_c0244,0.0
r0427_c0038,0.0
r0427_c0041,0.0
r0427_c0042,0.0
r0427_c0043,0.0
r0427_c0055,0.0
r0427_c0056,0.0
r0427_c0057,0.0
r0427_c0058,0.0
r0427_c0059,0.0
r0427_c0060,0.0
r0427_c0066,0.0
r0427_c0067,0.0
r0427_c0068,0.0
r0427_c0069,44.44
r0427_c0070,44.44
r0427_c0071,0.0
r0427_c0072,0.0
r0427_c0073,0.0
r0427_c0075,0.0
r0427_c0076,0.0
r0427_c0077,0.0
r0427_c0078,0.0
r0427_c0079,0.0
r0427_c0080,44.44
r0427_c0081,44.44
r0427_c0082,177.78
r0427_c0084,0.0
r0427_c0085,0.0
r0427_c0088,0.0
r0427_c0089,0.0
r0427_c0090,0.0
r0427_c0091,0.0
r0427_c0092,0.0
r0427_c0093,0.0
r0427_c0094,0.0
r0427_c0095,0.0
r0427_c0096,0.0
r0427_c0097,0.0
r0427_c0098,0.0
r0427_c0099,0.0
r0427_c0100,0.0
r0427_c0101,0.0
r0427_c0102,88.89
r0427_c0103,0.0
r0427_c0104,0.0
r0427_c0105,0.0
r0427_c0106,0.0
r0427_c0107,0.0
r0427_c0108,0.0
r0427_c0109,0.0
r0427_c0110,0.0
r0427_c0111,0.0
r0427_c0112,177.78
r0427_c0113,88.89
r0427_c0114,44.44
r0427_c0115,0.0
r0427_c0119,0.0
r0427_c0121,0.0
r0427_c0122,0.0
r0427_c0123,311.11
r0427_c0126,0.0
r0427_c0127,0.0
r0427_c0128,0.0
r0427_c0129,0.0
r0427_c0130,0.0
r0427_c0131,0.0
r0427_c0132,0.0
r0427_c0133,0.0
r0427_c0134,177.78
r0427_c0135,0.0
r0427_c0136,0.0
r0427_c0137,0.0
r0427_c0138,0.0
r0427_c0139,0.0
r0427_c0140,0.0
r0427_c0141,0.0
r0427_c0142,0.0
r0427_c0143,0.0
r0427_c0144,0.0
r0427_c0145,0.0
r0427_c0146,0.0
r0427_c0147,0.0
r0427_c0148,0.0
r0427_c0149,0.0
r0427_c0150,0.0
r0427_c0151,0.0
r0427_c0158,0.0
r0427_c0159,0.0
r0427_c0160,0.0
r0427_c0161,0.0
r0427_c0164,0.0
r0427_c0165,0.0
r0427_c0166,0.0
r0427_c0172,88.89
r0427_c0173,0.0
r0427_c0174,0.0
r0427_c0175,0.0
r0427_c0176,0.0
r0427_c0177,0.0
r0427_c0178,0.0
r0427_c0179,0.0
r0427_c0180,0.0
r0427_c0181,0.0
r0427_c0182,0.0
r0427_c0183,0.0
r0427_c0184,44.44
r0427_c0185,0.0
r0427_c0241,0.0
r0427_c0242,0.0
r0427_c0243,0.0
r0427_c0244,0.0
r0428_c0041,0.0
r0428_c0042,0.0
r0428_c0043,0.0
r0428_c0049,0.0
r0428_c0055,0.0
r0428_c0056,0.0
r0428_c0057,0.0
r0428_c0058,0.0
r0428_c0059,0.0
r0428_c0060,0.0
r0428_c0066,44.44
r0428_c0068,44.44
r0428_c0069,1200.0
r0428_c0070,44.44
r0428_c0071,0.0
r0428_c0072,0.0
r0428_c0073,0.0
r0428_c0074,0.0
r0428_c0075,0.0
r0428_c0076,0.0
r0428_c0077,0.0
r0428_c0079,0.0
r0428_c0080,0.0
r0428_c0081,222.22
r0428_c0082,0.0
r0428_c0085,88.89
r0428_c0088,0.0
r0428_c0089,0.0
r0428_c0090,0.0
r0428_c0091,0.0
r0428_c0092,0.0
r0428_c0093,0.0
r0428_c0094,0.0
r0428_c0095,0.0
r0428_c0096,0.0
r0428_c0097,0.0
r0428_c0098,0.0
r0428_c0099,0.0
r0428_c0100,0.0
r0428_c0101,0.0
r0428_c0102,0.0
r0428_c0103,0.0
r0428_c0104,0.0
r0428_c0105,0.0
r0428_c0106,0.0
r0428_c0107,0.0
r0428_c0108,0.0
r0428_c0109,0.0
r0428_c0110,0.0
r0428_c0111,0.0
r0428_c0112,0.0
r0428_c0113,0.0
r0428_c0114,0.0
r0428_c0115,0.0
r0428_c0118,0.0
r0428_c0119,0.0
r0428_c0121,0.0
r0428_c0122,0.0
r0428_c0123,177.78
r0428_c0126,0.0
r0428_c0127,0.0
r0428_c0128,0.0
r0428_c0129,0.0
r0428_c0130,0.0
r0428_c0131,0.0
r0428_c0132,0.0
r0428_c0133,0.0
r0428_c0134,0.0
r0428_c0135,0.0
r0428_c0136,0.0
r0428_c0137,0.0
r0428_c0138,0.0
r0428_c0139,0.0
r0428_c0140,0.0
r0428_c0141,0.0
r0428_c0142,0.0
r0428_c0143,0.0
r0428_c0144,0.0
r0428_c0145,0.0
r0428_c0146,0.0
r0428_c0147,0.0
r0428_c0148,0.0
r0428_c0149,0.0
r0428_c0150,0.0
r0428_c0157,0.0
r0428_c0158,0.0
r0428_c0159,0.0
r0428_c0160,0.0
r0428_c0161,0.0
r0428_c0162,0.0
r0428_c0163,0.0
r0428_c0164,0.0
r0428_c0165,0.0
r0428_c0166,0.0
r0428_c0171,0.0
r0428_c0172,0.0
r0428_c0173,0.0
r0428_c0174,0.0
r0428_c0175,0.0
r0428_c0176,0.0
r0428_c0177,0.0
r0428_c0178,0.0
r0428_c0179,0.0
r0428_c0180,0.0
r0428_c0181,0.0
r0428_c0182,0.0
r0428_c0183,0.0
r0428_c0184,0.0
r0428_c0189,0.0
r0428_c0190,0.0
r0428_c0244,0.0
r0428_c0245,0.0
r0429_c0038,0.0
r0429_c0041,0.0
r0429_c0042,0.0
r0429_c0043,0.0
r0429_c0051,0.0
r0429_c0052,0.0
r0429_c0053,0.0
r0429_c0054,0.0
r0429_c0055,0.0
r0429_c0056,0.0
r0429_c0057,0.0
r0429_c0058,0.0
r0429_c0059,0.0
r0429_c0060,0.0
r0429_c0068,44.44
r0429_c0069,2311.11
r0429_c0070,88.89
r0429_c0071,0.0
r0429_c0072,0.0
r0429_c0073,0.0
r0429_c0074,0.0
r0429_c0075,0.0
r0429_c0076,0.0
r0429_c0077,0.0
r0429_c0078,0.0
r0429_c0079,0.0
r0429_c0080,0.0
r0429_c0081,0.0
r0429_c0082,311.11
r0429_c0085,0.0
r0429_c0086,88.89
r0429_c0090,0.0
r0429_c0091,0.0
r0429_c0092,0.0
r0429_c0093,0.0
r0429_c0094,0.0
r0429_c0095,0.0
r0429_c0096,0.0
r0429_c0097,0.0
r0429_c0098,0.0
r0429_c0100,0.0
r0429_c0101,0.0
r0429_c0102,0.0
r0429_c0103,0.0
r0429_c0104,0.0
r0429_c0105,0.0
r0429_c0106,0.0
r0429_c0107,0.0
r0429_c0108,0.0
r0429_c0109,0.0
r0429_c0110,0.0
r0429_c0111,0.0
r0429_c0112,0.0
r0429_c0113,0.0
r0429_c0114,0.0
r0429_c0115,0.0
r0429_c0121,0.0
r0429_c0122,0.0
r0429_c0123,0.0
r0429_c0126,0.0
r0429_c0127,0.0
r0429_c0128,0.0
r0429_c0130,0.0
r0429_c0131,0.0
r0429_c0132,0.0
r0429_c0133,0.0
r0429_c0134,0.0
r0429_c0135,0.0
r0429_c0136,0.0
r0429_c0137,0.0
r0429_c0138,0.0
r0429_c0139,0.0
r0429_c0140,0.0
r0429_c0141,0.0
r0429_c0142,0.0
r0429_c0143,0.0
r0429_c0144,0.0
r0429_c0145,0.0
r0429_c0146,0.0
r0429_c0147,0.0
r0429_c0148,0.0
r0429_c0149,0.0
r0429_c0156,0.0
r0429_c0157,0.0
r0429_c0158,0.0
r0429_c0159,0.0
r0429_c0160,0.0
r0429_c0161,0.0
r0429_c0162,0.0
r0429_c0163,0.0
r0429_c0164,0.0
r0429_c0165,0.0
r0429_c0170,133.33
r0429_c0171,0.0
r0429_c0172,0.0
r0429_c0173,0.0
r0429_c0174,0.0
r0429_c0175,0.0
r0429_c0176,0.0
r0429_c0177,0.0
r0429_c0178,0.0
r0429_c0179,0.0
r0429_c0180,0.0
r0429_c0181,0.0
r0429_c0182,0.0
r0429_c0183,0.0
r0429_c0184,0.0
r0429_c0189,0.0
r0429_c0190,44.44
r0429_c0191,0.0
r0429_c0244,0.0
r0429_c0245,0.0
r0429_c0246,0.0
r0430_c0024,44.44
r0430_c0037,0.0
r0430_c0038,0.0
r0430_c0049,0.0
r0430_c0050,0.0
r0430_c0051,0.0
r0430_c0052,0.0
r0430_c0053,0.0
r0430_c0054,0.0
r0430_c0055,0.0
r0430_c0056,0.0
r0430_c0057,0.0
r0430_c0068,0.0
r0430_c0069,888.89
r0430_c0070,44.44
r0430_c0071,0.0
r0430_c0072,0.0
r0430_c0073,0.0
r0430_c0074,0.0
r0430_c0075,0.0
r0430_c0076,0.0
r0430_c0077,0.0
r0430_c0078,0.0
r0430_c0079,0.0
r0430_c0080,0.0
r0430_c0081,0.0
r0430_c0090,0.0
r0430_c0091,0.0
r0430_c0092,0.0
r0430_c0093,0.0
r0430_c0094,0.0
r0430_c0095,0.0
r0430_c0096,0.0
r0430_c0097,0.0
r0430_c0098,0.0
r0430_c0101,0.0
r0430_c0102,0.0
r0430_c0103,0.0
r0430_c0104,0.0
r0430_c0105,0.0
r0430_c0106,0.0
r0430_c0107,0.0
r0430_c0108,0.0
r0430_c0109,0.0
r0430_c0110,0.0
r0430_c0111,0.0
r0430_c0112,0.0
r0430_c0113,0.0
r0430_c0114,0.0
r0430_c0115,0.0
r0430_c0116,0.0
r0430_c0117,0.0
r0430_c0118,0.0
r0430_c0123,0.0
r0430_c0126,0.0
r0430_c0127,0.0
r0430_c0130,0.0
r0430_c0131,0.0
r0430_c0132,0.0
r0430_c0133,0.0
r0430_c0134,0.0
r0430_c0135,0.0
r0430_c0136,0.0
r0430_c0137,0.0
r0430_c0138,0.0
r0430_c0139,0.0
r0430_c0140,0.0
r0430_c0141,0.0
r0430_c0142,0.0
r0430_c0143,0.0
r0430_c0144,0.0
r0430_c0145,0.0
r0430_c0146,0.0
r0430_c0147,0.0
r0430_c0156,0.0
r0430_c0157,0.0
r0430_c0158,0.0
r0430_c0159,0.0
r0430_c0160,0.0
r0430_c0161,0.0
r0430_c0162,0.0
r0430_c0163,0.0
r0430_c0169,0.0
r0430_c0170,0.0
r0430_c0171,0.0
r0430_c0172,0.0
r0430_c0173,0.0
r0430_c0174,0.0
r0430_c0175,0.0
r0430_c0176,0.0
r0430_c0177,0.0
r0430_c0178,0.0
r0430_c0179,0.0
r0430_c0180,0.0
r0430_c0181,0.0
r0430_c0182,0.0
r0430_c0183,0.0
r0430_c0243,0.0
r0430_c0244,0.0
r0430_c0245,0.0
r0430_c0246,44.44
r0431_c0037,0.0
r0431_c0038,0.0
r0431_c0047,0.0
r0431_c0049,0.0
r0431_c0050,0.0
r0431_c0051,0.0
r0431_c0052,0.0
r0431_c0053,0.0
r0431_c0054,0.0
r0431_c0055,0.0
r0431_c0056,0.0
r0431_c0057,0.0
r0431_c0068,44.44
r0431_c0069,0.0
r0431_c0070,44.44
r0431_c0071,0.0
r0431_c0072,0.0
r0431_c0073,0.0
r0431_c0074,0.0
r0431_c0075,0.0
r0431_c0076,0.0
r0431_c0077,0.0
r0431_c0078,0.0
r0431_c0079,0.0
r0431_c0080,0.0
r0431_c0081,44.44
r0431_c0082,0.0
r0431_c0085,44.44
r0431_c0087,0.0
r0431_c0090,0.0
r0431_c0091,0.0
r0431_c0092,0.0
r0431_c0093,0.0
r0431_c0094,0.0
r0431_c0095,0.0
r0431_c0096,0.0
